巻状態	種2	tier	信号	一致	残差	疑	slug	頁題	頁著者	頁最大巻	頁巻数	isbn	楽天題	楽天副題	抽出親題	抽出巻	楽天著者	出版社	レーベル	発売日	種2sid	種2題	種2巻	除外seed
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	アニメコミック		rokumon-tengai-monkore-naito	六門天外モンコレナイト	西川秀明・グループSNE・安田均・長谷川勝己・あかほりさとる	4	4	9784047122352	アニメコミック　六門天外モンコレナイト2		アニメコミック 六門天外モンコレナイト	2	ドラゴンマガジン編集部	KADOKAWA	ドラゴンコミックスエイジ	2000年07月28日	72853	アニメコミック六門天外モンコレナイト	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	アニメコミック		rokumon-tengai-monkore-naito	六門天外モンコレナイト	西川秀明・グループSNE・安田均・長谷川勝己・あかほりさとる	4	4	9784047122369	アニメコミック　六門天外モンコレナイト3		アニメコミック 六門天外モンコレナイト	3	ドラゴンマガジン編集部	KADOKAWA	ドラゴンコミックスエイジ	2000年08月30日	72853	アニメコミック六門天外モンコレナイト	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	gt	PUBMISMATCH	roman	Roman	桂遊生丸	2	2	9784845842810	GT roman（1）		GT roman	1	西風	リイド社	SPコミックスコンパクト	2012年05月	27210	GT roman	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	gt	PUBMISMATCH	roman	Roman	桂遊生丸	2	2	9784845842827	GT　roman（2）		GT roman	2	西風	リイド社	SPコミックスコンパクト	2012年05月30日頃	27210	GT roman	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	スモーキングメイド	PUBMISMATCH	romance	ロマンス	高見まこ	9	9	9784867203200	スモーキングメイドロマンス（1）		スモーキングメイドロマンス	1	いずみせら	コアミックス	ゼノンコミックス	2022年03月19日	141938	スモーキングメイドロマンス	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	romance	ロマンス	高見まこ	9	9	9784091378811	ロマンス（1）		ロマンス	1	成瀬涼子	小学館	フラワーコミックス	2000年02月26日頃	87285	ロマンス	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	グレー老紳士に惚れちゃう話	PUBMISMATCH	romance	ロマンス	高見まこ	9	9	9784758025645	ロマンス・グレー 〜老紳士に惚れちゃう話〜 (1)		ロマンス・グレー 〜老紳士に惚れちゃう話	1	松野 義己	一迅社		2023年07月25日	146424	ロマンス・グレー	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	潰しの女公爵は第二王子の執着愛に気付かない	PUBMISMATCH	romance	ロマンス	高見まこ	9	9	9784048116916	『ロマンス潰し』の女公爵は第二王子の執着愛に気付かない（2）		『ロマンス潰し』の女公爵は第二王子の執着愛に気付かない	2	葦ノ浦/まつりか/DUO　BRAND．	KADOKAWA		2025年11月17日頃	133249	『ロマンス潰し』の女公爵は第二王子の執着愛に気付かない	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	スモーキングメイド	PUBMISMATCH	romance	ロマンス	高見まこ	9	9	9784867204269	スモーキングメイドロマンス（2）		スモーキングメイドロマンス	2	いずみせら	コアミックス	ゼノンコミックス	2022年09月20日	132574	Smoking maid romance	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	は剣の輝き	PUBMISMATCH	romance	ロマンス	高見まこ	9	9	9784047133679	ロマンスは剣の輝き2		ロマンスは剣の輝き	2	まりお金田	角川書店	Kadokawa　Comics　A	2000年09月	146419	ロマンスは剣の輝きⅡ	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	は剣の輝き	SEQTITLE/PUBMISMATCH	romance	ロマンス	高見まこ	9	9	9784047135987	ロマンスは剣の輝き2	銀の虹を探して	ロマンスは剣の輝き	2	オダワラハコネ	角川書店	Kadokawa　Comics　A	2003年12月	146418	ロマンスは剣の輝き2	1	
OTHER_ISBN	SPLIT	B	SUBTITLE	SUFFIX	アラビアン	PUBMISMATCH	romance	ロマンス	高見まこ	9	9	9784776712299	愛のアラベスク	アラビアン・ロマンス2	アラビアン・ロマンス	2	村田順子	宙出版	エメラルドコミックス　ハーレクインコミックス	2004年03月	154894	愛のアラベスク	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	スモーキングメイド	PUBMISMATCH	romance-ozawa	ロマンス	小沢真理	1	1	9784867203200	スモーキングメイドロマンス（1）		スモーキングメイドロマンス	1	いずみせら	コアミックス	ゼノンコミックス	2022年03月19日	141938	スモーキングメイドロマンス	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	romance-ozawa	ロマンス	小沢真理	1	1	9784091378811	ロマンス（1）		ロマンス	1	成瀬涼子	小学館	フラワーコミックス	2000年02月26日頃	87285	ロマンス	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	グレー老紳士に惚れちゃう話	PUBMISMATCH	romance-ozawa	ロマンス	小沢真理	1	1	9784758025645	ロマンス・グレー 〜老紳士に惚れちゃう話〜 (1)		ロマンス・グレー 〜老紳士に惚れちゃう話	1	松野 義己	一迅社		2023年07月25日	146424	ロマンス・グレー	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	roommate	ルームメイト	武富健治・今邑彩	3	3	9784199610684	ルームメイト（2）		ルームメイト	2	佐藤アキヒト	徳間書店	Charaコミックス	2026年01月23日	146223	ルームメイト	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	だきまく	PUBMISMATCH	runner	ランナー	峰倉由比・月村了衛	3	3	9784065292457	だきまくランナー（1）		だきまくランナー	1	金明豪×KJ	講談社	アフタヌーンKC	2022年09月14日	136075	だきまくランナー	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ヘッド	PUBMISMATCH	runner	ランナー	峰倉由比・月村了衛	3	3	9784537172775	ヘッドランナー （　1）		ヘッドランナー (	1	梶山 昊頌	日本文芸社	ニチブンコミックス	2025年08月07日	144612	ヘッドランナー	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	cold	PUBMISMATCH	rush	Rush	西村しのぶ	5	5	9784253107860	COLD　RUSH（1）		COLD RUSH	1	米原秀幸/くまだゆか	秋田書店	ADX　AKITA　COMICS　DELUXE	2011年06月	61820	cold rush	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	cold	PUBMISMATCH	rush-1992	RUSH!	佐柄きょうこ	2	2	9784253107860	COLD　RUSH（1）		COLD RUSH	1	米原秀幸/くまだゆか	秋田書店	ADX　AKITA　COMICS　DELUXE	2011年06月	61820	cold rush	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	の秘密	PUBMISMATCH	saboten-1995	サボテン	惣領冬実	1	1	9784088565576	サボテンの秘密（1）		サボテンの秘密	1	春田なな	集英社	りぼんマスコットコミックス	2004年08月	141112	サボテンの秘密	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	傷物令嬢の	PUBMISMATCH	saigo-no-koi	最後の恋	かみしまあきら	1	1	9784065424056	傷物令嬢の最後の恋（1）		傷物令嬢の最後の恋	1	瑪々子/源 明來/白谷 ゆう/ほしこ	講談社	KCx	2026年01月30日	148286	傷物令嬢の最後の恋	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	アンソロジーコミック	SPINOFF	sakura-quest	サクラクエスト	古日向いろは	5	5	9784832248649	サクラクエストアンソロジーコミック（1）		サクラクエストアンソロジーコミック	1	Alexandre　S．D．　Celibidache/アンソロジー	芳文社	まんがタイムKRコミックス　フォワードシリーズ	2017年08月10日	77087	サクラクエストアンソロジーコミック	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	物語	PUBMISMATCH	sakuranbo	さくらんぼ。	芳原のぞみ	3	3	9784063173734	さくらんぼ物語（1）		さくらんぼ物語	1	立原あゆみ	講談社	BE　LOVE　KC	1990年08月11日頃	39239	さくらんぼ物語	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			sandman	サンドマン	柳下毅一郎・KiethSam・GaimanNeil・海法紀光・JonesKelly・JonesMalcolm・DringenbergMike	7	6	9784924914063	サンドマン（1）		サンドマン	1	サム・キース	インターブックス		1998年04月	132418	SANDMAN	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			sandman	サンドマン	柳下毅一郎・KiethSam・GaimanNeil・海法紀光・JonesKelly・JonesMalcolm・DringenbergMike	7	6	9784924914070	サンドマン（2）		サンドマン	2	サム・キース	インターブックス		1998年06月	132418	SANDMAN	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			sandman	サンドマン	柳下毅一郎・KiethSam・GaimanNeil・海法紀光・JonesKelly・JonesMalcolm・DringenbergMike	7	6	9784924914087	サンドマン（3）		サンドマン	3	クリス・バチャロ	インターブックス		1998年08月	132417	SANDMAN	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			sandman	サンドマン	柳下毅一郎・KiethSam・GaimanNeil・海法紀光・JonesKelly・JonesMalcolm・DringenbergMike	7	6	9784924914094	サンドマン（4）		サンドマン	4	ニール・ゲイマン	インターブックス		1998年11月	132416	SANDMAN	4	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ポケットモンスターspecialルビー	YEARLIKE/EDITION/DROPIMPRINT/PUBMISMATCH	sapphire	サファイア	花森ぴんく・手塚治虫・高橋ナツコ	4	4	9784091196293	ポケットモンスターSPECIALルビー・サファイア（01）		ポケットモンスターSPECIALルビー・サファイア	1	山本サトシ	小学館	My　first　big　special	2014年10月	60474	Pocket monsters special	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ポケットモンスターspecialルビー	YEARLIKE/EDITION/DROPIMPRINT/PUBMISMATCH	sapphire	サファイア	花森ぴんく・手塚治虫・高橋ナツコ	4	4	9784091196330	ポケットモンスターSPECIALルビー・サファイア（02）		ポケットモンスターSPECIALルビー・サファイア	2	山本サトシ	小学館	My　first　big　special	2014年11月	60474	Pocket monsters special	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ポケモンモンスターspecialルビー	YEARLIKE/EDITION/DROPIMPRINT/PUBMISMATCH	sapphire	サファイア	花森ぴんく・手塚治虫・高橋ナツコ	4	4	9784091196460	ポケモンモンスターSPECIALルビー・サファイア（03）		ポケモンモンスターSPECIALルビー・サファイア	3	山本サトシ	小学館	My　first　big　special	2014年11月	60474	Pocket monsters special	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ポケットモンスターspecialルビー	YEARLIKE/EDITION/DROPIMPRINT/PUBMISMATCH	sapphire	サファイア	花森ぴんく・手塚治虫・高橋ナツコ	4	4	9784091196668	ポケットモンスターSPECIALルビー・サファイア（04）		ポケットモンスターSPECIALルビー・サファイア	4	山本サトシ	小学館	My　first　big　special	2014年12月	60474	Pocket monsters special	4	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ポケットモンスターspecialルビー	YEARLIKE/EDITION/DROPIMPRINT/PUBMISMATCH	sapphire-1992	サファイア	田中夕子	2	2	9784091196293	ポケットモンスターSPECIALルビー・サファイア（01）		ポケットモンスターSPECIALルビー・サファイア	1	山本サトシ	小学館	My　first　big　special	2014年10月	60474	Pocket monsters special	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ポケットモンスターspecialルビー	YEARLIKE/EDITION/DROPIMPRINT/PUBMISMATCH	sapphire-1992	サファイア	田中夕子	2	2	9784091196330	ポケットモンスターSPECIALルビー・サファイア（02）		ポケットモンスターSPECIALルビー・サファイア	2	山本サトシ	小学館	My　first　big　special	2014年11月	60474	Pocket monsters special	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ポケットモンスターspecialルビー	YEARLIKE/EDITION/DROPIMPRINT/PUBMISMATCH	sapphire-1994	サファイア	柴山薫	1	1	9784091196293	ポケットモンスターSPECIALルビー・サファイア（01）		ポケットモンスターSPECIALルビー・サファイア	1	山本サトシ	小学館	My　first　big　special	2014年10月	60474	Pocket monsters special	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	隣の席の	PUBMISMATCH	satou-san	佐藤さん	楠本哲	1	1	9784891995706	隣の席の佐藤さん（1）		隣の席の佐藤さん	1	sumie	一二三書房	ポルカコミックス	2019年08月21日頃	117907	隣の席の佐藤さん	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	sayonara-gohan	さよならごはん	西炯子	2	2	9784785968397	さよならごはん　1		さよならごはん	1	岡井 ハルコ	少年画報社	思い出食堂コミックス	2021年01月12日	66521	さよならごはん	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	恋がさくころ桜どきcharming	PUBMISMATCH	scar-let	///SCAR-LET///	仲島歩・小林拙太	2	2	9784041210918	恋がさくころ桜どき Charming　scarlet（1）		恋がさくころ桜どき Charming scarlet	1	三倉　ちかげ/ぱれっと	KADOKAWA	角川コミックス・エース	2014年05月26日頃	100070	恋がさくころ桜どき Charming scarlet	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ゴーマニズム宣言2nd	PUBMISMATCH	season	SEASON	林明日子	3	3	9784594081188	ゴーマニズム宣言 2nd Season 第1巻		ゴーマニズム宣言 2nd Season	1	小林 よしのり	扶桑社		2018年12月12日頃	50754	ゴーマニズム宣言	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	rosegunsdayslast	PUBMISMATCH	season	SEASON	林明日子	3	3	9784757547209	ROSE　GUNS　DAYS　Last　Season（1）		ROSE GUNS DAYS Last Season	1	竜騎士07/座紀光倫	スクウェア・エニックス	ビッグガンガンコミックス	2015年08月22日頃	60620	ROSE GUNS DAYS Last Season	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	jboysecond		season	SEASON	林明日子	3	3	9784091864949	J．boy　second　season（1）		J.boy second season	1	能條純一	小学館	ビッグコミックス	2003年04月	25671	J.boy	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	逮捕しちゃうぞsecond	PUBMISMATCH	season	SEASON	林明日子	3	3	9784063101393	逮捕しちゃうぞsecond　season（1）		逮捕しちゃうぞsecond season	1	藤島康介	講談社	アニメＫＣ	2001年09月	47331	逮捕しちゃうぞsecond season	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ゴーマニズム宣言2nd	PUBMISMATCH	season	SEASON	林明日子	3	3	9784594082062	ゴーマニズム宣言 2nd Season 第2巻		ゴーマニズム宣言 2nd Season	2	小林 よしのり	扶桑社		2019年04月05日頃	50754	ゴーマニズム宣言	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	blacknotesecond	PUBMISMATCH	season	SEASON	林明日子	3	3	9784860021863	BLACK　NOTE　Second　Season（2）		BLACK NOTE Second Season	2	ノアール出版	ノアール出版	DEATH　NOTEコミックアンソロジー	2005年10月	57739	BLACK NOTE セカンドシーズン	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	rosegunsdays	SEQTITLE/PUBMISMATCH	season	SEASON	林明日子	3	3	9784757541788	ROSE　GUNS　DAYS　Season　2		ROSE GUNS DAYS Season	2	夏西七/竜騎士07	スクウェア・エニックス	Gファンタジーコミックス	2013年12月21日頃	122478	Rose guns days season 2	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	rosegunsdayslast	PUBMISMATCH	season	SEASON	林明日子	3	3	9784757547216	ROSE　GUNS　DAYS　Last　Season（2）		ROSE GUNS DAYS Last Season	2	竜騎士07/座紀光倫	スクウェア・エニックス	ビッグガンガンコミックス	2015年08月22日頃	60620	ROSE GUNS DAYS Last Season	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	jboysecond		season	SEASON	林明日子	3	3	9784091864956	J．boy　second　season（2）		J.boy second season	2	能條純一	小学館	ビッグコミックス	2003年08月	25671	J.boy	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	逮捕しちゃうぞsecond	PUBMISMATCH	season	SEASON	林明日子	3	3	9784063101416	逮捕しちゃうぞsecond　season（2）		逮捕しちゃうぞsecond season	2	藤島康介	講談社	アニメＫＣ	2001年10月	47331	逮捕しちゃうぞsecond season	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	angel	PUBMISMATCH	season	SEASON	林明日子	3	3	9784537109603	ANGEL〜SEASON　2		ANGEL〜SEASON	2	遊人	日本文芸社	ニチブンコミックス	2009年05月	56168	Angel	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	blacknotesecond	PUBMISMATCH	season	SEASON	林明日子	3	3	9784860021917	BLACK　NOTE　Second　Season（3）		BLACK NOTE Second Season	3	ノアール出版	ノアール出版	DEATH　NOTEコミックアンソロジー	2005年11月	57739	BLACK NOTE セカンドシーズン	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	jboysecond		season	SEASON	林明日子	3	3	9784091864963	J．boy　second　season（3）		J.boy second season	3	能條純一	小学館	ビッグコミックス	2003年11月29日頃	25671	J.boy	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	逮捕しちゃうぞsecond	PUBMISMATCH	season	SEASON	林明日子	3	3	9784063101423	逮捕しちゃうぞsecond　season（3）		逮捕しちゃうぞsecond season	3	藤島康介	講談社	アニメＫＣ	2001年11月	47331	逮捕しちゃうぞsecond season	3	
OTHER_ISBN	SPLIT	B	TITLE_MID	SUFFIX	テニスの王子様完全版	EDITION/SEQTITLE/PUBMISMATCH	season	SEASON	林明日子	3	3	9784087824384	テニスの王子様完全版Season　3（10）限定ピンズ付Sp		テニスの王子様完全版Season	3	許斐剛	集英社	愛蔵版コミックス	2012年12月	40628	テニスの王子様 完全版 season 3	10	
OTHER_ISBN	SPLIT	B	TITLE_MID	SUFFIX	テニスの王子様完全版	EDITION/SEQTITLE/PUBMISMATCH	season	SEASON	林明日子	3	3	9784087824353	テニスの王子様完全版Season3（07）限定ピンズ付Sp		テニスの王子様完全版Season	3	許斐剛	集英社	愛蔵版コミックス	2012年09月	40628	テニスの王子様 完全版 season 3	7	
