class	severity	scope	isbn13	gap_days	num_span	rows	pages	editions	titles	slugs	rk_date	rk_verdict	rk_title	rk_series	detail
DUP_ONLY	参考	CROSS_PAGE	9784098600564	0	0	2	2	2	人間失格	ningen-shikkaku,ningen-shikkaku-ito-2010	2018-07-30	楽天=どの行とも不一致	人間失格 3	ビッグ コミックス	ningen-shikkaku#0(standard/Bunch comics) vol=3 date=2018-08 || ningen-shikkaku-ito-2010#3(shinsoban/ビッグコミックス) vol=3 date=2018-08
DUP_ONLY	参考	CROSS_PAGE	9784101901053	0	0	2	2	2	姿三四郎	sugata-sanshirou,sugata-sanshirou-1987					sugata-sanshirou#1(bunkobon/新潮文庫) vol=1 date=1987-07-25 || sugata-sanshirou-1987#1(bunkobon/新潮文庫) vol=1 date=1987-07-25
DUP_ONLY	参考	CROSS_PAGE	9784120017933	0	0	2	2	2	春日局	kasuga-no-tsubone,kasuga-no-tsubone-1988	1989-04-25	楽天=全行一致	けふぞ火宅を（第1巻）	中公漫画叢書	kasuga-no-tsubone#0(standard/中公漫画叢書) vol=1 date=1989-04-25 || kasuga-no-tsubone-1988#4(shinsoban/中公漫画叢書) vol=1 date=1989-04-25
DUP_ONLY	参考	CROSS_PAGE	9784120017988	0	0	2	2	2	春日局	kasuga-no-tsubone,kasuga-no-tsubone-1988	1989-07-25	楽天=全行一致	けふぞ火宅を（第2巻）	中公漫画叢書	kasuga-no-tsubone#0(standard/中公漫画叢書) vol=2 date=1989-07-25 || kasuga-no-tsubone-1988#4(shinsoban/中公漫画叢書) vol=2 date=1989-07-25
DUP_ONLY	参考	CROSS_PAGE	9784120017995	0	0	2	2	2	春日局	kasuga-no-tsubone,kasuga-no-tsubone-1988	1989-11-01	楽天=どの行とも不一致	けふぞ火宅を（第3巻）	中公漫画叢書	kasuga-no-tsubone#0(standard/中公漫画叢書) vol=3 date=1989-11-25 || kasuga-no-tsubone-1988#4(shinsoban/中公漫画叢書) vol=3 date=1989-11-25
DUP_ONLY	参考	CROSS_PAGE	9784122036420	0	0	2	2	2	春日局	kasuga-no-tsubone,kasuga-no-tsubone-1988	2000-04	楽天=全行一致	春日局（1）	中公文庫コミック版	kasuga-no-tsubone#1(bunkobon/中公文庫コミック版) vol=1 date=2000-04 || kasuga-no-tsubone-1988#2(bunkobon/中公文庫コミック版) vol=1 date=2000-04
DUP_ONLY	参考	CROSS_PAGE	9784122036598	0	0	2	2	2	春日局	kasuga-no-tsubone,kasuga-no-tsubone-1988	2000-05	楽天=全行一致	春日局（2）	中公文庫コミック版	kasuga-no-tsubone#1(bunkobon/中公文庫コミック版) vol=2 date=2000-05 || kasuga-no-tsubone-1988#2(bunkobon/中公文庫コミック版) vol=2 date=2000-05
DUP_ONLY	参考	CROSS_PAGE	9784122036758	0	0	2	2	2	春日局	kasuga-no-tsubone,kasuga-no-tsubone-1988	2000-06	楽天=全行一致	春日局（3）	中公文庫コミック版	kasuga-no-tsubone#1(bunkobon/中公文庫コミック版) vol=3 date=2000-06 || kasuga-no-tsubone-1988#2(bunkobon/中公文庫コミック版) vol=3 date=2000-06
DUP_ONLY	参考	CROSS_PAGE	9784124101454	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1987-06	楽天=全行一致	新編集怪物くん（1）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=1 date=1987-06-05 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=1 date=1987-06-05
DUP_ONLY	参考	CROSS_PAGE	9784124101492	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1987-07	楽天=全行一致	新編集怪物くん（2）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=2 date=1987-07-03 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=2 date=1987-07-03
DUP_ONLY	参考	CROSS_PAGE	9784124101539	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1987-08	楽天=全行一致	新編集怪物くん（3）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=3 date=1987-08-07 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=3 date=1987-08-07
DUP_ONLY	参考	CROSS_PAGE	9784124101577	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1987-09	楽天=全行一致	新編集怪物くん（4）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=4 date=1987-09-04 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=4 date=1987-09-04
DUP_ONLY	参考	CROSS_PAGE	9784124101614	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1987-10	楽天=全行一致	新編集怪物くん（5）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=5 date=1987-10-02 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=5 date=1987-10-02
DUP_ONLY	参考	CROSS_PAGE	9784124101652	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1987-11	楽天=全行一致	新編集怪物くん（6）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=6 date=1987-11-06 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=6 date=1987-11-06
DUP_ONLY	参考	CROSS_PAGE	9784124101690	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1987-12	楽天=全行一致	新編集怪物くん（7）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=7 date=1987-12-04 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=7 date=1987-12-04
DUP_ONLY	参考	CROSS_PAGE	9784124101737	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1988-01	楽天=全行一致	新編集怪物くん（8）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=8 date=1988-01-08 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=8 date=1988-01-08
DUP_ONLY	参考	CROSS_PAGE	9784124101775	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1988-02	楽天=全行一致	新編集怪物くん（9）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=9 date=1988-02-05 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=9 date=1988-02-05
DUP_ONLY	参考	CROSS_PAGE	9784124101812	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1988-03	楽天=全行一致	新編集怪物くん（10）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=10 date=1988-03-04 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=10 date=1988-03-04
DUP_ONLY	参考	CROSS_PAGE	9784124101850	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1988-03	楽天=どの行とも不一致	新編集怪物くん（11）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=11 date=1988-04-01 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=11 date=1988-04-01
DUP_ONLY	参考	CROSS_PAGE	9784124101898	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1988-05	楽天=全行一致	新編集怪物くん（12）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=12 date=1988-05-13 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=12 date=1988-05-13
DUP_ONLY	参考	CROSS_PAGE	9784124101935	0	0	2	2	2	怪物くん	kaibutsu-kun,kaibutsu-kun-1988	1988-06	楽天=全行一致	新編集怪物くん（13）	中公コミックス　藤子不二雄ランド	kaibutsu-kun#0(standard/キング・コミックス) vol=13 date=1988-06-03 || kaibutsu-kun-1988#0(standard/中公コミックス) vol=13 date=1988-06-03
DUP_ONLY	参考	CROSS_PAGE	9784140051399	0	0	2	2	2	春日局	kasuga-no-tsubone-1988,kasuga-no-tsubone-watanabe-1989	1989-01-01	楽天=全行一致	春日局（上）	ＮＨＫ大河ドラマ・コミック	kasuga-no-tsubone-1988#6(shinsoban/NHK大河ドラマ・コミック) vol=1[上] date=1989-01-01 || kasuga-no-tsubone-watanabe-1989#0(standard/-) vol=1[上] date=1989-01-01
DUP_ONLY	参考	CROSS_PAGE	9784140051405	0	0	2	2	2	春日局	kasuga-no-tsubone-1988,kasuga-no-tsubone-watanabe-1989	1989-05-01	楽天=全行一致	春日局（中）	ＮＨＫ大河ドラマ・コミック	kasuga-no-tsubone-1988#6(shinsoban/NHK大河ドラマ・コミック) vol=2[中] date=1989-05-01 || kasuga-no-tsubone-watanabe-1989#0(standard/-) vol=2[中] date=1989-05-01
DUP_ONLY	参考	CROSS_PAGE	9784140051412	0	0	2	2	2	春日局	kasuga-no-tsubone-1988,kasuga-no-tsubone-watanabe-1989	1989-10-01	楽天=全行一致	春日局（下）	ＮＨＫ大河ドラマ・コミック	kasuga-no-tsubone-1988#6(shinsoban/NHK大河ドラマ・コミック) vol=3[下] date=1989-10-01 || kasuga-no-tsubone-watanabe-1989#0(standard/-) vol=3[下] date=1989-10-01
DUP_ONLY	参考	CROSS_PAGE	9784253064293	0	0	3	3	3	ウルトラマン	ultraman,ultraman-1992,ultraman-kazumine-1968	1997-07-04	楽天=全行一致	ウルトラマン（第1巻）	サンデーコミックス	ultraman#3(shinsoban/秋田書店) vol=1 date=1997-07-04 || ultraman-1992#1(shinsoban/秋田書店) vol=1 date=1997-07-04 || ultraman-kazumine-1968#1(shinsoban/秋田書店) vol=1 date=1997-07-04
DUP_ONLY	参考	CROSS_PAGE	9784253064309	0	0	3	3	3	ウルトラマン	ultraman,ultraman-1992,ultraman-kazumine-1968	1997-08-01	楽天=全行一致	ウルトラマン（第2巻）	サンデーコミックス	ultraman#3(shinsoban/秋田書店) vol=2 date=1997-08-01 || ultraman-1992#1(shinsoban/秋田書店) vol=2 date=1997-08-01 || ultraman-kazumine-1968#1(shinsoban/秋田書店) vol=2 date=1997-08-01
DUP_ONLY	参考	CROSS_PAGE	9784253108317	0	0	2	2	2	忍法十番勝負	ninpou-jiyuuban-shiyoubu,ninpou-juuban-shoubu-shirato	1988-03-12	楽天=どの行とも不一致	忍法十番勝負	秋田コミックス・セレクト	ninpou-jiyuuban-shiyoubu#0(standard/秋田コミックスACセレクト) vol=1 date=1988-04-15 || ninpou-juuban-shoubu-shirato#5(shinsoban/秋田コミックスACセレクト) vol=1 date=1988-04-15
DUP_ONLY	参考	CROSS_PAGE	9784253177139	0	0	2	2	2	忍法十番勝負	ninpou-juuban-shoubu-2003,ninpou-juuban-shoubu-shirato	2003-06-10	楽天=全行一致	忍法十番勝負	秋田文庫	ninpou-juuban-shoubu-2003#0(bunkobon/秋田文庫) vol=1 date=2003-06-10 || ninpou-juuban-shoubu-shirato#4(bunkobon/秋田文庫) vol=1 date=2003-06-10
DUP_ONLY	参考	CROSS_PAGE	9784257900757	0	0	2	2	2	ザ・コンバット	the-combat,the-konbatto	1986-01	楽天=全行一致	ザ・コンバット	デュオ・セレクション・オリジナル	the-combat#0(standard/デュオ・セレクション・オリジナル) vol=1 date=1986-01 || the-konbatto#0(standard/デュオ・セレクション・オリジナル) vol=1 date=1986-01
DUP_ONLY	参考	CROSS_PAGE	9784257901372	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978					ultra-seven#2(shinsoban/SUN SPECIAL COMICS) vol=1 date=1991-09 || ultra-seven-1978#2(shinsoban/SUN SPECIAL COMICS) vol=1 date=1991-09
DUP_ONLY	参考	CROSS_PAGE	9784257903574	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978	1998-12-25	楽天=全行一致	ウルトラセブン完全版		ultra-seven#8(shinsoban/朝日ソノラマ版) vol=1 date=1998-12-25 || ultra-seven-1978#8(shinsoban/朝日ソノラマ版) vol=1 date=1998-12-25
DUP_ONLY	参考	CROSS_PAGE	9784257960867	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978					ultra-seven#3(shinsoban/SUN WIDE COMICS) vol=1 date=1986-07-18 || ultra-seven-1978#3(shinsoban/SUN WIDE COMICS) vol=1 date=1986-07-18
DUP_ONLY	参考	CROSS_PAGE	9784257960898	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978					ultra-seven#3(shinsoban/SUN WIDE COMICS) vol=2 date=1986-08-20 || ultra-seven-1978#3(shinsoban/SUN WIDE COMICS) vol=2 date=1986-08-20
DUP_ONLY	参考	CROSS_PAGE	9784324090145	0	0	2	2	2	高野聖	kouya-hijiri,kouyahijiri					kouya-hijiri#1(shinsoban/文芸まんがシリーズ 新装版) vol=1 date=2010-04 || kouyahijiri#0(shinsoban/文芸まんがシリーズ 新装版) vol=1 date=2010-04
DUP_ONLY	参考	CROSS_EDITION	9784334901424	0	0	2	1	2	2001夜物語	2001yamonogatari	2007-10	楽天=全行一致	2001夜物語（上巻）	光文社コミック叢書signal	2001yamonogatari#1(shinsoban/光文社コミック叢書「signal」) vol=1[上] date=2007-10 || 2001yamonogatari#2(shinsoban/Signal special edition high-end) vol=1[上巻] date=2007-10
DUP_ONLY	参考	CROSS_PAGE	9784344811201	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	2007-09	楽天=全行一致	聖魔伝（1）	幻冬舎コミックス漫画文庫	seimaden#1(bunkobon/幻冬舎コミックス漫画文庫) vol=1 date=2007-09 || seimaden-1984#1(bunkobon/幻冬舎コミックス漫画文庫) vol=1 date=2007-09
DUP_ONLY	参考	CROSS_PAGE	9784344811218	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	2007-09	楽天=全行一致	聖魔伝（2）	幻冬舎コミックス漫画文庫	seimaden#1(bunkobon/幻冬舎コミックス漫画文庫) vol=2 date=2007-09 || seimaden-1984#1(bunkobon/幻冬舎コミックス漫画文庫) vol=2 date=2007-09
DUP_ONLY	参考	CROSS_PAGE	9784344811829	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	2007-12	楽天=全行一致	聖魔伝（3）	幻冬舎コミックス漫画文庫	seimaden#1(bunkobon/幻冬舎コミックス漫画文庫) vol=3 date=2007-12 || seimaden-1984#1(bunkobon/幻冬舎コミックス漫画文庫) vol=3 date=2007-12
DUP_ONLY	参考	CROSS_PAGE	9784344811836	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	2007-12	楽天=全行一致	聖魔伝（4）	幻冬舎コミックス漫画文庫	seimaden#1(bunkobon/幻冬舎コミックス漫画文庫) vol=4 date=2007-12 || seimaden-1984#1(bunkobon/幻冬舎コミックス漫画文庫) vol=4 date=2007-12
DUP_ONLY	参考	CROSS_PAGE	9784344813007	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	2008-03	楽天=全行一致	聖魔伝（5）	幻冬舎コミックス漫画文庫	seimaden#1(bunkobon/幻冬舎コミックス漫画文庫) vol=5 date=2008-03 || seimaden-1984#1(bunkobon/幻冬舎コミックス漫画文庫) vol=5 date=2008-03
DUP_ONLY	参考	CROSS_PAGE	9784344813014	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	2008-03	楽天=全行一致	聖魔伝（6）	幻冬舎コミックス漫画文庫	seimaden#1(bunkobon/幻冬舎コミックス漫画文庫) vol=6 date=2008-03 || seimaden-1984#1(bunkobon/幻冬舎コミックス漫画文庫) vol=6 date=2008-03
DUP_ONLY	参考	CROSS_PAGE	9784344813625	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	2008-06	楽天=全行一致	聖魔伝（7）	幻冬舎コミックス漫画文庫	seimaden#1(bunkobon/幻冬舎コミックス漫画文庫) vol=7 date=2008-06 || seimaden-1984#1(bunkobon/幻冬舎コミックス漫画文庫) vol=7 date=2008-06
DUP_ONLY	参考	CROSS_PAGE	9784480441027	0	0	2	2	2	カジムヌガタイ / カジムヌガタイ : 風が語る沖縄戦	kajimunugatai,kajimunugatai-kaze-ga-kataru-okinawasen	2026-06-12	楽天一致 1/2行	カジムヌガタイ	ちくま文庫　ひー36-1	kajimunugatai#1(bunkobon/ちくま文庫) vol=1 date=2026-06-20 || kajimunugatai-kaze-ga-kataru-okinawasen#0(standard/ちくま文庫 ; ひ36-1) vol=1 date=2026-06
DUP_ONLY	参考	CROSS_PAGE	9784537126235	0	0	2	2	2	真島クンすっとばす!! / 陣内流柔術武闘伝 真島クンすっとばす!!	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu,majima-kun-suttobasu	2010-07	楽天=どの行とも不一致	真島クンすっとばす！！（01）	ニチブンコミックス	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu#1(shinsoban/Nichibun comics) vol=1 date=2010-08 || majima-kun-suttobasu#0(standard/ニチブンコミックス(2010-11)) vol=1 date=2010-08
DUP_ONLY	参考	CROSS_PAGE	9784537126303	0	0	2	2	2	真島クンすっとばす!! / 陣内流柔術武闘伝 真島クンすっとばす!!	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu,majima-kun-suttobasu	2010-08	楽天=どの行とも不一致	真島クンすっとばす！！（02）	ニチブンコミックス	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu#1(shinsoban/Nichibun comics) vol=2 date=2010-09 || majima-kun-suttobasu#0(standard/ニチブンコミックス(2010-11)) vol=2 date=2010-09
DUP_ONLY	参考	CROSS_PAGE	9784537126426	0	0	2	2	2	真島クンすっとばす!! / 陣内流柔術武闘伝 真島クンすっとばす!!	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu,majima-kun-suttobasu	2010-09	楽天=どの行とも不一致	真島クンすっとばす！！（03）	ニチブンコミックス	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu#1(shinsoban/Nichibun comics) vol=3 date=2010-10 || majima-kun-suttobasu#0(standard/ニチブンコミックス(2010-11)) vol=3 date=2010-10
DUP_ONLY	参考	CROSS_PAGE	9784537126556	0	0	2	2	2	真島クンすっとばす!! / 陣内流柔術武闘伝 真島クンすっとばす!!	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu,majima-kun-suttobasu	2010-10	楽天=どの行とも不一致	真島クンすっとばす！！（04）	ニチブンコミックス	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu#1(shinsoban/Nichibun comics) vol=4 date=2010-11 || majima-kun-suttobasu#0(standard/ニチブンコミックス(2010-11)) vol=4 date=2010-11
DUP_ONLY	参考	CROSS_PAGE	9784537126716	0	0	2	2	2	真島クンすっとばす!! / 陣内流柔術武闘伝 真島クンすっとばす!!	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu,majima-kun-suttobasu	2010-11	楽天=どの行とも不一致	真島クンすっとばす！！（05）	ニチブンコミックス	jinnairyuu-juujutsu-butouden-majima-kun-suttobasu#1(shinsoban/Nichibun comics) vol=5 date=2010-12 || majima-kun-suttobasu#0(standard/ニチブンコミックス(2010-11)) vol=5 date=2010-12
DUP_ONLY	参考	CROSS_PAGE	9784569554600	0	0	2	2	2	新選組	shinsengumi,shinsengumi-1996					shinsengumi#3(shinsoban/PHP研究所版(1996)) vol=1 date=1996-12-26 || shinsengumi-1996#0(standard/-) vol=1 date=1996-12-26
DUP_ONLY	参考	CROSS_PAGE	9784569573526	0	0	2	2	2	新選組	shinsengumi,shinsengumi-1996					shinsengumi#2(bunkobon/PHP文庫) vol=1 date=2000-01 || shinsengumi-1996#1(bunkobon/PHP文庫) vol=1 date=2000-01
DUP_ONLY	参考	CROSS_EDITION	9784575723199	0	0	2	1	2	天才調香師宝条ミカ	tensai-choukoushi-houjou-mika	2001-06	楽天=全行一致	天才調香師宝条ミカ（1）	双葉文庫	tensai-choukoushi-houjou-mika#0(standard/ダイソーコミックシリーズ) vol=1 date=2001-06 || tensai-choukoushi-houjou-mika#1(bunkobon/双葉文庫名作シリーズ) vol=1 date=2001-06
DUP_ONLY	参考	CROSS_PAGE	9784575960099	0	0	2	2	2	DOUGHNUTS BOOKS ドーナツブックス いしいひさいち選集 / Doughnuts books	doonatsubukkusuishiihisaichisenshuu,doughnuts-books	1984-12-10	楽天=どの行とも不一致	いしいひさいち選集（8）	アクションコミックス　ドーナツブックス	doonatsubukkusuishiihisaichisenshuu#0(standard/アクションコミックス) vol=8 date=1985-01-10 || doughnuts-books#0(standard/アクションコミックス) vol=8 date=1985-01-10
DUP_ONLY	参考	CROSS_PAGE	9784594017996	0	0	2	2	2	イヤハヤ南友	iyahaya-nantomo,iyahayanantomo	1995-08	楽天=全行一致	イヤハヤ南友（1）	扶桑社文庫	iyahaya-nantomo#0(bunkobon/扶桑社文庫) vol=1 date=1995-08-30 || iyahayanantomo#3(bunkobon/扶桑社文庫) vol=1 date=1995-08-30
DUP_ONLY	参考	CROSS_PAGE	9784594018252	0	0	2	2	2	イヤハヤ南友	iyahaya-nantomo,iyahayanantomo	1995-09	楽天=全行一致	イヤハヤ南友（2）	扶桑社文庫	iyahaya-nantomo#0(bunkobon/扶桑社文庫) vol=2 date=1995-09 || iyahayanantomo#3(bunkobon/扶桑社文庫) vol=2 date=1995-09
DUP_ONLY	参考	CROSS_PAGE	9784594018429	0	0	2	2	2	イヤハヤ南友	iyahaya-nantomo,iyahayanantomo	1995-10	楽天=全行一致	イヤハヤ南友（3）	扶桑社文庫	iyahaya-nantomo#0(bunkobon/扶桑社文庫) vol=3 date=1995-10 || iyahayanantomo#3(bunkobon/扶桑社文庫) vol=3 date=1995-10
DUP_ONLY	参考	CROSS_PAGE	9784594018634	0	0	2	2	2	イヤハヤ南友	iyahaya-nantomo,iyahayanantomo	1995-11	楽天=全行一致	イヤハヤ南友（4）	扶桑社文庫	iyahaya-nantomo#0(bunkobon/扶桑社文庫) vol=4 date=1995-11 || iyahayanantomo#3(bunkobon/扶桑社文庫) vol=4 date=1995-11
DUP_ONLY	参考	CROSS_PAGE	9784594018788	0	0	2	2	2	イヤハヤ南友	iyahaya-nantomo,iyahayanantomo	1995-12	楽天=全行一致	イヤハヤ南友（5）	扶桑社文庫	iyahaya-nantomo#0(bunkobon/扶桑社文庫) vol=5 date=1995-12 || iyahayanantomo#3(bunkobon/扶桑社文庫) vol=5 date=1995-12
DUP_ONLY	参考	CROSS_PAGE	9784757503724	0	0	2	2	2	スターオーシャン セカンドストーリー	star-ocean-second-story,star-ocean-sekando-story					star-ocean-second-story#0(standard/エニックススーパーコミック劇場 v.25) vol=6 date=2001-01 || star-ocean-sekando-story#0(standard/エニックススーパーコミック劇場 v.30) vol=6 date=2001-01
DUP_ONLY	参考	CROSS_PAGE	9784757508644	0	0	2	2	2	テイルズオブエターニア / テイルズオブエターニア プレミアムストーリーズ	tales-of-etaania-premium-stories,tales-of-eternia	2003-01	楽天=どの行とも不一致	テイルズオブエターニア（3）	ガンガンWINGコミックス	tales-of-etaania-premium-stories#0(standard/GANGAN WING COMICS SPECIAL) vol=3 date=2003-02 || tales-of-eternia#0(standard/GANGAN WING COMICS) vol=3 date=2003-02-27
DUP_ONLY	参考	CROSS_PAGE	9784757547223	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2015-08-25	楽天=全行一致	ドラゴンクエスト列伝 ロトの紋章〜紋章を継ぐ者達へ〜（22）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=22 date=2015-08-25 || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=22 date=2015-08-25
DUP_ONLY	参考	CROSS_PAGE	9784757549630	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2016-04-25	楽天=全行一致	ドラゴンクエスト列伝 ロトの紋章〜紋章を継ぐ者達へ〜（24）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=24 date=2016-04-25 || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=24 date=2016-04-25
DUP_ONLY	参考	CROSS_PAGE	9784757551916	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2016-12-24	楽天=全行一致	ロトの紋章〜紋章を継ぐ者達へ〜（26）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=26 date=2016-12-24 || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=26 date=2016-12-24
DUP_ONLY	参考	CROSS_PAGE	9784757553316	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2017-04-25	楽天=全行一致	ロトの紋章〜紋章を継ぐ者達へ〜（27）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=27 date=2017-04-25 || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=27 date=2017-04-25
DUP_ONLY	参考	CROSS_PAGE	9784757555600	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2017-12-25	楽天=全行一致	ロトの紋章〜紋章を継ぐ者達へ〜（29）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=29 date=2017-12-25 || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=29 date=2017-12-25
DUP_ONLY	参考	CROSS_EDITION	9784764817586	0	0	2	1	2	りん太のももいろコミック	rinta-no-momoiro-comic					rinta-no-momoiro-comic#0(standard/エルティーンbooks) vol=2 date=1995-04 || rinta-no-momoiro-comic#1(deluxe/デラックス近代映画 エルティーンBOOKS) vol=2 date=1995-04
DUP_ONLY	参考	CROSS_PAGE	9784775910160	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978	2004-12	楽天=全行一致	ウルトラセブン（上）	マンガショップシリーズ	ultra-seven#1(shinsoban/MANGA Shop Series) vol=1[上] date=2004-12-25 || ultra-seven-1978#1(shinsoban/MANGA Shop Series) vol=1[上] date=2004-12-25
DUP_ONLY	参考	CROSS_PAGE	9784775910177	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978	2004-12	楽天=全行一致	ウルトラセブン（中）	マンガショップシリーズ	ultra-seven#1(shinsoban/MANGA Shop Series) vol=2[中] date=2004-12-25 || ultra-seven-1978#1(shinsoban/MANGA Shop Series) vol=2[中] date=2004-12-25
DUP_ONLY	参考	CROSS_PAGE	9784775910184	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978	2004-12	楽天=全行一致	ウルトラセブン（下）	マンガショップシリーズ	ultra-seven#1(shinsoban/MANGA Shop Series) vol=3[下] date=2004-12-25 || ultra-seven-1978#1(shinsoban/MANGA Shop Series) vol=3[下] date=2004-12-25
DUP_ONLY	参考	CROSS_PAGE	9784776741473	0	0	2	2	2	暴君ヴァーデルの花嫁 / 暴君ヴァーデルの花嫁 初夜編	bou-kun-vaaderu-no-hanayome,bou-kun-vaaderu-no-hanayome-shoya-hen	2015-12	楽天=全行一致	暴君ヴァーデルの花嫁初夜編（5）	ミッシィコミックス　Next　comics　F	bou-kun-vaaderu-no-hanayome#0(standard/Missy comics) vol=5 date=2015-12-15 || bou-kun-vaaderu-no-hanayome-shoya-hen#0(standard/Missy comics) vol=5 date=2015-12
