type	subtype	severity	slug	title	status	year_started	year_ended	publisher_key	n_vols	n_eds	detail	evidence
YE_EARLY	serial_multied	15	takeki-ougon-no-kuni-iwasaki-yatarou	猛き黄金の国岩崎弥太郎	completed	2004	1992	shueisha	5	2	year_ended=1992 < 最大巻#2の初版年=2007 (15年後に新刊)	#2=2007-06-01 :: [bunkobon]集英社文庫コミック版/集英社 2004-2004 n=3 | [standard]通常版/ 2007-2007 n=2
YE_EARLY	solo_reprint	14	watashi-wa-shijimi	わたしはしじみ!	completed	1975	1975	chuokoron	1	1	year_ended=1975 < 最大巻#1の初版年=1989 (14年後に新刊)	#1=1989-06-01 :: [standard]りぼんマスコットコミックス/中央公論社 1989-1989 n=1
YE_EARLY	serial_1ed	13	gakuen-taikutsu-otoko	ガクエン退屈男	completed	1972	1972	asahi-sonorama	2	1	year_ended=1972 < 最大巻#2の初版年=1985 (13年後に新刊)	#2=1985-08-01 :: [standard]サン・コミックス/朝日ソノラマ 1985-1985 n=2
YE_EARLY	solo_reprint	13	hatsukoi-jitai	初恋時代	completed	1977	1977	shueisha	1	1	year_ended=1977 < 最大巻#1の初版年=1990 (13年後に新刊)	#1=1990-01-08 :: [standard]マーガレットコミックス/集英社 1990-1990 n=1
YE_EARLY	solo_reprint	13	hinomaru-gekijou	ひのまる劇場	completed	1982	1982	east-press	1	1	year_ended=1982 < 最大巻#1の初版年=1995 (13年後に新刊)	#1=1995-06-01 :: [standard]ジャンプコミックス/イースト・プレス 1995-1995 n=1
YE_EARLY	solo_reprint	13	kiiroi-tebukuro-ekkusu	黄色い手袋X	completed	1991	1991	pan-rolling	1	1	year_ended=1991 < 最大巻#1の初版年=2004 (13年後に新刊)	#1=2004-12-01 :: [standard]St comics/パンローリング 2004-2004 n=1
YE_EARLY	solo_reprint	13	kinseiju	金星樹	completed	1979	1979	shinchosha	1	1	year_ended=1979 < 最大巻#1の初版年=1992 (13年後に新刊)	#1=1992-12-01 :: [standard]奇想天外コミックス/新潮社 1992-1992 n=1
YE_EARLY	solo_reprint	13	zuuzuushii	ズーズーC	completed	1976	1976	peppushuppan	1	1	year_ended=1976 < 最大巻#1の初版年=1989 (13年後に新刊)	#1=1989-03-01 :: [standard]ホーム・コミックス/ペップ出版 1989-1989 n=1
YE_EARLY	serial_1ed	12	eei-kendo	エーイ!剣道	completed	1980	1980	(unknown)	2	1	year_ended=1980 < 最大巻#2の初版年=1992 (12年後に新刊)	#2=1992-07-01 :: [standard]少年サンデーコミックス/ビズコミュニケーションズジャパン 1992-1992 n=2
YE_EARLY	serial_multied	12	shinsengumi	新選組	completed	1967	1992	mediafactory	18	11	year_ended=1992 < 最大巻#5の初版年=2004 (12年後に新刊)	#5=2004-03-23 :: [standard]通常版/メディアファクトリー 2003-2004 n=4 | [bunkobon]MF文庫/メディアファクトリー 2007-2007 n=3 | [bunkobon]PHP文庫/PHP研究所 2000-2000 n=1 | [shinsoban]PHP研究所版(1996)/PHP研究所 1996-1996 n=1 | [shinsoban]Com名作コミックス増刊/不明 1972-1972 n=1 | [bunkobon]手塚治虫文庫全集/講談社 2009-2009 n=1 | [shinsoban]手塚治虫漫画全集/講談社 1977-1977 n=1 | [shinsoban]ダイヤモンドコミックス/不明 1967-1967 n=1 | [shinsoban]KODAMA DIAMOND COMICS/不明 ?-? n=1 | [shinsoban]バーガーSC/スコラ 1991-1992 n=3 | [shinsoban]星雲社版(2004)/星雲社 2004-2004 n=1
