class	severity	slug	title	ed_idx	ed_label	ed_imprint	ed_publisher	n_vols	numbers	date	verdict	detail	extra
BULK_SAME_DATE_PART	要確認	kyojin-no-hoshi	巨人の星	3	講談社漫画文庫(1976)	講談社漫画文庫	講談社	4	6,7,8,9	1976-08	NO_RAKUTEN	4巻が同一発売日。他15巻は別日付	
BULK_SAME_DATE_PART	要確認	manga-de-yomu-hitobito-no-sei-to-sei	まんがで読む・ひとびとの生と性	0	通常版		ポプラ社	4	2,3,4,5	2000-04	NO_RAKUTEN	4巻が同一発売日。他1巻は別日付	isbn連番幅=3/4冊
BULK_SAME_DATE_PART	要確認	manga-nippon-no-rekishi	マンガ日本の歴史	1	文庫版	中公文庫	中央公論社	4	1,2,3,4	1997-03	NO_RAKUTEN	4巻が同一発売日。他51巻は別日付	isbn連番幅=3/4冊
BULK_SAME_DATE_PART	要確認	manga-shougakusei-no-jiyuu-kenkyuu	まんが小学生の自由研究	0	通常版		大日本図書	4	4,5,6,7	2000-03-01	NO_RAKUTEN	4巻が同一発売日。他3巻は別日付	isbn連番幅=3/4冊
BULK_SAME_DATE_PART	要確認	ore-to-kaneyan	おれとカネやん	0	通常版	MANGA Shop Series	パンローリング	4	1,2,3,4	2006-10-02	RAKUTEN_OTHER(2006-09)	4巻が同一発売日。他4巻は別日付	isbn連番幅=3/4冊
BULK_SAME_DATE_PART	要確認	ore-wa-teppei	おれは鉄兵	1	ちばてつや漫画文庫	ちばてつや漫画文庫	不明	4	24,25,26,27	1980-07	NO_RAKUTEN	4巻が同一発売日。他27巻は別日付	
BULK_SAME_DATE_PART	要確認	otoko-ippiki-gaki-daishou	男一匹ガキ大将	1	集英社漫画文庫	集英社漫画文庫	集英社	4	6,7,8,9	1976-12-31	NO_RAKUTEN	4巻が同一発売日。他16巻は別日付	
BULK_SAME_DATE_PART	要確認	ping-pong	ピンポン	0	通常版	Big spirits comics special	小学館	4	6,7,8,9	2002-09	NO_RAKUTEN	4巻が同一発売日。他5巻は別日付	
BULK_SAME_DATE_PART	要確認	sabu-to-ichi-torimonohikae	佐武と市捕物控	2	1981年版	1981年版	不明	4	3,4,5,6	1981-01	NO_RAKUTEN	4巻が同一発売日。他11巻は別日付	
BULK_SAME_DATE_PART	要確認	suikoden	水滸伝	2	文庫版(1978)	文庫版(1978)	潮出版社	4	10,7,8,9	1978-01-15	NO_RAKUTEN	4巻が同一発売日。他6巻は別日付	
BULK_SAME_DATE_PART	要確認	sutoppunii-chan	ストップ!にいちゃん	2	ホーム・コミックス版(汐文社)	ホーム・コミックス	汐文社	4	1,2,3,5	1975-10-30	NO_RAKUTEN	4巻が同一発売日。他1巻は別日付	
BULK_SAME_DATE_PART	要確認	tensai-bakabon	天才バカボン	7	講談社漫画文庫(1977)	講談社漫画文庫	講談社	4	1,2,3,4	1977-09	NO_RAKUTEN	4巻が同一発売日。他12巻は別日付	
BULK_SAME_DATE_PART	要確認	tiger-mask	タイガー・マスク	0	通常版	講談社コミックス		4	10,12,13,14	1971	NO_RAKUTEN	4巻が同一発売日。他10巻は別日付	
BULK_SAME_DATE_PART	要確認	ultra-seven	ウルトラセブン	0	通常版	サンコミックス	朝日ソノラマ	4	1,2,3,4	1978-07	NO_RAKUTEN	4巻が同一発売日。他2巻は別日付	
BULK_SAME_DATE_PART	要確認	ultra-seven-1978	ウルトラセブン	0	通常版	サンコミックス	朝日ソノラマ	4	1,2,3,4	1978-07	NO_RAKUTEN	4巻が同一発売日。他2巻は別日付	
BULK_SAME_DATE_PART	要確認	yami-no-purple-ai	闇のパープル・アイ	1	文庫版	小学館文庫	小学館	4	1,2,3,4	1995-03	RAKUTEN_OTHER(1995-02)	4巻が同一発売日。他3巻は別日付	isbn連番幅=3/4冊
PRECISION_Y_ONLY	要確認	death-hunter	デスハンター	0	通常版	サンコミックス	朝日ソノラマ	1	1	1971		同版4巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	dororo	どろろ	2	秋田漫画文庫(1976)	秋田漫画文庫	秋田書店	1	4	1976		同版4巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	gaki-deka	がきデカ	1	豪華版(秋田書店)	豪華版	秋田書店	1	4	1989		同版4巻中この巻だけ年のみ(他は年月日)	9784253099882
PRECISION_Y_ONLY	要確認	kamui-den	カムイ伝	0	ゴールデン・コミックス	ゴールデン・コミックス	小学館	1	6	1967		同版21巻中この巻だけ年のみ(他は年月日)	9784091710062
PRECISION_Y_ONLY	要確認	kamui-den	カムイ伝	0	ゴールデン・コミックス	ゴールデン・コミックス	小学館	1	8	1968		同版21巻中この巻だけ年のみ(他は年月日)	9784091710086
PRECISION_Y_ONLY	要確認	kamui-den	カムイ伝	0	ゴールデン・コミックス	ゴールデン・コミックス	小学館	1	9	1968		同版21巻中この巻だけ年のみ(他は年月日)	9784091710093
PRECISION_Y_ONLY	要確認	machiko-no-senya-ichiya	まちこの千夜一夜	0	通常版	講談社コミックスミミ	講談社	1	5	2003		同版5巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	moeyo-sensha-gakkou	萌えよ!戦車学校	0	通常版		イカロス出版	1	5	2011		同版8巻中この巻だけ年のみ(他は年月日)	9784863204782
PRECISION_Y_ONLY	要確認	muyounosuke	無用ノ介	5	文庫版(小学館文庫)	小学館文庫	小学館	1	3	1976		同版15巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	muyounosuke	無用ノ介	5	文庫版(小学館文庫)	小学館文庫	小学館	1	4	1976		同版15巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	ningen-club	人間倶楽部	0	通常版	Emerald comics Hi	主婦と生活社	1	3	1993		同版14巻中この巻だけ年のみ(他は年月日)	9784391904901
PRECISION_Y_ONLY	要確認	norainu-no-oka	のら犬の丘	0	通常版	サンデーコミックス	秋田書店	1	7	1971		同版6巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	sabu-to-ichi-torimonohikae	佐武と市捕物控	1	初版(1968-73)	初版(1968-73)	不明	1	5	1972		同版6巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	sanada-juuyuushi	真田十勇士	0	通常版	通常版	不明	1	3	1975		同版7巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	sanada-juuyuushi	真田十勇士	0	通常版	通常版	不明	1	4	1975		同版7巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	shiawase-san	オヨネコぶーにゃん	0	通常版	フラワーコミックス	小学館	1	3	1978		同版9巻中この巻だけ年のみ(他は年月日)	9784091301338
PRECISION_Y_ONLY	要確認	shiki-sentaro-1979	史記	0	通常版	グローバルコミックス	講談社	1	2	1983		同版12巻中この巻だけ年のみ(他は年月日)	9784061018129
PRECISION_Y_ONLY	要確認	shiki-sentaro-1979	史記	0	通常版	グローバルコミックス	講談社	1	3	1983		同版12巻中この巻だけ年のみ(他は年月日)	9784061018136
PRECISION_Y_ONLY	要確認	shiki-sentaro-1979	史記	0	通常版	グローバルコミックス	講談社	1	4	1983		同版12巻中この巻だけ年のみ(他は年月日)	9784061018143
PRECISION_Y_ONLY	要確認	shounen-shoujo-jinbutsu-nippon-no-rekishi	少年少女人物日本の歴史	0	通常版	小学館版学習まんが	小学館	1	5	1984		同版25巻中この巻だけ年のみ(他は年月日)	9784092990050
PRECISION_Y_ONLY	要確認	shouwa-gokudoushi	昭和極道史	0	通常版	文華コミックス	日本文華社	1	1	1974		同版33巻中この巻だけ年のみ(他は年月日)	9784821190010
PRECISION_Y_ONLY	要確認	shouwa-gokudoushi	昭和極道史	0	通常版	文華コミックス	日本文華社	1	2	1974		同版33巻中この巻だけ年のみ(他は年月日)	9784821190027
PRECISION_Y_ONLY	要確認	shouwa-gokudoushi	昭和極道史	0	通常版	文華コミックス	日本文華社	1	3	1974		同版33巻中この巻だけ年のみ(他は年月日)	9784821190034
PRECISION_Y_ONLY	要確認	sign-wa-ui	サインはV!	4	講談社漫画文庫	講談社漫画文庫	講談社	1	4	1976		同版8巻中この巻だけ年のみ(他は年月日)	
PRECISION_Y_ONLY	要確認	toto-no-sekai	トトの世界	0	通常版		講談社	1	1	2000		同版4巻中この巻だけ年のみ(他は年月日)	9784575824698
PRECISION_Y_ONLY	要確認	ushi-no-oppai	牛のおっぱい	0	通常版	モーニングKC	講談社	1	1	1997		同版5巻中この巻だけ年のみ(他は年月日)	9784063283747
PRECISION_Y_ONLY	要確認	yokohama-kaidashi-kikou	ヨコハマ買い出し紀行	0	通常版	アフタヌーンKC	講談社	1	8	2000		同版14巻中この巻だけ年のみ(他は年月日)	9784063211207
PRECISION_Y_ONLY	要確認	yuuyake-no-uta	夕焼けの詩	0	通常版	ビッグコミックス	小学館	1	1	1975		同版72巻中この巻だけ年のみ(他は年月日)	9784091800619
ANCIENT	情報	dekoboko-kurobee	凸凹黒兵衛	0	通常版			1	1	1933-05		1933年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	dekoboko-kurobee	凸凹黒兵衛	0	通常版			1	2	1933-07		1933年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	dekoboko-kurobee	凸凹黒兵衛	0	通常版			1	3	1933-10		1933年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	dekoboko-kurobee	凸凹黒兵衛	0	通常版			1	4	1933-11		1933年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	dekoboko-kurobee	凸凹黒兵衛	0	通常版			1	5	1934-06		1934年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	dekoboko-kurobee	凸凹黒兵衛	0	通常版			1	6	1934-08		1934年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	dekoboko-kurobee	凸凹黒兵衛	0	通常版			1	7	1934-10		1934年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	1	1930-03		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	2	1930-02		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	3	1929-07		1929年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	4	1929-10		1929年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	5	1929-06		1929年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	6	1929-09		1929年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	7	1929-11		1929年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	8	1929-12		1929年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	9	1929-08		1929年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	10	1930-01		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	11	1930-05		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	12	1930-04		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	13	1930-06		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	14	1930-07		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	ippei-zenshuu	一平全集	0	通常版	通常版	先進社	1	15	1930-08		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	manga-botsu-chan	漫画坊っちゃん	0	通常版			1	1	1925-07-05		1925年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	manga-wagahai-wa-neko-de-aru	漫画吾輩は猫である	0	通常版			1	1	1919-07		1919年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	minamoto-no-yoshitsune	源義経	0	文庫版	偉人伝文庫		1	1	1930-03-09		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-buyuudan	のらくろ武勇談	0	通常版			1	1	1938-12-12		1938年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-gochou	のらくろ伍長	0	通常版			1	1	1933-12		1933年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-gochou	のらくろ伍長	0	通常版			1	2	1933-12-05		1933年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-gunsou	のらくろ軍曹	0	通常版			1	1	1934-12-09		1934年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-gunsou	のらくろ軍曹	0	通常版			1	2	1934-12-09		1934年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-joutouhei	のらくろ上等兵	0	通常版			1	1	1932-12-05		1932年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-kesshi-taichou	のらくろ決死隊長	0	通常版			1	1	1938-08-02		1938年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-shoui	のらくろ少尉	0	通常版			1	1	1937-05		1937年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-shoui	のらくろ少尉	0	通常版			1	2	1937-05-14		1937年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-shoutaichou	のらくろ小隊長	0	通常版			1	1	1936-02		1936年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-souchou	のらくろ曹長	0	通常版			1	1	1935-12		1935年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-souchou	のらくろ曹長	0	通常版			1	2	1935-12		1935年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-souchou	のらくろ曹長	0	通常版			1	3	1935-12		1935年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-souchou	のらくろ曹長	0	通常版			1	4	1935-12-14		1935年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-soukougeki	のらくろ総攻撃	0	通常版			1	1	1937-12		1937年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-tankentai	のらくろ探検隊	0	通常版			1	1	1939-12		1939年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	norakuro-tankentai	のらくろ探検隊	0	通常版			1	2	1939-12-15		1939年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	saigou-takamori-2004	西郷隆盛	0	文庫版	偉人伝文庫		1	1	1930-10-28		1930年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	tank-tankuro	タンク・タンクロー	0	通常版	通常版	大日本雄辯會講談社	1	1	1935-10		1935年=戦前。実在の戦前漫画が大半	
ANCIENT	情報	tokyo	東京	0	通常版			1	1	1934-12		1934年=戦前。実在の戦前漫画が大半	
BEFORE_SERIES_START	情報	0man	0マン	2	手塚治虫漫画全集(1978)	手塚治虫漫画全集	講談社	1	1	1978-03-15		year_started=1997 より19年前。★大半は year_started 側の誤り	9784061086210
BEFORE_SERIES_START	情報	0man	0マン	2	手塚治虫漫画全集(1978)	手塚治虫漫画全集	講談社	1	2	1978-04-20		year_started=1997 より19年前。★大半は year_started 側の誤り	9784061086227
BEFORE_SERIES_START	情報	0man	0マン	2	手塚治虫漫画全集(1978)	手塚治虫漫画全集	講談社	1	3	1978-05-25		year_started=1997 より19年前。★大半は year_started 側の誤り	9784061086234
BEFORE_SERIES_START	情報	0man	0マン	2	手塚治虫漫画全集(1978)	手塚治虫漫画全集	講談社	1	4	1978-06-25		year_started=1997 より19年前。★大半は year_started 側の誤り	9784061086241
BEFORE_SERIES_START	情報	1000nichi-no-diana	1000日のディアナ	0	通常版	セブンティーン・コミックス	集英社	1	1	1988-05-02		year_started=2000 より12年前。★大半は year_started 側の誤り	9784088543604
BEFORE_SERIES_START	情報	35-sai-no-sentaku	35歳の選択	0	通常版	NOVA COMICS	一二三書房	1	1	2022-08-19		year_started=2024 より2年前。★大半は year_started 側の誤り	9784891998509
BEFORE_SERIES_START	情報	5-nenme-no-u-turn	5年めのUターン	0	通常版		集英社	1	1	1983-12-10		year_started=2000 より17年前。★大半は year_started 側の誤り	9784088620053
BEFORE_SERIES_START	情報	80-bunch-no-inu	80番地の犬	0	通常版	スコラレディースコミック	スコラ	1	1	1993-02-16		year_started=2000 より7年前。★大半は year_started 側の誤り	9784796286398
BEFORE_SERIES_START	情報	80-bunch-no-inu	80番地の犬	0	通常版	スコラレディースコミック	スコラ	1	2	1993-07-16		year_started=2000 より7年前。★大半は year_started 側の誤り	9784796286589
BEFORE_SERIES_START	情報	80-bunch-no-inu	80番地の犬	0	通常版	スコラレディースコミック	スコラ	1	3	1994-03-16		year_started=2000 より6年前。★大半は year_started 側の誤り	9784796286855
BEFORE_SERIES_START	情報	80-bunch-no-inu	80番地の犬	0	通常版	スコラレディースコミック	スコラ	1	4	1994-10-15		year_started=2000 より6年前。★大半は year_started 側の誤り	9784796286992
BEFORE_SERIES_START	情報	80-bunch-no-inu	80番地の犬	0	通常版	スコラレディースコミック	スコラ	1	5	1995-05-16		year_started=2000 より5年前。★大半は year_started 側の誤り	9784796287043
BEFORE_SERIES_START	情報	81-bunch-no-inu	81番地の犬	0	通常版	あおばコミックス	スコラ	1	3	1998-09-16		year_started=2000 より2年前。★大半は year_started 側の誤り	9784796288880
BEFORE_SERIES_START	情報	81-bunch-no-inu	81番地の犬	1	スコラレディースコミック	スコラレディースコミック	スコラ	1	2	1998-03-16		year_started=2000 より2年前。★大半は year_started 側の誤り	9784796288590
BEFORE_SERIES_START	情報	81-bunch-no-inu	81番地の犬	1	スコラレディースコミック	スコラレディースコミック	スコラ	1	6	1995-12-11		year_started=2000 より5年前。★大半は year_started 側の誤り	9784796287203
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	1	2020-05-15		year_started=2026 より6年前。★大半は year_started 側の誤り	9784253263634
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	2	2020-08-17		year_started=2026 より6年前。★大半は year_started 側の誤り	9784253263641
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	3	2020-11-16		year_started=2026 より6年前。★大半は year_started 側の誤り	9784253263658
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	4	2021-02-16		year_started=2026 より5年前。★大半は year_started 側の誤り	9784253263665
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	5	2021-06-16		year_started=2026 より5年前。★大半は year_started 側の誤り	9784253263672
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	6	2021-10-15		year_started=2026 より5年前。★大半は year_started 側の誤り	9784253263689
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	7	2022-03-16		year_started=2026 より4年前。★大半は year_started 側の誤り	9784253263696
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	8	2022-07-14		year_started=2026 より4年前。★大半は year_started 側の誤り	9784253263702
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	9	2022-10-14		year_started=2026 より4年前。★大半は year_started 側の誤り	9784253263757
BEFORE_SERIES_START	情報	9-banme-no-musashi-ghost-and-gray	9番目のムサシ　ゴースト　アンド　グレイ	0	通常版	ボニータ・コミックス	秋田書店	1	10	2023-01-16		year_started=2026 より3年前。★大半は year_started 側の誤り	9784253263764
