slug	title	authors	year	publisher	total_volumes
yanii-gaiden	ヤニー外伝	後藤寿庵	1988	(unknown)	1
yuube-no-natsu-sakurasawa-erika	ユウベノナツ、桜沢エリカ。	桜沢エリカ	1988	hakusensha	1
yonezaado-monogatari	ヨネザアド物語	ますむらひろし	1988	asahi-sonorama	1
last-shiin-wa-shiranai	ラスト・シーンは知らない	萩森千聖	1988	shueisha	1
love-ballad	ラブバラッド	竹原亜美	1988	kodansha	2
lovely-mari-chan	ラブリーまりちゃん	上原きみ子	1988	shogakukan	7
ramia	ラミア	矢野健太郎	1988	gakken	1
rambo-sensei	ランボーセンセー	永井豪	1988	kadokawa	1
little-concert	リトル・コンサート	筒井百々子	1988	tairiku-shobo	1
ribaibaru-wa-itsumo-densha-de	リバイバルはいつも電車で	耕野裕子	1988	shueisha	3
refrain-1988	リフレイン	ささやななえこ	1988	kodansha	1
lyrics	リリックス	森雅之	1988	kodansha	2
retsutsu-goo-bugeichiyou	レッツゴー武芸帖	よしもとよしとも	1988	futabasha	1
red-lynx	レッドリンクス	奥友志津子	1988	akita	2
lady-ni-sasageru-satsujin-monogatari	レディに捧げる殺人物語	名香智子	1988	kadokawa	1
shoki-sakuhin-shuu	レフトアンドライト	山岸凉子	1988	kadokawa	1
lemon-angel	レモンエンジェル	わたべ淳	1988	shueisha	10
lemon-hakusho-1988	レモン白書	(unknown)	1988	fujimi-shobo	2
rokka-fura-baby	ロッカ・フラ・ベイビー	高口里純	1988	kadokawa	1
kazuki-ga-yatte-kita	一樹がやってきた	碧ゆかこ	1988	akita	1
mansen-shuukai	万川集海	神崎将臣	1988	shogakukan	2
fushigi-machi-kaiki-doori	不思議町怪奇通り	藤子不二雄Ⓐ	1988	chuokoron	1
furyou-shounen	不良少年	大橋薫	1988	hakusensha	1
sesou-manga-de-shiru-chuugoku	世相漫画で知る中国	小田敬子	1988	(unknown)	1
seikimatsu-doujinshi-densetsu	世紀末同人誌伝説	藤宮幸弘	1988	tairiku-shobo	1
otomeyuri-no-junjou	乙女百合の純情	萩森千聖	1988	shueisha	1
kyuutarou-ga-yattekita	九太郎がやってきた!	浦川まさる	1988	shueisha	3
jinsei-omoshiro-seppou	人生おもしろ説法	田河水泡	1988	(unknown)	1
ningen-no-jouken	人間の條件	石川森彦	1988	(unknown)	2
kyou-kara-wa-binetsujin	今日からは微熱人	和気一作	1988	wani-magazine	5
kyou-no-watashi-wa-komatta-doll	今日のわたしは困ったDOLL	上田美和	1988	kodansha	1
ninkyou-sakazukigoto-no-subete	任侠・盃事のすべて	村上和彦	1988	(unknown)	3
rokugatsu-no-komoriuta	六月の子守唄	湯口聖子	1988	akita	1
bouken-victoria-gou	冒険!ヴィクトリア号!!	田中政志	1988	kodansha	1
saeko-free-rabu	冴子・フリーラブ	川崎三枝子	1988	tairiku-shobo	1
deka-kachou-pochi	刑事課長ポチ	かわだ寛	1988	futabasha	2
gekiga-nakayama-miki-monogatari	劇画 中山みき物語	とみ新蔵	1988	rippu-shobo	1
gekiga-shousetsu-yoshida-gakkou	劇画 小説吉田学校	さいとう・たかを	1988	(unknown)	19
rikiou	力王	猿渡哲也	1988	shueisha	12
yuuki-mugendai	勇気!無限大	香川祐美	1988	shogakukan	2
katte-ni-supaaku	勝手にspark!	立野真琴	1988	hakusensha	1
minami-kara-kita-indira	南から来たインディラ	遠藤淑子	1988	hakusensha	1
abunai-kinyoubi	危ない金曜日	古川肇	1988	shueisha	5
genshoku-nippon-kouraku-zukan	原色日本行楽図鑑	山上たつひこ	1988	futabasha	1
migi-muke-hidari-1988	右向け…左っ!!	現代洋子	1988	shueisha	3
kimi-shinitamou-koto-nakare-1988	君死に給うことなかれ	花村えい子	1988	akita	1
wayu-pureibakku	和由プレイバック	鈴宮和由	1988	daitosha	2
jigokuhen	地獄変	日野日出志	1988	seirindo	2
hei-no-naka-no-korinai-menmen	塀の中の懲りない面々	土山しげる	1988	shonen-gahosha	2
yuunagi-no-fu	夕凪の賦	湯口聖子	1988	akita	1
gedou-gakuen	外道学園	前田俊夫	1988	tsukasa-shobo	1
yakan-etsuranshitsu	夜間閲覧室	長田ノオト	1988	tokyo-sanseisha	1
yume-no-sketch	夢のスケッチ	ますむらひろし	1988	asahi-sonorama	1
yume-no-owari	夢の終わり	笈川かおる	1988	akita	1
mugen-yasou	夢幻夜想	佐々木みすず	1988	tairiku-shobo	6
yume-hikou-boys	夢飛行boys	神谷悠	1988	hakusensha	1
yumekazari-no-machikado	夢飾りの街角	樹山まみ	1988	kodansha	2
tenshi-o-dakishime-te	天使を抱きしめて	波間信子	1988	kodansha	1
tennen-1988	天然	根本敬	1988	seirindo	2
taikouki	太閤記	杉浦茂	1988	(unknown)	3
ushinawareta-tarisuman	失われたタリスマン	吉富昭仁	1988	kadokawa	1
shitsurakuen-kawashima-1988	失楽園	諸星大二郎	1988	sobisha	1
shitsurei-shimasu	失礼します!	島本真記子	1988	shogakukan	4
kimyou-kiteretsu-gekijou	奇妙キテレツ劇場	田村信	1988	nihon-bungeisha	1
onna-tomodachi-reiko	女ともだちReiko	長浜幸子	1988	hakusensha	2
joyuu-kawasaki-1988	女優	川崎ひろこ	1988	hakusensha	4
kodomo-wa-wakattekurenai	子供はわかってくれない	高橋由佳利	1988	shueisha	3
uchuu-seibutsu-mojakou	宇宙生物モジャ公	藤子不二雄	1988	chuokoron	3
cosmo-reinjaazu	宇宙遊撃隊	黒咲一人	1988	nihon-bungasha	1
mitten-no-hanazono	密天の花園	厦門潤	1988	shinshokan	1
shoujo-no-kisetsu-hanaka	少女の季節	羽中ルイ	1988	kubo-shoten	1
shounen-janki-higashi	少年雀鬼-東-	中島徹	1988	shogakukan	6
yamaarashi-no-jirenma	山アラシのジレンマ	遠藤淑子	1988	hakusensha	1
kyojintachi-no-densetsu	巨人たちの伝説	星野之宣	1988	shueisha	2
gensou-poroneezu	幻想ポロネーズ	宮脇明子	1988	shueisha	1
yuugen-doushi	幽幻道士	広江唯	1988	wani-books	4
yuurei-tanteidan	幽霊探偵団	双葉由宇	1988	akita	4
kou-chan-no-shichii-o-yumemite	康ちゃんのシチーを夢みて	木暮由美子	1988	kadokawa	4
kanojo-no-miryoku-wa-sankakukin	彼女の魅力は三角筋?	徳弘正也	1988	shueisha	1
ninpou-jiyuuban-shiyoubu	忍法十番勝負	横山光輝・藤子不二雄Ⓐ・堀江卓	1988	akita	1
kairakubyoutou	快楽病棟	羽中ルイ	1988	kubo-shoten	1
kyoufu-hitokuineko	恐怖!人喰い猫	川崎ゆきお	1988	rippu-shobo	1
kyoufuressha	恐怖列車	日野日出志	1988	hibari-shobo	1
kyoufu-gakuen	恐怖学園	のなかみのる	1988	kodansha	1
urami-onna-no-noroigushi	恨み女の呪いぐし	さがみゆき	1988	hibari-shobo	1
aku-ga-yobu	悪がよぶ!	松本久志	1988	tokuma	4
akuryou	悪霊	高寺彰彦	1988	hakusensha	1
aitakerya-beddo-ni-koi	愛たけりゃbedに恋	しらいしあい	1988	shufu-to-seikatsu	1
rabu-taagetto	愛・標的	イケスミチエコ	1988	akita	2
serapimu	愛天使	山岸凉子	1988	kadokawa	1
kanjisasete-baby	感じさせてBABY	大島岳詩	1988	kodansha	8
bousou-express	房総エクスプレス	すずき瞬	1988	shueisha	2
tobira-wa-hiraku-ikutabimo	扉はひらくいくたびも	竹宮惠子	1988	kadokawa	1
jan	打鐘	山本康人	1988	akita	12
osu-ganba	押忍!ガンバ	乃美康治	1988	akita	9
nadeshiko-passion	撫子PASSION	森山薫	1988	akita	8
masa-ga-yuku	政がゆく	吉村菜由	1988	hakusensha	7
shinjuku-hijousen	新宿非情線	居村眞二	1988	nihon-bungasha	3
shin-eigaban-biibappu-highschool	新映画版ビー・バップ・ハイスクール	きうちかずひろ	1988	kodansha	1
shinsho-waru	新書ワル	影丸穣也	1988	akita	12
nippon-no-yuujin	日本の友人	蛭子能収	1988	seirindo	1
akarui-katei-no-tsukuri-kata	明るい家庭のつくり方	くぼた尚子	1988	kadokawa	2
ashita-e-kikkuofu	明日へキックオフ	高田まさお	1988	kodansha	2
seijin-dobinson-hyouryuuki	星人ドビンソン漂流記	藤子・F・不二雄	1988	chuokoron	2
kasuga-no-tsubone-miura-1989	春日の局	三浦みつる	1988	scola	2
kasuga-no-tsubone-1988-2	春日局	横山まさみち	1988	kodansha	2
toki-ni-wa-shainesu-girl	時にはシャイネス・ガール	村田順子	1988	kadokawa	1
honda-souichirou-monogatari	本田宗一郎物語	甲良幹二郎	1988	(unknown)	2
rairai-kyonshiizu	来来!キョンシーズ	広江唯	1988	wani-books	3
tokyo-de-sayonara	東京でサヨナラ	いしかわじゅん	1988	kawade-shobo	1
toukiyou-chiyarinko-musume	東京チャリンコ娘	まさき輝	1988	futabasha	2
tookyoobei-wild-cats	東京湾岸WILD CATS	寺館和子	1988	akita	3
itamae-onimasa	板前鬼政	笠太郎	1988	jitsugyo-no-nihon	16
sento-peach-monogatari	桃の湯物語	原なおこ	1988	hakusensha	2
nagi	椰	流水凜子	1988	tairiku-shobo	10
kayou-manga-daizenshuu	歌謡マンガ大全集	内田美奈子	1988	kodansha	1
bukyou-ichidai	武侠一代	倉科遼	1988	nihon-bungeisha	6
takeda-shingen-1988	武田信玄	田辺節雄	1988	akita	1
shiryou-no-mai	死霊の舞	真崎春望	1988	akita	1
doku-no-onna	毒の女	わたなべまさこ	1988	shogakukan	3
hinako-mankai	比奈子満開	小道迷子	1988	shufu-to-seikatsu	1
kimama-ni-sukuramu	気ままにスクラム	川三番地	1988	nihon-bungasha	2
mizu-no-kizuna	水の絆	のがみけい	1988	futabasha	1
suishou-to-biroudo	水晶と天鵞絨	木原敏江	1988	kodansha	1
mizu-monogatari	水物語	内田春菊	1988	kobunsha	8
eguchi-hisashi-no-nantoka-narudesho	江口寿史のなんとかなるでショ!	江口寿史	1988	kadokawa	1
hououchou-no-inbou	法王庁の陰謀	森川久美	1988	akita	1
naminori-no-uta	波乗りの詩	阿部ゆたか	1988	tokyo-sanseisha	1
kairyuusai-no-yoru	海竜祭の夜	諸星大二郎	1988	shueisha	1
kieta-onna-no-requiem	消えた女のレクイエム	井上恵美子	1988	shogakukan	1
engi-sangokushi	演義三国志	王春雄	1988	(unknown)	8
manga-bungaku-zenshuu	漫画文学全集	東海林さだお	1988	bungei-shunju	9
gekisou-anii	激走アニィ	三鷹公一	1988	shueisha	2
hotaru-no-haka	火垂るの墓	三堂司	1988	tokuma	1
bakushou-yakyuu-gyagu-manga-daikoushin	爆笑!!野球ギャグまんが大行進	ぜんきよし・大平かずお	1988	shogakukan	2
chichi-monogatari-ono	父物語斧	本庄敬	1988	shogakukan	3
katame-no-gunshi	片目の軍師	平田弘史	1988	nihon-bungeisha	1
tokubetsu-koutsuu-kidoutai-super-patrol	特別交通機動隊Super☆patrol	次原隆二	1988	shueisha	2
ikisudama	生霊	ささやななえこ	1988	kadokawa	2
dankan-joe	男漢ジョー	原田久仁信	1988	nihon-bungeisha	2
shiroi-egumonto	白いエグモント	池田理代子	1988	chuokoron	1
hyapponme-no-hari	百本めの針	楳図かずお	1988	akita	1
suna-no-hakobune	砂の方舟	宮脇明子	1988	shueisha	2
kamidanomi-jukenjutsu	神だのみ受験術	桜沢エリカ	1988	(unknown)	1
watashi-wa-yuurei-ni-naru	私は幽霊になる	さがみゆき	1988	hibari-shobo	1
akihiko-kaku-katariki	秋日子かく語りき	大島弓子	1988	kadokawa	1
aki-ryuuzan-no-sutten-kororin-gekijou	秋竜山のすってんころりん劇場	秋竜山	1988	asahi-shimbun	1
aki-ryuuzan-no-edo-senryuu-to-hitoshoubu	秋竜山の江戸川柳と一勝負	秋竜山	1988	(unknown)	1
hiden-ninpou-chiyou	秘伝忍法帳	シュガー佐藤	1988	kodansha	1
kuusou-kagaku-dai-bouken-katsugeki-kyousaku-dai-zenshuu	空想科学大冒険活劇競作大全集	岩尾収蔵	1988	tokyo-sanseisha	2
totsugeki-hensachi-boys	突撃!!〔○偏〕BOYS	小林よしのり	1988	shueisha	1
shiyao-shiyao-kiyonshii	笑笑キョンシー	かみやたかひろ	1988	kodansha	2
daisanji-sekai-taisen	第3次世界大戦	小林源文・黒葉鉄・笠原俊夫	1988	nihon-shuppansha	1
beni	紅	樫みちよ	1988	shogakukan	1
akai-handoru	紅いハンドル	あきやま耕輝	1988	nihon-bungeisha	5
keizai-kiki-no-kouzu	経済危機の構図	さいとう・たかを	1988	kodansha	1
ketsugou-soukou-karoon	結合装甲カローン	るりあ046	1988	(unknown)	1
zetsutsu-over-heart	絶っ!オーバーハート	古沢優	1988	shonen-gahosha	3
zoku-dragon-shiki	続 ドラゴン式	いしかわじゅん	1988	futabasha	1
hi-no-utage	緋の宴	わたなべまさこ	1988	tairiku-shobo	2
ramon-full-power	羅門FULL POWER	加納隆己	1988	kodansha	2
raryouou	羅陵王	佐藤史生	1988	hakusensha	1
bii-smile	美スマイル!	長浜幸子	1988	shufu-to-seikatsu	3
seiya-maen	聖夜魔宴	はやかわ文子	1988	akita	10
seirou-shoujo	聖狼少女	原口清志	1988	hakusensha	2
hana-takeda-1988	花	武田京子	1988	shogakukan	9
hanagara-teiranosaurusu	花柄ティラノサウルス	倉持知子	1988	shueisha	2
wakaki-hi-no-takeda-shingen	若き日の武田信玄	倉科遼	1988	nihon-bungeisha	1
wakaoku-sama-wa-udemakuri	若奥さまは腕まくり!	新井雅人	1988	wani-books	2
kyomu-suit-miroku	虚無戦史MIROKU	石川賢	1988	tokuma	5
nazo-no-kyoufu-shoujo	謎の恐怖少女	いばら美喜	1988	rippu-shobo	1
aka-i-piano-sen	赤いピアノ線	高口里純	1988	kadokawa	4
akai-memai	赤い眩暈	石井隆	1988	nihon-bungeisha	1
akai-hato	赤い鳩	池上遼一	1988	shogakukan	10
shuugeki-angel-rumi	蹴撃エンジェルRUMI	近石まさし	1988	asahi-sonorama	2
tensei-densetsu-banga	転生伝説バンガ	神崎将臣	1988	hakusensha	2
meikyuu-shinwa	迷宮神話	井上大助	1988	nihon-bungasha	4
toono-emonogatari	遠野絵物語	高室弓生	1988	(unknown)	1
jakiou-bakuretsu	邪鬼王爆烈	石川賢	1988	asahi-sonorama	1
yabou-no-densetsu	野望の伝説	那須輝一郎	1988	jitsugyo-no-nihon	15
kinpeibai-1988	金瓶梅	山上たつひこ	1988	akita	1
kinironohoshi	金色の星	岸裕子	1988	asahi-sonorama	1
tetsujuuji-no-washi-to-tora	鉄十字の鷲と虎	新谷かおる	1988	akita	1
gin-no-tsume-wa-samishiku	銀の爪はさみしく	鳥図明児	1988	hakusensha	1
giniro-no-arufureddo	銀色のアルフレッド	ベルネ	1988	shinshokan	1
nagai-kami-no-ihoujin	長い髪の異邦人	もんでんあきこ	1988	futabasha	1
yami-no-marukuto	闇のマルクト	厦門潤	1988	hakusensha	1
yami-no-shibito-gakuen	闇の死人学園	古賀新一	1988	akita	1
yami-no-kakusei	闇の覚醒	流水凜子	1988	tairiku-shobo	1
yamikariudo	闇狩人	坂口いく	1988	shueisha	6
inazuma-butouha-club	電光!武闘派倶楽部	松本出樹	1988	akita	2
ao-no-marble	青のマーブル	松本充代	1988	seirindo	1
ao-no-kaihou	青の解放	楠本まき	1988	shueisha	1
kaze-no-darutaniyan	風のダルタニヤン	うさとさや	1988	shufu-to-seikatsu	4
kaze-no-keruuimu	風の智天使	山田ミネコ	1988	akita	2
kaze-no-oukoku-1988	風の王国	寺館和子	1988	shogakukan	2
kaze-kazoku	風家族	立原あゆみ	1988	hakusensha	3
fuuhai-ni-kike	風牌に訊け	嶺岸信明	1988	kasakura-shuppan	5
kazahana-no-fu	風花の賦	田辺真由美	1988	akita	1
fuuun-kenka-koppou	風雲!喧嘩骨法	峰岸とおる	1988	kodansha	2
takahashi-meijin-monogatari	高橋名人物語	河合一慶	1988	shogakukan	1
onikarijuu	鬼狩獣	矢野健太郎	1988	shueisha	3
kishin-no-sumu-ie	鬼神の棲む家	渡千枝	1988	kodansha	1
mijiyo-monogatari	魅女物語	池田理代子	1988	shueisha	3
miryou-ryuujin	魅猟龍人	島田ひろかず	1988	shinshokan	1
maou-ghoul	魔王グール	御茶漬海苔	1988	asahi-sonorama	1
kiiro-chuurippu	黄色チューリップ	安西水丸	1988	kadokawa	1
ougon-no-me	黄金の眼	望月三起也	1988	asahi-sonorama	1
kintama-rettou	黄金玉列島	林正之	1988	asahi-sonorama	3
kuroi-supotto-light	黒いスポットライト	森次矢尋	1988	hakusensha	1
kuroobi-shippuuroku	黒帯疾風録	ほんまりう	1988	nihon-bungeisha	3
mokurenzaka	黙恋坂	牧美也子	1988	tairiku-shobo	1
katsuchiyuu-no-suit-gamu	-甲冑の戦士-雅武	高橋よしひろ	1989	shueisha	2
0-no-bible	0の聖書	しもさか保	1989	akita	3
100paasento-kotton	100％コットン	佐野未央子	1989	shueisha	2
11	11	井上紀良	1989	shueisha	1
12	12	井上紀良	1989	shueisha	1
13	13	井上紀良	1989	shueisha	1
14-yon	14	井上紀良	1989	shueisha	1
14-kai-no-koibito	14階の恋人	岡ゆりえ	1989	akita	4
17-nanasai-1989	17歳	高梨みどり	1989	shueisha	2
23-no-sakana	23のさかな	森下裕美	1989	futabasha	1
yonmaru-babies	40ベイビーズ	ななし乃与太郎	1989	kodansha	2
5000-kounen-no-tora	5000光年の虎	石川賢	1989	kadokawa	1
8-beat-no-riizuntachi	8ビートのリーズンたち	ワタセセイゾウ	1989	kobunsha	1
8	8マン	桑田二郎	1989	fusosha	13
all-night-long	ALL NIGHT LONG	森園みるく	1989	tairiku-shobo	1
bemader-p	BEMADER-P	長谷川裕一	1989	akita	1
bad-girl-1989	Bad girl	酒井美羽	1989	hakusensha	2
blondie	Blondie	ディーン・ヤング	1989	magazine-house	3
biigata-doumei	B型同盟	高河ゆん	1989	kadokawa	1
d	D	洞沢由美子	1989	(unknown)	4
deceiver	Deceiver	菅生誠司	1989	akita	3
dodoichi	Dodoichi	一の瀬遊	1989	akita	4
dragon-half	Dragon half	見田竜介	1989	fujimi-shobo	7
dream-on	Dream on	まさき輝	1989	futabasha	1
explorer-woman-ray	EXPLORER WOMAN RAY	岡崎武士	1989	gakken	2
foot-gear	Foot gear	関口シュン	1989	shonen-gahosha	4
forever	Forever	美村あきの	1989	kodansha	1
from-m	From M	牧野加印	1989	kodansha	2
g-boy	G.ボーイ	谷上俊夫	1989	akita	3
get-pleasure	GET PLEASURE!	かたおかみさお	1989	kodansha	1
girl-ga-abunai	GIRLがあぶない	いとうかこ	1989	jitsugyo-no-nihon	5
gen-chari-memories	Genチャリめもりいず	ほりえつとむ	1989	kodansha	2
hello-alice-kan	HELLO!アリス館	大谷美穂	1989	akita	2
hunter	HUNTER	神崎将臣	1989	hakusensha	1
how	How!!	ごとう和	1989	hakusensha	1
k-o	K.O.	大島やすいち	1989	kodansha	4
kenia-kusa-to-wakusei	Keniya草と惑星	厦門潤	1989	shinshokan	4
metal-box	METAL BOX	うすね正俊	1989	shueisha	1
milk-boy	MILK ボーイ	熊沢ひろし・熊澤ひろし	1989	akita	2
morning-moon-1989	MORNING MOON	東城和実	1989	tairiku-shobo	1
msdos-de-ijimenaide	MS-DOSでいじめないで	坂口いく	1989	(unknown)	1
misutaa-jii-eru-o-sagashite	Mr.G・Lを探して	望月玲子	1989	tairiku-shobo	1
nervous-breakdown	NERVOUS BREAKDOWN	たがみよしひさ	1989	gakken	13
enueichikee-manga-kyoui-no-shouuchuu-jintai	NHKまんが 驚異の小宇宙人体	ひきの真二	1989	shogakukan	3
no-step	NO STEP	美衣暁	1989	kubo-shoten	1
non-sutoppu-kyouhei	NON STOP!恭平	橋本きんいち	1989	kodansha	2
ometto-swan	Omettoすわん	亜月裕	1989	shueisha	4
kyuu-no-ji-tou	Qの字塔	竹宮惠子	1989	kadokawa	1
rising-1989	RISING	野部利雄	1989	shueisha	1
rifrein	Rifrein	岡田ユキオ	1989	kodansha	4
salty-dog	SALTY DOG	あべさより	1989	shogakukan	2
stallion	STALLION	キャプテンスカーレット	1989	taiyoh-tosho	2
star-train	Star train	奥友志津子	1989	akita	2
straight	Straight	松本大洋	1989	kodansha	2
tad	TAD	現代洋子	1989	shueisha	1
tvo	TVO	御茶漬海苔	1989	shogakukan	3
twin-1989	TWIN	厦門潤	1989	hakusensha	1
za-saru-banchou	Theサル番長	きうちかずひろ	1989	kodansha	1
touch-1989	Touch	高口里純	1989	hakusensha	1
uanpu-meshimase	Vamp召しませ	砂倉そーいち	1989	fujimi-shobo	2
the-edge	the EDGE	長沢克泰	1989	shueisha	2
batten-ooeru-doumei	×・OL同盟	堀田かつひこ	1989	futabasha	4
marubou-kabushikigaisha	〔○暴〕株式会社	緒方恭二	1989	houbunsha	25
