verdict	slug	title	wiki_article	本番巻	wiki対	採用巻	SAME	ADOPT_MONTH	ADOPT_DAY	ADOPT_GAIN	BLOCK_PROD	BLOCK_SPLIT	NOT_IN_WIKI	ALREADY_OVERRIDDEN
APPLY	mahoutsukai-ni-taisetsu-na-koto	魔法遣いに大切なこと	魔法遣いに大切なこと	2	17	1	1	0	0	1	0	0	0	0
APPLY	mahoutsukai-yousei-senmon-magic-star-gakuin	魔法使い養成専門マジックスター学院	魔法使い養成専門 マジック★スター学院	5	15	1	4	1	0	0	0	0	0	0
APPLY	maid-san-wa-taberu-dake	メイドさんは食べるだけ	メイドさんは食べるだけ	5	5	1	4	0	1	0	0	0	0	0
APPLY	maid-senki	メイド戦記	メイド戦記	9	9	1	8	1	0	0	0	0	0	0
APPLY	maigoya	迷子屋	迷子屋	3	3	1	2	0	0	1	0	0	0	0
APPLY	maishuu-kayou-wa-chuuzudei	毎週火曜はチューズデイ!	毎週火曜はチューズデイ!	1	1	1	0	0	0	1	0	0	0	0
APPLY	majo-no-kishi	魔女の騎士	魔女の騎士	1	1	1	0	0	0	1	0	0	0	0
APPLY	manabiya-kojima-2009	まなびや	まなびや	1	1	1	0	0	0	1	0	0	0	0
APPLY	manatsu-no-rakuen	真夏の楽園	真夏の楽園	1	1	1	0	0	0	1	0	0	0	0
APPLY	manga-kiwamezara	マンガ極皿	マンガ極皿	1	1	1	0	1	0	0	0	0	0	0
APPLY	manga-mitaina-koi-shitaitsu	まんがみたいな恋したいっ!	まんがみたいな恋したいっ!	1	5	1	0	1	0	0	0	0	0	0
APPLY	manga-no-coco-wa-kikenna-tsubomi	まんがのcocoはキケンなつぼみ!	まんがのCOCOはキケンなつぼみ!	1	2	1	0	0	0	1	0	0	0	0
APPLY	masaki-no-pan	聖樹のパン	聖樹のパン	12	12	1	11	0	0	1	0	0	0	0
APPLY	matataki-no-soonya	瞬きのソーニャ	瞬きのソーニャ	3	3	1	2	0	0	1	0	0	0	0
APPLY	matsukichi-den	松吉伝	松吉伝	1	1	1	0	0	0	1	0	0	0	0
APPLY	matsuoka-kunio-youkai-taiji	松岡國男妖怪退治	松岡國男妖怪退治	3	4	1	2	0	0	1	0	0	0	0
APPLY	meiji-hiiro-ki-tan	明治緋色綺譚	明治緋色綺譚	13	24	1	12	0	0	1	0	0	0	0
APPLY	mero-to-koi-no-mahou	メロと恋の魔法	メロと恋の魔法	4	4	1	3	1	0	0	0	0	0	0
APPLY	midori-no-yamada-kun	みどりの山田君	みどりの山田君	1	2	1	0	0	1	0	0	0	0	0
APPLY	mika-ni-harassment	みかにハラスメント	みかにハラスメント	1	1	1	0	0	0	1	0	0	0	0
APPLY	mikumo-to-kasane	みくもとかさね	みくもとかさね	1	1	1	0	0	0	1	0	0	0	0
APPLY	milk-shake	みるくSHAKE!	みるくSHAKE!	3	3	1	2	0	0	1	0	0	0	0
APPLY	million-girl	ミリオンガール	ミリオンガール	3	3	1	2	0	0	1	0	0	0	0
APPLY	minarai-megami-purupurun-sharumu	みならい女神プルプルんシャルム	みならい女神 プルプルんシャルム	4	5	1	3	0	0	1	0	0	0	0
APPLY	minmin-mint	みんみんミント	みんみんミント	1	1	1	0	0	0	1	0	0	0	0
APPLY	mio-nikki	みおにっき	みおにっき	1	2	1	0	0	0	1	0	0	0	0
APPLY	mirai-wa-bokura-no-te-no-naka	未来は僕等の手の中	未来は僕等の手の中	1	1	1	0	0	0	1	0	0	0	0
APPLY	mitsuboshi-rabu-days	3つ星ラブデイズ	3つ星ラブデイズ	1	1	1	0	1	0	0	0	0	0	0
APPLY	miyazawa-kenji-no-shokutaku	宮沢賢治の食卓	宮沢賢治の食卓	1	1	1	0	1	0	0	0	0	0	0
APPLY	miyoko-asagaya-kibun	美代子阿佐ヶ谷気分	美代子阿佐ヶ谷気分	1	3	1	0	0	0	1	0	0	0	0
APPLY	mizuki-shigeru-no-toono-monogatari	水木しげるの遠野物語	水木しげるの遠野物語	1	2	1	0	1	0	0	0	0	0	0
APPLY	mobile-suit-crossbone-gundam	機動戦士クロスボーン・ガンダム	機動戦士クロスボーン・ガンダム	6	52	1	5	0	0	1	0	0	0	0
APPLY	moe-chiri	もえちり!	もえちり!	2	2	1	1	0	0	1	0	0	0	0
APPLY	moekare-wa-orenjiiro	モエカレはオレンジ色	モエカレはオレンジ色	15	15	1	14	0	1	0	0	0	0	0
APPLY	momoiro-honki-mode	桃色❤本気モード!	桃色・本気モード!	1	1	1	0	1	0	0	0	0	0	0
APPLY	momomoke-restaurant	ももも怪レストラン	ももも怪レストラン	4	4	1	3	0	0	1	0	0	0	0
APPLY	momonchi	ももんち	ももんち	1	1	1	0	1	0	0	0	0	0	0
APPLY	motemushi-tar-kabuto-king	モテ虫王者カブトキング	モテ虫王者カブトキング	2	2	1	1	0	0	1	0	0	0	0
APPLY	moto	Moto!	MOTO!	1	1	1	0	0	0	1	0	0	0	0
APPLY	moukin-chan	猛禽ちゃん	猛禽ちゃん	6	6	1	5	0	0	1	0	0	0	0
APPLY	mukasete-ryuugasaki-san	剥かせて!竜ケ崎さん	剥かせて!竜ケ崎さん	6	6	1	5	0	1	0	0	0	0	0
APPLY	muneatsu	むねあつ	むねあつ	1	1	1	0	1	0	0	0	0	0	0
APPLY	munouna-nana	無能なナナ	無能なナナ	14	14	1	13	0	1	0	0	0	0	0
APPLY	mushi-no-joou-mayu-no-tabi	虫の皇女マユの旅	虫の皇女マユの旅	2	5	1	1	1	0	0	0	0	0	0
APPLY	musume-to-yakiniku	義娘と焼肉	義娘と焼肉	4	4	1	3	1	0	0	0	0	0	0
APPLY	muutachi	ムーたち	ムーたち	2	2	1	1	0	0	1	0	0	0	0
APPLY	nagisa-marine-life	ナギサマリンライフ	ナギサマリンライフ	3	3	1	2	1	0	0	0	0	0	0
APPLY	naisho-no-mangaka-tonari-no-yutori-san	ナイショのマンガ家となりのゆとりさん	ナイショのマンガ家 となりのゆとりさん	1	1	1	0	0	0	1	0	0	0	0
APPLY	nami-yo-kiite-kure	波よ聞いてくれ	波よ聞いてくれ	13	13	1	12	0	1	0	0	0	0	0
APPLY	nan-sama-to-ren	ナン様とレン	ナン様とレン	1	1	1	0	0	0	1	0	0	0	0
APPLY	nande-koko-ni-sensei-ga	なんでここに先生が!?	なんでここに先生が!?	12	14	1	11	0	1	0	0	0	0	0
APPLY	nangoku-chuubakka	南国ちゅーばっか!	南国ちゅーばっか!	1	1	1	0	0	0	1	0	0	0	0
APPLY	nanohana-flowers	なのはなフラワーズ	なのはなフラワーズ	1	1	1	0	0	0	1	0	0	0	0
APPLY	naru-doma	ナルどマ	ナルどマ	2	2	1	1	1	0	0	0	0	0	0
APPLY	natsu-no-omoide-1994	夏の思い出	夏の思い出 (漫画)	1	1	1	0	1	0	0	0	0	0	0
APPLY	natsu-rocket-rocket	なつのロケット	なつのロケット	1	4	1	0	1	0	0	0	0	0	0
APPLY	nazotokiki-drill	謎解きドリル	謎解きドリル	3	3	1	2	0	0	1	0	0	0	0
APPLY	neko-youkai	ねこようかい	ねこようかい	11	11	1	10	0	0	1	0	0	0	0
APPLY	nekonabi	ネコなび	ネコなび	1	2	1	0	1	0	0	0	0	0	0
APPLY	nemurubaka	ネムルバカ	ネムルバカ	1	2	1	0	1	0	0	0	0	0	0
APPLY	nigeru-wa-haji-daga-yaku-ni-tatsu	逃げるは恥だが役に立つ	逃げるは恥だが役に立つ	11	12	1	10	0	0	1	0	0	0	0
APPLY	niito-kunoichi-to-naze-dousei-hajimemashita	ニートくノ一となぜか同棲はじめました	ニートくノ一となぜか同棲はじめました	4	4	1	3	0	1	0	0	0	0	0
APPLY	niko-nicholson-no-manga-doujou-yaburi	ニコ・ニコルソンのマンガ道場破り	ニコ・ニコルソンのマンガ道場破り	1	2	1	0	1	0	0	0	0	0	0
APPLY	niku-gokudou	肉極道	肉極道	5	5	1	4	1	0	0	0	0	0	0
APPLY	ninohime-no-monogatari	二の姫の物語	二の姫の物語	1	2	1	0	1	0	0	0	0	0	0
APPLY	noise-nihei-2001	NOiSE	NOiSE	1	1	1	0	0	0	1	0	0	0	0
APPLY	nomini-ikouze	飲みに行こうぜ!!	飲みに行こうぜ!!	1	1	1	0	1	0	0	0	0	0	0
APPLY	noroiya-shimai	のろい屋しまい	のろい屋しまい	1	11	1	0	1	0	0	0	0	0	0
APPLY	oboko	おぼこ	おぼこ (漫画)	1	1	1	0	0	0	1	0	0	0	0
APPLY	obokoi-majo-wa-majiwaritai	おぼこい魔女はまじわりたい!	おぼこい魔女はまじわりたい!	7	7	1	6	1	0	0	0	0	0	0
APPLY	oden	おでん	おでん (漫画)	1	1	1	0	0	0	1	0	0	0	0
APPLY	odoroki-momo-no-ki-shoutengai	おどろき!ももの木笑店街	おどろき!ももの木笑店街	3	3	1	2	1	0	0	0	0	0	0
APPLY	ohana-moyou-no-wanpiisu	お花もようのワンピース	お花もようのワンピース	1	1	1	0	0	0	1	0	0	0	0
APPLY	ohikkoshi-2007	おひっこし?	おひっこし?	1	1	1	0	0	0	1	0	0	0	0
APPLY	ohime-sama-no-himitsu	お姫様のひみつ	お姫様のひみつ	1	1	1	0	1	0	0	0	0	0	0
APPLY	ojou-sama-no-shimobe	お嬢様の僕	お嬢様の僕	18	18	1	17	0	1	0	0	0	0	0
APPLY	ojuken-ibuki-haitenshon	お受験キッズいぶき☆ハイテンション	お受験キッズ いぶき☆ハイテンション	1	1	1	0	1	0	0	0	0	0	0
APPLY	okaa-san-ga-isshokenmei	おかあさんがいっしょ	おかあさんがいっしょ	1	1	1	0	0	0	1	0	0	0	0
APPLY	okaiage	おかいあげ!	おかいあげ!	1	1	1	0	0	0	1	0	0	0	0
APPLY	okinawa-kessen	沖縄決戦	沖縄決戦 (漫画)	1	1	1	0	0	0	1	0	0	0	0
APPLY	okuda-tamio-ni-naritai-boy-deau-otoko-subete-kuruwaseru-girl	奥田民生になりたいボーイ出会う男すべて狂わせるガール	奥田民生になりたいボーイ 出会う男すべて狂わせるガール	1	1	1	0	0	0	1	0	0	0	0
APPLY	omotteta-yori-futsuu-desune	思ってたよりフツーですね	思ってたよりフツーですね	3	3	1	2	0	0	1	0	0	0	0
APPLY	omukae-desu	お迎えです。	お迎えです。	9	9	1	8	0	1	0	0	0	0	0
APPLY	onnoji	オンノジ	オンノジ	1	1	1	0	1	0	0	0	0	0	0
APPLY	onobori-monogatari	おのぼり物語	おのぼり物語	1	1	1	0	1	0	0	0	0	0	0
APPLY	onsen-yousei-hakone-chan	温泉幼精ハコネちゃん	温泉幼精ハコネちゃん	2	2	1	1	0	0	1	0	0	0	0
APPLY	oogakurafuto	オーガクラフト	オーガクラフト	2	2	1	1	0	1	0	0	0	0	0
APPLY	oppabu	おっぱ部!	おっぱ部!	4	4	1	3	0	0	1	0	0	0	0
APPLY	orange-kakumei	オレンジ革命	オレンジ革命 (漫画)	1	1	1	0	0	0	1	0	0	0	0
APPLY	ore-ga-akuma-de-aitsu-ga-yome-de	オレが悪魔で、アイツが嫁で。	オレが悪魔で、アイツが嫁で。	2	2	1	1	0	0	1	0	0	0	0
APPLY	ore-no-kanojo-ni-nanika-youkai	俺の彼女に何かようかい	俺の彼女に何かようかい	7	9	1	6	0	0	1	0	0	0	0
APPLY	osananajimi-wa-onnanoko-ni-naare	幼なじみは女の子になぁれ	幼なじみは女の子になぁれ	3	3	1	2	0	0	1	0	0	0	0
APPLY	oshaie-sommelier-oshako	おしゃ家ソムリエおしゃ子!	おしゃ家ソムリエおしゃ子!	1	1	1	0	1	0	0	0	0	0	0
APPLY	oshi-kimono	推し着物	推し着物	2	2	1	1	0	1	0	0	0	0	0
APPLY	ossu-mushikingu-ssu	オッス!ムシキングッス!!	オッス!ムシキングッス!!	1	1	1	0	1	0	0	0	0	0	0
APPLY	otoko-ga-otoko-o-aisuru-toki	男が男を愛する時	男が男を愛する時	1	1	1	0	1	0	0	0	0	0	0
APPLY	otokonoko-wa-meidofuku-ga-osuki	オトコのコはメイド服がお好き!?	オトコのコはメイド服がお好き!?	2	6	1	1	0	0	1	0	0	0	0
APPLY	otome-chelin	オトメシュラン	オトメシュラン	3	3	1	2	0	0	1	0	0	0	0
APPLY	otome-road	乙女道	乙女道	1	1	1	0	1	0	0	0	0	0	0
APPLY	ou-sama-wa-shougakusei	奥サマは小学生	奥サマは小学生	1	1	1	0	0	0	1	0	0	0	0
APPLY	oujitachi-wa-izonsuru	王子達は依存する	王子達は依存する	1	1	1	0	1	0	0	0	0	0	0
APPLY	ourouden	王狼伝	王狼伝	2	3	1	1	0	0	1	0	0	0	0
APPLY	owari-to-hajimari-no-miles	終わりと始まりのマイルス	終わりと始まりのマイルス	1	2	1	0	0	0	1	0	0	0	0
APPLY	oya-ga-urusai-node-kouhai-to-gisou-kekkon-shitemita	親がうるさいので後輩 (♀) と偽装結婚してみた。	親がうるさいので後輩(♀)と偽装結婚してみた。	1	1	1	0	1	0	0	0	0	0	0
APPLY	ozanari-kun	おざなり君	おざなり君	1	1	1	0	0	0	1	0	0	0	0
APPLY	p-p	P×P	P×P	1	1	1	0	0	1	0	0	0	0	0
APPLY	pan-musume	パンむすめ	パンむすめ	1	1	1	0	0	0	1	0	0	0	0
APPLY	paparoba	パパロバ	パパロバ	5	5	1	4	0	0	1	0	0	0	0
APPLY	para-dice	PARA★ダイス	PARA★ダイス	2	2	1	1	0	0	1	0	0	0	0
APPLY	paradise-residence	パラダイスレジデンス	パラダイスレジデンス	4	7	1	3	0	0	1	0	0	0	0
APPLY	pay-off	Pay Off	Pay off	1	1	1	0	0	0	1	0	0	0	0
APPLY	peach-boy-riverside	ピーチボーイリバーサイド	ピーチボーイリバーサイド	16	16	1	15	0	1	0	0	0	0	0
APPLY	penguin-no-mondai	ペンギンの問題	ペンギンの問題	15	20	1	14	0	0	1	0	0	0	0
APPLY	persona-tantei-naoto	ペルソナ×探偵NAOTO	ペルソナ×探偵NAOTO	2	3	1	1	0	0	1	0	0	0	0
APPLY	piano-doctor	ピアノドクター	ピアノドクター	2	2	1	1	0	0	1	0	0	0	0
APPLY	pineapple-mitai	パイナップルみたい	パイナップルみたい	1	2	1	0	1	0	0	0	0	0	0
APPLY	please-mr-postman	プリーズMr.ポストマン	プリーズMr.ポストマン	1	1	1	0	1	0	0	0	0	0	0
APPLY	pochi-gunsou	ぽち軍曹。	ぽち軍曹。	1	1	1	0	0	0	1	0	0	0	0
APPLY	poputepipikku	ポプテピピック	ポプテピピック	1	9	1	0	0	0	1	0	0	0	0
APPLY	private-dragon	プライベイト・ドラゴン	プライベイト・ドラゴン	2	2	1	1	0	1	0	0	0	0	0
APPLY	psycho-staff	サイコスタッフ	サイコスタッフ	1	1	1	0	0	0	1	0	0	0	0
APPLY	pure-mari	プレ・マリ	プレ♥マリ	3	3	1	2	0	0	1	0	0	0	0
APPLY	purikyuu	プリキュウ	プリキュウ	1	1	1	0	1	0	0	0	0	0	0
APPLY	radio-de-goo	ラジオでGO!	ラジオでGO!	3	3	1	2	1	0	0	0	0	0	0
APPLY	ragan-de-goo	裸眼でgo!	裸眼でGO!	1	1	1	0	1	0	0	0	0	0	0
APPLY	rakuen-node	楽園node	楽園Node	1	1	1	0	1	0	0	0	0	0	0
APPLY	red-sprite	レッドスプライト	レッドスプライト (漫画)	2	2	1	1	0	1	0	0	0	0	0
APPLY	red-yamamoto-2007	レッド	レッド (山本直樹)	8	17	1	7	0	0	1	0	0	0	0
APPLY	reiraku	零落	零落	1	1	1	0	1	0	0	0	0	0	0
APPLY	reset-man	リセットマン	リセットマン	2	2	1	1	0	0	1	0	0	0	0
APPLY	richou-angyouki	李朝・暗行記	李朝・暗行記	2	2	1	1	0	1	0	0	0	0	0
APPLY	rinjou	臨場	臨場	1	6	1	0	0	0	1	0	0	0	0
APPLY	rinne-no-lagrange	輪廻のラグランジェ	輪廻のラグランジェ	3	13	1	2	0	0	1	0	0	0	0
APPLY	rokku-up	ロックアップ	ロックアップ (漫画)	4	4	1	3	0	0	1	0	0	0	0
APPLY	romance-no-izumi	ロマンスの泉	ロマンスの泉	1	2	1	0	1	0	0	0	0	0	0
APPLY	ronri-shoujo	論理少女	論理少女	5	5	1	4	1	0	0	0	0	0	0
APPLY	royal-green	ロイヤルグリーン	ロイヤルグリーン	1	1	1	0	1	0	0	0	0	0	0
APPLY	runashii	るなしい	るなしい	5	5	1	4	0	1	0	0	0	0	0
APPLY	rust-blaster	Rust Blaster	Rust Blaster	1	1	1	0	1	0	0	0	0	0	0
APPLY	ruufasu-no-collection	ルーファスの収集品	ルーファスの収集品	1	1	1	0	1	0	0	0	0	0	0
APPLY	ryoko	RYOKO	RYOKO (漫画)	5	5	1	4	0	1	0	0	0	0	0
APPLY	ryou-sanpaku-to-shuku-eidai	梁山伯と祝英台	梁山伯と祝英台 (漫画)	2	2	1	1	0	1	0	0	0	0	0
APPLY	ryuuko-no-ken-2	龍虎の拳2	龍虎の拳2 (漫画)	2	2	1	1	1	0	0	0	0	0	0
APPLY	s-to-m-no-sekai	SとMの世界	SとMの世界	3	4	1	2	0	0	1	0	0	0	0
APPLY	sabaku-no-maou	沙漠の魔王	沙漠の魔王	1	1	1	0	0	0	1	0	0	0	0
APPLY	sabaku-no-shishi	砂漠の獅子	砂漠の獅子	1	1	1	0	1	0	0	0	0	0	0
APPLY	saigo-no-rakuen	最後の楽園	最後の楽園	1	1	1	0	0	0	1	0	0	0	0
APPLY	saigo-no-restaurant	最後のレストラン	最後のレストラン	23	23	1	22	0	0	1	0	0	0	0
APPLY	saikyou-mahou-shoujo-akira	最強魔法少女あきら	最強魔法少女あきら	1	1	1	0	0	0	1	0	0	0	0
APPLY	saitou-chiho-no-manga-academia	さいとうちほのまんがアカデミア	さいとうちほのまんがアカデミア	1	1	1	0	1	0	0	0	0	0	0
APPLY	saiyuuyuuki	西悠々記	西悠々記	2	2	1	1	0	0	1	0	0	0	0
APPLY	sakamichi-no-apollon	坂道のアポロン	坂道のアポロン	9	15	1	8	1	0	0	0	0	0	0
APPLY	sakura-kanzume	さくらかんづめ	さくらかんづめ	1	1	1	0	1	0	0	0	0	0	0
APPLY	sakurai-mei-no-tsukurikata	桜井芽衣の作り方	桜井芽衣の作り方	3	3	1	2	1	0	0	0	0	0	0
APPLY	samurai-sensei	サムライせんせい	サムライせんせい	8	8	1	7	0	0	1	0	0	0	0
APPLY	santetsu	さんてつ	さんてつ	1	1	1	0	0	0	1	0	0	0	0
APPLY	satsurikuhime	殺戮姫	殺戮姫	1	1	1	0	1	0	0	0	0	0	0
APPLY	sawatari-san-o-kouryakusuru-houhou	沢渡さんを攻略する方法	沢渡さんを攻略する方法	1	1	1	0	0	1	0	0	0	0	0
APPLY	sayonara-mini-skirt	さよならミニスカート	さよならミニスカート	4	4	1	3	0	1	0	0	0	0	0
APPLY	school-zone-ningiyau-2018	スクールゾーン	スクールゾーン (漫画)	5	5	1	4	1	0	0	0	0	0	0
APPLY	scramble-b	すくらんぶる-b!	すくらんぶる-b	4	4	1	3	1	0	0	0	0	0	0
APPLY	seihantai-na-kimi-to-boku	正反対な君と僕	正反対な君と僕	8	9	1	7	0	1	0	0	0	0	0
APPLY	seitokai-ga-oishiku-itadakimashita	※生徒会がおいしくいただきました。	※生徒会がおいしくいただきました。	1	1	1	0	1	0	0	0	0	0	0
APPLY	seken-no-hate-made	セケンノハテマデ	セケンノハテマデ	4	4	1	3	0	0	1	0	0	0	0
APPLY	sensei-anone-moketa-2012	センセイあのね?	センセイあのね?	2	2	1	1	0	0	1	0	0	0	0
APPLY	sensei-goshin-desu	せんせい、誤診です!	せんせい、誤診です!	1	1	1	0	0	0	1	0	0	0	0
APPLY	sensei-kanojo	先生彼女	先生彼女	1	1	1	0	1	0	0	0	0	0	0
APPLY	senshun-kansoku	浅春観測	浅春観測	3	3	1	2	1	0	0	0	0	0	0
APPLY	sentou-hawai	銭湯ハワイ	銭湯ハワイ	1	1	1	0	0	0	1	0	0	0	0
APPLY	servant-x-service	サーバント×サービス	サーバント×サービス	4	5	1	3	0	0	1	0	0	0	0
APPLY	sex-no-ato-otokonoko-no-ase-wa-hachimitsu-no-nioi-ga-suru	セックスのあと男の子の汗はハチミツのにおいがする	セックスのあと男の子の汗はハチミツのにおいがする	1	1	1	0	0	0	1	0	0	0	0
APPLY	shachiku-ga-isekai-ni-tobasareta-to-omottara-white-kigyou-datta	社畜が異世界に飛ばされたと思ったらホワイト企業だった	社畜が異世界に飛ばされたと思ったらホワイト企業だった	10	10	1	9	0	1	0	0	0	0	0
APPLY	shakunetsu-kabadi	灼熱カバディ	灼熱カバディ	31	31	1	30	0	1	0	0	0	0	0
APPLY	shaman-king-0	シャーマンキング0	シャーマンキング0	2	4	1	1	0	0	1	0	0	0	0
APPLY	shanai-marriage-honey	社内マリッジハニー	社内マリッジハニー	9	9	1	8	1	0	0	0	0	0	0
APPLY	shanghai-charlie	シャンハイチャーリー	シャンハイチャーリー	1	1	1	0	1	0	0	0	0	0	0
APPLY	shanguraddo-shinki	シャングラッド神紀	シャングラッド神紀	1	1	1	0	1	0	0	0	0	0	0
APPLY	share-kiss-love	シェアキスラブ	シェアキスラブ	2	2	1	1	1	0	0	0	0	0	0
APPLY	shibata-beekarii	しばたベーカリー	しばたベーカリー	5	5	1	4	0	0	1	0	0	0	0
APPLY	shibuyaku-maruyamachou	渋谷区円山町	渋谷区円山町	1	3	1	0	0	0	1	0	0	0	0
APPLY	shigaramin	シガラミン	シガラミン	1	1	1	0	0	0	1	0	0	0	0
APPLY	shiki-no-zenjitsu	式の前日	式の前日	1	1	1	0	0	0	1	0	0	0	0
APPLY	shimaman	しままん	しままん	2	2	1	1	0	0	1	0	0	0	0
APPLY	shinda-me-o-shita-shounen	死んだ目をした少年	死んだ目をした少年	1	2	1	0	0	0	1	0	0	0	0
APPLY	shinigami-minarai-otsukare-chan	死神見習!オツカレちゃん	死神見習!オツカレちゃん	2	2	1	1	1	0	0	0	0	0	0
APPLY	shinkon-no-iroha-san	新婚のいろはさん	新婚のいろはさん	9	9	1	8	0	1	0	0	0	0	0
APPLY	shino-chan-wa-jibun-no-namae-ga-ienai	志乃ちゃんは自分の名前が言えない	志乃ちゃんは自分の名前が言えない	1	1	1	0	0	0	1	0	0	0	0
APPLY	shinshi-to-shukujo-to-shounen-to	紳士と淑女と少年と	紳士と淑女と少年と	1	1	1	0	0	1	0	0	0	0	0
APPLY	shinyuu-to-watashi-no-sukina-hito	心友と私のスキな人	心友と私のスキな人	1	1	1	0	0	1	0	0	0	0	0
APPLY	shiritsusentaidaitenjin	市立戦隊ダイテンジン	市立戦隊ダイテンジン	1	1	1	0	1	0	0	0	0	0	0
APPLY	shiro-monogatari	城物語	城物語	1	1	1	0	0	0	1	0	0	0	0
APPLY	shirouto-av-joyuu	素人AV女優	素人AV女優	1	8	1	0	1	0	0	0	0	0	0
APPLY	shougakusei-host-pochi	小学生ホストポチ	小学生ホスト ポチ	1	1	1	0	0	0	1	0	0	0	0
APPLY	shoujo-tantei-kaneda-hajime-no-file	少女探偵金田はじめの事件簿	少女探偵 金田はじめの事件簿	1	1	1	0	1	0	0	0	0	0	0
APPLY	shounen-yo-guitar-o-dake	少年よギターを抱け	少年よギターを抱け	4	4	1	3	0	0	1	0	0	0	0
APPLY	shouri-no-megami-datte-yakyuu-shitai	勝利の女神だって野球したい!	勝利の女神だって野球したい!	1	1	1	0	0	0	1	0	0	0	0
APPLY	show-ha-shou-ten	ショーハショーテン!	ショーハショーテン!	11	11	1	10	0	1	0	0	0	0	0
APPLY	shunrai-table-tennis	春雷卓球	春雷卓球	1	1	1	0	0	1	0	0	0	0	0
APPLY	shuukan-watashi-no-kimoi-pet	週刊わたしのキモいペット	週刊わたしのキモいペット	1	1	1	0	0	0	1	0	0	0	0
APPLY	shuushokunan-zonbitori-girl	就職難!!ゾンビ取りガール	就職難!! ゾンビ取りガール	2	2	1	1	0	0	1	0	0	0	0
APPLY	siren-1991	SIREN	SIREN (漫画)	1	1	1	0	1	0	0	0	0	0	0
APPLY	skip-ad-iroha-chan	スキップAD!いろはちゃん	スキップAD! いろはちゃん	4	4	1	3	0	0	1	0	0	0	0
APPLY	slanleat	スローンラット	スローンラット	1	1	1	0	1	0	0	0	0	0	0
APPLY	sleeping-beauty-enomoto-2013	スリーピング・ビューティー	スリーピングビューティー (漫画)	3	3	1	2	0	0	1	0	0	0	0
APPLY	sono-bisque-doll-wa-koi-o-suru	その着せ替え人形は恋をする	その着せ替え人形は恋をする	15	25	1	14	0	1	0	0	0	0	0
APPLY	soodamura-no-sooda-san	ソーダ村のソーダさん。	ソーダ村のソーダさん。	1	1	1	0	1	0	0	0	0	0	0
APPLY	souko-book-gaido	草子ブックガイド	草子ブックガイド	3	3	1	2	0	0	1	0	0	0	0
APPLY	soul-eater-not	ソウルイーターノット!	ソウルイーターノット!	8	9	1	7	0	0	1	0	0	0	0
APPLY	soyokaze-teikuofu	そよ風テイクオフ	そよ風テイクオフ	2	2	1	1	1	0	0	0	0	0	0
APPLY	speed-master	スピードマスター	スピードマスター (漫画)	1	1	1	0	1	0	0	0	0	0	0
APPLY	spotlight	スポットライト	スポットライト (漫画)	3	3	1	2	0	0	1	0	0	0	0
APPLY	springs	Springs	SPRINGS	1	1	1	0	1	0	0	0	0	0	0
APPLY	sprout	スプラウト	スプラウト (漫画)	7	7	1	6	0	1	0	0	0	0	0
APPLY	stand-by-me-kakuemon	Stand by me描クえもん	Stand by me 描クえもん	2	2	1	1	1	0	0	0	0	0	0
APPLY	stigma-minekura-2000	Stigma	Stigma (漫画)	1	1	1	0	0	0	1	0	0	0	0
APPLY	strawberry-shortcakes	strawberry shortcakes	Strawberry shortcakes	1	1	1	0	0	0	1	0	0	0	0
APPLY	suizokukan-baka-ichidai	水族館バカ一代	水族館バカ一代	1	1	1	0	1	0	0	0	0	0	0
APPLY	suki-suki-daisuki-2002	すき❤すき❤だいすきっ	すき・すき・だいすきっ	1	2	1	0	1	0	0	0	0	0	0
APPLY	sumedo-jigoku-no-inferno	住めど地獄のインフェルノ	住めど地獄のインフェルノ	2	2	1	1	1	0	0	0	0	0	0
APPLY	sumouneko	すもうねこ	すもうねこ	1	5	1	0	0	0	1	0	0	0	0
APPLY	super-elegant	スーパーエレガント	スーパーエレガント	1	2	1	0	0	0	1	0	0	0	0
APPLY	super-ore-sama-rabu-story	スーパー俺様ラブストーリー	スーパー俺様ラブストーリー	1	1	1	0	1	0	0	0	0	0	0
APPLY	suzume-no-uta	すずめの唄	すずめの唄	1	1	1	0	1	0	0	0	0	0	0
APPLY	tada-no-mefure-desu	ただの飯フレです	ただの飯フレです	7	7	1	6	0	1	0	0	0	0	0
APPLY	taishou-otome-karte	大正乙女カルテ	大正 乙女カルテ	2	2	1	1	0	0	1	0	0	0	0
APPLY	takanashi-san	高梨さん	高梨さん	1	3	1	0	1	0	0	0	0	0	0
APPLY	tamanegi-tama-chan	たまねぎたまちゃん	たまねぎたまちゃん	1	2	1	0	0	1	0	0	0	0	0
APPLY	tanaka-kun-wa-itsumo-kedaruge	田中くんはいつもけだるげ	田中くんはいつもけだるげ	13	15	1	12	0	0	1	0	0	0	0
APPLY	tanizoko-lion	谷底ライオン	谷底ライオン	1	1	1	0	1	0	0	0	0	0	0
APPLY	tanpopo-no-watage	たんぽぽの綿毛	たんぽぽの綿毛	2	2	1	1	1	0	0	0	0	0	0
APPLY	tenchi-souzou-dezainbu	天地創造デザイン部	天地創造デザイン部	9	11	1	8	0	1	0	0	0	0	0
APPLY	tengoku-no-kippu	天国の切符	天国の切符	1	1	1	0	0	1	0	0	0	0	0
APPLY	tenkensai	天顕祭	天顕祭	1	1	1	0	0	0	1	0	0	0	0
