状態	match	owner_slug	series_key	title	subtitle	number	isbn	release_date	date_gap_days	imprint	edition_type	authors	材料
DUP	SIBLING	gakuen-tengoku	qid:Q965600|name:学園天国	学園天国		2	9784537109733	2009-07	1826	Nichibun comics	standard	遊人	未取得
DUP	SIBLING	gakuen-tengoku	qid:Q965600|name:学園天国	学園天国		3	9784537109788	2009-07	1673	Nichibun comics	standard	遊人	未取得
DUP	SIBLING	gakuen-tengoku	qid:Q965600|name:学園天国	学園天国		4	9784537109894	2009-08	1614	Nichibun comics	standard	遊人	未取得
DUP	SIBLING	gakuen-tokkei-duklyon	name:CLAMP|name:学園特警デュカリオン	学園特警デュカリオン		1	9784041203958	2012-10	7519	CLAMP CLASSIC COLLECTION	standard	CLAMP	未取得
DUP	SIBLING	gakuen-tokkei-duklyon	name:CLAMP|name:学園特警デュカリオン	学園特警デュカリオン		1	9784047134065	2001-03	3287	角川コミックス・エース	standard	CLAMP	未取得
DUP	SIBLING	gakuen-tokkei-duklyon	name:CLAMP|name:学園特警デュカリオン	学園特警デュカリオン		2	9784047134072	2001-03	2867	角川コミックス・エース	standard	CLAMP	未取得
DUP	SIBLING	gakumon-no-susume	name:バラエティ・アートワークス|name:学問のすすめ	学問のすすめ		1	9784781613208	2015-04	2556	教養を広げるまんがで読む名著	standard	企画 / 福沢諭吉	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		1	9784063755848	2008-10	8796	KCDX	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		1	9784821193165	1990-08	2160	Nihon bunkasha comics	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		1	9784916085115	1999-05	5355	さくらコミックス	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		2	9784063755855	2008-10	8766	KCDX	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		2	9784821193196	1990-09	2161	Nihon bunkasha comics	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		2	9784916085122	1999-05	5325	さくらコミックス	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		3	9784063755862	2008-10	8735	KCDX	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		3	9784821193219	1990-11	2191	Nihon bunkasha comics	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		3	9784916085160	1999-06	5325	さくらコミックス	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		4	9784821193240	1990-11	2161	Nihon bunkasha comics	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		4	9784916085245	1999-07	5325	さくらコミックス	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:稲田耕三|name:ガクラン放浪記	ガクラン放浪記		5	9784916085429	1999-08	5325	さくらコミックス	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	SIBLING	gakuran-hourouki	name:吉岡道夫|name:ガクラン放浪記	ガクラン放浪記		5	9784821193288	1990-12	2160	Nihon bunkasha comics	standard	稲田耕三 / 吉岡道夫 / 弘兼憲史	未取得
DUP	NEAR	gakusei-shima-kousaku	qid:Q2715658|name:学生島耕作 就活編	学生島耕作 就活編		1	9784063546934	2017-10	1045	イブニングKC	standard	弘兼憲史	未取得
DUP	SIBLING	gakusei-shima-kousaku	qid:Q2715658|name:学生島耕作	学生島耕作		2	9784065111314	2018-03	982	イブニングKC	standard	弘兼憲史	未取得
DUP	SIBLING	gakusei-shima-kousaku	qid:Q2715658|name:学生島耕作	学生島耕作		3	9784065124079	2018-08	985	イブニングKC	standard	弘兼憲史	未取得
DUP	SIBLING	gakuyaura	qid:Q11673888|name:楽屋裏	楽屋裏		1	9784758030694	2015-07	3049	IDコミックス	standard	魔神ぐり子	未取得
DUP	SIBLING	gakuyaura	qid:Q11673888|name:楽屋裏	楽屋裏		3	9784758031004	2015-08	1956	IDコミックス	standard	魔神ぐり子	未取得
DUP	SIBLING	gal-boy	qid:Q11365858|name:ギャルボーイ!	ギャルボーイ!		1	9784065132807	2018-09	10580	BE LOVE KC	standard	中村真理子	未取得
DUP	SIBLING	gal-boy	qid:Q11365858|name:ギャルボーイ!	ギャルボーイ!		1	9784065132814	2018-09	10580	BE LOVE KC	standard	中村真理子	未取得
DUP	NEAR	gal-boy	qid:Q11365858|name:ギャルボーイ!plus²	ギャルボーイ!plus²		1	9784063192230	2007-09	6562	講談社コミックスBE LOVE	standard	中村真理子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		1	9784797338133	2006-10	1765	コミデジコミックス	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		1	9784861760495	2004-12	1096	CR comics	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		2	9784797338782	2006-11	1492	コミデジコミックス	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		2	9784861760501	2004-12	792	CR comics	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		3	9784797338799	2006-11	1341	コミデジコミックス	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		3	9784861760518	2004-12	641	CR comics	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		4	9784797338805	2006-12	1096	コミデジコミックス	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		4	9784861760525	2004-12	366	CR comics	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		5	9784797338812	2006-12	883	コミデジコミックス	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	galaxy-angel	qid:Q11435839|name:ギャラクシーエンジェル	ギャラクシーエンジェル		5	9784861760532	2004-12	153	CR comics	standard	ブロッコリー・神あそ製作委員会 / 大月悠祐子	未取得
DUP	SIBLING	gallery-fake	qid:Q841020|name:ギャラリーフェイク	ギャラリーフェイク		1	9784091094537	2000-12-29	3044	ビッグコミックス	standard	細野不二彦	未取得
DUP	TITLE	gals	qid:Q1324685|name:GALS!!	GALS!!		1	9784088675848	2020-04	7544	りぼんマスコットコミックス	standard	藤井みほな	未取得
DUP	TITLE	gals	qid:Q1324685|name:GALS!!	GALS!!		2	9784088676043	2020-08	7505	りぼんマスコットコミックス	standard	藤井みほな	未取得
DUP	TITLE	gals	qid:Q1324685|name:GALS!!	GALS!!		3	9784088676210	2021-03	7595	りぼんマスコットコミックス	standard	藤井みほな	未取得
DUP	TITLE	gals	qid:Q1324685|name:GALS!!	GALS!!		4	9784088676661	2022-02	7781	りぼんマスコットコミックス	standard	藤井みほな	未取得
DUP	TITLE	gals	qid:Q1324685|name:GALS!!	GALS!!		5	9784088677170	2023-03	8080	りぼんマスコットコミックス	standard	藤井みほな	未取得
DUP	SIBLING	gamble-fish	qid:Q11469541|name:GAMBLE FISH	GAMBLE FISH		1	9784253246415	2009-03	600	Akita top comics wide	standard	山根和俊 / 青山広美	未取得
DUP	SIBLING	game-gyagu-1p-comic	name:コミックゲーメスト編集部|name:ゲームギャグ1Pコミック	ゲームギャグ1Pコミック		1	9784881993217	1997-02	31	ゲーメストコミックス	standard		未取得
DUP	SIBLING	game-gyagu-1p-comic	name:コミックゲーメスト編集部|name:ゲームギャグ1Pコミック	ゲームギャグ1Pコミック		1	9784881993521	1997-06	151	ゲーメストコミックス	standard		未取得
DUP	SIBLING	game-gyagu-1p-comic	name:コミックゲーメスト編集部|name:ゲームギャグ1Pコミック	ゲームギャグ1Pコミック		1	9784881993972	1997-11	304	ゲーメストコミックス	standard		未取得
DUP	SIBLING	gamurakan	qid:Q11592067|name:臥夢螺館	臥夢螺館		1	9784063347913	2003-09	549	e-manga KCDX	standard	福山庸治	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		1	9784091632661	2016-01	7670	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		10	9784091633415	2016-10	7366	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		11	9784091633491	2016-11	7336	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		12	9784091633576	2016-12	7335	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		13	9784091633644	2017-01	7305	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		14	9784091633712	2017-02	7246	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		15	9784091633774	2017-03	7183	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		2	9784091632739	2016-02	7642	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		3	9784091632814	2016-03	7596	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		4	9784091632890	2016-04	7549	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		5	9784091632982	2016-05	7518	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		6	9784091633088	2016-06	7488	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		7	9784091633187	2016-07	7456	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		8	9784091633262	2016-08	7427	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganba-fly-high	name:森末慎二|name:ガンバ!Fly high	ガンバ!Fly high		9	9784091633347	2016-09	7367	My first wide	standard	菊田洋之 / 森末慎二	未取得
DUP	SIBLING	ganbare-genki	qid:Q1048873|name:がんばれ元気	がんばれ元気		1	9784091214775	2008-08	11370	少年サンデーコミックス スペシャル	standard	小山ゆう	未取得
DUP	SIBLING	ganbare-genki	qid:Q1048873|name:がんばれ元気	がんばれ元気		7	9784091622549	2004-08	9575	My first wide	standard	小山ゆう	未取得
DUP	SIBLING	ganbare-goemon	qid:Q11481143|name:がんばれゴエモン	がんばれゴエモン		1	9784063769111	2013-11	8001	KCDX	standard	帯ひろ志	未取得
DUP	NEAR	ganbare-goemon	qid:Q11481143|name:がんばれゴエモンふぃ～ばあ	がんばれゴエモンふぃ～ばあ		1	9784063218053	1997-05	1973	講談社コミックスボンボン	standard	帯ひろ志	未取得
DUP	NEAR	ganbare-goemon	qid:Q11481143|name:がんばれゴエモンネオ桃山幕府のおどり	がんばれゴエモンネオ桃山幕府のおどり		1	9784063218336	1998-02-06	2254	講談社コミックスボンボン	standard	帯ひろ志	未取得
DUP	NEAR	ganbare-goemon	qid:Q11481143|name:がんばれゴエモン 2	がんばれゴエモン 2		2	9784063217124	1994-08-05	851	講談社コミックスボンボン	standard	帯ひろ志	未取得
DUP	NEAR	ganbare-goemon	qid:Q11481143|name:がんばれゴエモンネオ桃山幕府のおどり	がんばれゴエモンネオ桃山幕府のおどり		2	9784063218442	1998-07-06	2282	講談社コミックスボンボン	standard	帯ひろ志	未取得
DUP	NEAR	ganbare-goemon	qid:Q11481143|name:がんばれゴエモンネオ桃山幕府のおどり	がんばれゴエモンネオ桃山幕府のおどり		3	9784063218497	1998-10-06	2252	講談社コミックスボンボン	standard	帯ひろ志	未取得
DUP	SIBLING	ganbare-kickers	qid:Q11274142|name:がんばれ!キッカーズ	がんばれ!キッカーズ		1	9784901579025	2001-12	6058		standard	ながいのりあき	未取得
DUP	SIBLING	ganbare-kickers	qid:Q11274142|name:がんばれ!キッカーズ	がんばれ!キッカーズ		1	9784901841498	2006-06	7701	G.B.best comics	standard	ながいのりあき	未取得
DUP	SIBLING	ganbare-kickers	qid:Q11274142|name:がんばれ!キッカーズ	がんばれ!キッカーズ		1	9784901841504	2006-06	7701	G.B.best comics	standard	ながいのりあき	未取得
DUP	SIBLING	ganbare-kickers	qid:Q11274142|name:がんばれ!キッカーズ	がんばれ!キッカーズ		2	9784901579063	2002-01	6004		standard	ながいのりあき	未取得
DUP	SIBLING	ganbare-kickers	qid:Q11274142|name:がんばれ!キッカーズ	がんばれ!キッカーズ		3	9784901579087	2002-02	6704		standard	ながいのりあき	未取得
DUP	SIBLING	ganbare-kickers	qid:Q11274142|name:がんばれ!キッカーズ	がんばれ!キッカーズ		4	9784901579117	2002-03	5879		standard	ながいのりあき	未取得
DUP	SIBLING	ganbare-kickers	qid:Q11274142|name:がんばれ!キッカーズ	がんばれ!キッカーズ		5	9784901579124	2002-04	5820		standard	ながいのりあき	未取得
DUP	SIBLING	ganbare-kickers	qid:Q11274142|name:がんばれ!キッカーズ	がんばれ!キッカーズ		6	9784901579148	2002-05	5759		standard	ながいのりあき	未取得
DUP	SIBLING	ganbare-robokon	qid:Q471103|name:がんばれロボコン	がんばれロボコン		1	9784886533487	1987-05-30	3989	Star comics	standard	石ノ森章太郎	未取得
DUP	SIBLING	ganbare-robokon	qid:Q471103|name:がんばれロボコン	がんばれロボコン		1	9784889918533	1999-04	335		standard	石ノ森章太郎	未取得
DUP	SIBLING	ganbare-robokon	qid:Q471103|name:がんばれロボコン	がんばれロボコン		2	9784886533494	1987-05-30	4020	Star comics	standard	石ノ森章太郎	未取得
DUP	SIBLING	ganbare-robokon	qid:Q471103|name:がんばれロボコン	がんばれロボコン		2	9784889918540	1999-04	304		standard	石ノ森章太郎	未取得
DUP	SIBLING	gandharva	qid:Q11545516|name:ガンダルヴァ	ガンダルヴァ		1	9784063520064	2002-04	882	イブニングKC	standard	正木秀尚	未取得
DUP	SIBLING	ganko-chan	qid:Q11620404|name:がんこちゃん	がんこちゃん		1	9784088653778	2006-12	365	クイーンズコミックス	standard	萩岩睦美	未取得
DUP	SIBLING	ganko-chan	qid:Q11620404|name:がんこちゃん	がんこちゃん		1	9784088654225	2007-09-24	662	クイーンズコミックス	standard	萩岩睦美	未取得
DUP	SIBLING	ganko-chan	qid:Q11620404|name:がんこちゃん	がんこちゃん		1	9784088654867	2008-07	943	クイーンズコミックス	standard	萩岩睦美	未取得
DUP	SIBLING	ganko-chan	qid:Q11620404|name:がんこちゃん	がんこちゃん		1	9784088655659	2009-11	1431	クイーンズコミックス	standard	萩岩睦美	未取得
DUP	NEAR	gankyuu-ki-tan	name:綾辻行人|name:眼球綺譚　Yui	眼球綺譚　Yui		1	9784048533102	2001-01	2922		standard	児嶋都 / 綾辻行人	未取得
DUP	SIBLING	gannibal	qid:Q113964836|name:ガンニバル	ガンニバル		1	9784537149807	2025-04-06	2239	Nichibun comics	standard	二宮正明	未取得
DUP	SIBLING	gannibal	qid:Q113964836|name:ガンニバル	ガンニバル		2	9784537149913	2025-04-06	2148	Nichibun comics	standard	二宮正明	未取得
DUP	SIBLING	gannibal	qid:Q113964836|name:ガンニバル	ガンニバル		3	9784537149951	2025-04-06	2057	Nichibun comics	standard	二宮正明	未取得
DUP	SIBLING	gannibal	qid:Q113964836|name:ガンニバル	ガンニバル		4	9784537149968	2025-04-06	1966	Nichibun comics	standard	二宮正明	未取得
DUP	SIBLING	gannibal	qid:Q113964836|name:ガンニバル	ガンニバル		5	9784537149975	2025-04-06	1894	Nichibun comics	standard	二宮正明	未取得
DUP	SIBLING	gannibal	qid:Q113964836|name:ガンニバル	ガンニバル		6	9784537172126	2025-04-06	1812	Nichibun comics	standard	二宮正明	未取得
DUP	SIBLING	gannibal	qid:Q113964836|name:ガンニバル	ガンニバル		7	9784537172133	2025-05-06	1762	Nichibun comics	standard	二宮正明	未取得
DUP	SIBLING	gansaku-hideo-hakkenden	qid:Q1138133|name:贋作ひでお八犬伝	贋作ひでお八犬伝		1	9784838710256	1998-09-24	4844	Mag comics	standard	吾妻ひでお	未取得
DUP	SIBLING	ganso-edomae-sushiya-yohee	qid:Q11393941|name:元祖江戸前寿し屋與兵衛	元祖江戸前寿し屋與兵衛		1	9784845853953	2018-11		SP pocket wide	standard	内山まもる	未取得
