slug	last_pub_year	anilist_status	anilist_end_year
summer-pockets-natsu-no-takaramono	2026	-	
suna-mahou-de-suna-no-oukoku-o-tsukurou	2026	RELEASING	
sunao-janai-noha-heart-no-sei	2026	-	
sunderu-basho-ga-inaka-sugite-dungeon-tansakusha-ga-ore-ichininnanda	2026	-	
sunny-sixteen	2026	-	
sunrise-hill	2026	-	
supadari-dom-sama-no-kaikan-komando-kono-kekkon-gyoumugai	2026	-	
supadari-hanayome-no-prince-maker	2026	-	
supadari-osananajimi-wa-dekiai-nikushoku-danshi	2026	-	
supadari-ouji-sama-no-kuruiai	2026	-	
supadarimiman-kareshiijou	2026	-	
super-girl-uuman-obu-tomorrow	2026	-	
super-lovers	2026	RELEASING	
super-no-ura-de-yani-suu-futari	2026	RELEASING	
super-robot-taisen-oojii-ji-insupekutaa-record-obu-eeteiiekkusu-bad-beat-bankaa	2026	-	
superstar-o-utatte	2026	RELEASING	
surikomitsu	2026	RELEASING	
suruga-meteor	2026	RELEASING	
susume-hakubishin	2026	-	
suterare-danshaku-reijou-wa-kuro-kishi-sama-no-okiniiri	2026	RELEASING	
suterare-kizoku-no-mujintou-nobinobi-kaitakuki	2026	RELEASING	
suterare-koushaku-fujin-wa-heion-na-seikatsu-o-onozomi-no-you-desu-comic	2026	RELEASING	
suterare-maou-no-gyakuten-harem-onna-yuusha-to-moto-yome-kakeru-4	2026	-	
suterare-ouji-ga-saizensen-de-tekikoku-no-heishi-o-chiryou-shitara-jitsu-wa-dainana-koujo-datta-ken	2026	-	
suterare-ouji-no-saikyou-ikada-kokka	2026	-	
suterare-reijou-ga-akogare-no-saishou-sama-ni-ikioi-de-kekkon-shite-kudasai-to-onegai-shitara-gyaku	2026	RELEASING	
suterare-seijo-wa-keiyaku-kekkon-o-mankitsuchuu-koukai-shiteru-dakara-nani	2026	RELEASING	
suterare-tensei-koujo-desu-tekikoku-de-seijo-no-furi-o-shite-imasu	2026	RELEASING	
suterareru-hazu-no-akusai-nanoni-reitetsu-koushaku-sama	2026	-	
suterareta-dai-4-oujo-wa-bokoku-ni-wa-modoranai	2026	-	
suterareta-moto-seijo-ga-shiawase-ni-narumade	2026	-	
suterareta-oujo-no-himitsu-no-shinshitsu	2026	-	
suterareta-seijo-wa-dungeon-de-kakusei-shimashita	2026	RELEASING	
sutopuri-shitsuji-ni-kyou-mo-kyun-ga-tomarimasen	2026	-	
suttamonda	2026	RELEASING	
suugaku-golden	2026	RELEASING	
suuji-de-asobo	2026	RELEASING	
suupu-no-mori	2026	-	
suzuki-kun-no-teinei-na-seikatsu	2026	RELEASING	
suzuki-ritsu-dai-ni-tan-henshuu-suichoku-uchuu-mugen	2026	-	
suzume-kun-wa-kawaiitte-iwaretakunai	2026	-	
suzumebachi	2026	-	
sweet-development	2026	-	
sword-art-online-re-aincrad	2026	RELEASING	
sword-art-online-unital-ring	2026	RELEASING	
sword-oratoria	2026	RELEASING	
synesthesia	2026	-	
t-t-lovers	2026	RELEASING	
tabe-san-wa-taberaretai	2026	RELEASING	
tabetai-anata	2026	RELEASING	
tabi-wa-all-pasu	2026	RELEASING	
tabibito-no-ossan-jiyuu-kimamana-slow-life-o-okuritai	2026	-	
tabisuru-hime-sama-to-negai-no-seiken	2026	-	
tabun-koko-kara-hajimaru-koi	2026	RELEASING	
tachinomi-go-reijou	2026	RELEASING	
tada-ima-taikichuu-nitsuki	2026	-	
tada-no-kaerutachi	2026	-	
tada-no-mefure-desu	2026	RELEASING	
tada-no-monban-jitsu-wa-saikyou-dato-kizukanai	2026	RELEASING	
tada-no-tomodachi-ja-nakunaru-shunkan	2026	RELEASING	
tada-shizuka-ni-kiesaru-tsumori-deshita	2026	RELEASING	
tadaima-ojama-saremasu	2026	RELEASING	
tadano-kougiyou-koukou-no-nichijou	2026	RELEASING	
tadashii-onara-no-tsukaikata	2026	-	
taida-na-akujoku-kizoku-ni-tensei-shita-ore-shinario-o-bukkowashitara-kikakugai-no-maryoku-de	2026	RELEASING	
taida-no-majo-supiishii	2026	-	
taidana-akuyaku-kizoku-no-ore-ni-konyaku-haki-sareta-akuyaku-reijou-ga-totsuidar	2026	-	
taieki-mahou-kishi-wa-henkyou-de-yadoya-o-eigyouchuu	2026	-	
taika-no-risei	2026	RELEASING	
taikou-no-goumansugiru-kyuukon	2026	-	
taikouhi-kouho-dakedo-kenjitsu-ni-ikou-to-omoimasu	2026	RELEASING	
taimado	2026	RELEASING	
taisetsu-ni-sodateta-anoko-wa-kemono	2026	-	
taishou-ayakashi-keiyaku-kon	2026	-	
taishou-gakusei-aisaika	2026	RELEASING	
taishou-migawari-kon	2026	-	
taishuu-shokudou-akuyaku-reijou	2026	-	
taitei-no-koto-wa-mendokusai	2026	-	
taiwan-ni-hitori-de-1-kagetsu-sunde-mita	2026	-	
taiyou-no-oukoku	2026	-	
taiyou-yori-mo-mabushii-hoshi	2026	RELEASING	
takaga-nyokan-no-watashi-ga-sukina-no	2026	-	
takaga-shishaku-chakunan-ni-kouki-na-hitotachi-ga-guigui-kite-comic	2026	RELEASING	
takako-to-daijoubu-gohan	2026	-	
takamatsu-kun-ima-nanpaasento	2026	FINISHED	2025
takaminotakamisan	2026	-	
takane-no-hana-wa-midarezaki	2026	RELEASING	
takara-kun-to-amagi-kun	2026	RELEASING	
takarakuji-de-40-oku-atattandakedo-isekai-ni-ijuu-suru	2026	RELEASING	
takase-kun-no-heso-no-shita	2026	-	
takatora-kun-to-omegatachi	2026	RELEASING	
takiyashahime-onmyouji-ezoushi	2026	RELEASING	
takou-no-hime-o-tasuketara-otomodachi-kara-hajimeru-koto-ni-narimashita	2026	RELEASING	
talent	2026	RELEASING	
tama-new-oru-do-city	2026	-	
tama-no-gohoubi	2026	RELEASING	
tamagawa-san-detemashita	2026	RELEASING	
tamaranai-no-wa-koi-nanoka	2026	RELEASING	
tamasanchi-no-hogoneko	2026	-	
tamayomi	2026	RELEASING	
tameshi-ni-command-itte-mita	2026	RELEASING	
tamon-kun-ima-docchi	2026	RELEASING	
tanaka-ke-tensei-suru	2026	RELEASING	
tanaka-to-mizuno-wa-wakariaenai	2026	FINISHED	2025
tanbo-de-hirotta-onna-kishi-inaka-de-ore-no-yome-dato-omowarete-iru	2026	RELEASING	
tane-seisan	2026	-	
tanku-chea	2026	RELEASING	
tanoshimi-no-hanayome	2026	-	
tanpopo-chan-wa-sub-kamo-shirenai	2026	FINISHED	2025
tantei-reijou-julia-moriarty	2026	-	
taoreta-fujin-o-sukutta-go-houbi-wa-musume-no-bijin-futago-to-no-o-tsu	2026	-	
taro	2026	-	
tarou-no-manimani	2026	RELEASING	
tasogare-machi-purizunaazu	2026	RELEASING	
tasogare-no-hito	2026	RELEASING	
tasogare-no-utsuwagami	2026	RELEASING	
tasogare-ryuuseigun	2026	RELEASING	
tasogareryuuseigunmasutaapiisu-aiseikou	2026	-	
tasokare-kagerou	2026	-	
tataki-the-side-hustle	2026	-	
tatara-no-uta-hime-ouka-otomechou	2026	-	
tatariya-kagyou	2026	-	
tate-no-yuusha-no-nariagari	2026	RELEASING	
tateyama-kyoudai-no-jijou	2026	-	
tatsukawa-kun-wa-uketomekirenai	2026	-	
tatsuki-to-tamaki	2026	RELEASING	
te-ni-ireta-saimin-app-de-yume-no-harem-seikatsu-o-okuritai	2026	RELEASING	
tedaremonra	2026	RELEASING	
tefuda-ga-oome-no-victoria	2026	RELEASING	
tegirekin-o-morattanode-tabi-ni-derukotoni-shita	2026	-	
tei-taion-otoko-ni-natsukaremashita	2026	RELEASING	
teiamuun-teikoku-monogatari-dantoudai-kara-hajimaru-hime-no-tensei-gyakuten-story-attomaaku-comic	2026	RELEASING	
teigakusei-otto-no-kozukai-banzai	2026	RELEASING	
teihen-boukensha-dakedo-mahou-o-kiwametemiru-koto-ni-shita	2026	RELEASING	
teihen-otsu-san-cheat-kakusei-de-isekai-rakuraku-life	2026	FINISHED	2026
teihen-suit-cheat-madoushi-ni-tenshoku-suru	2026	RELEASING	
teihon-hyouryuu-kyoushitsu	2026	-	
teiiesutenseishitawatashigashozokusurubuichuubaajimushonoraibaawozen-in-otoshiniikuhanashi	2026	-	
teikoku-ichi-no-akujo-ni-dekiai-ga-tomarimasen	2026	RELEASING	
teikoku-no-koiyome	2026	RELEASING	
teikoku-shinonome-konin-tan	2026	-	
teikoku-uchuugun-shozoku-no-oredesu-ga-mikai-no-wakusei-ni-sounan	2026	-	
teinengo-wa-isekai-de-taneuma-seikatsu	2026	-	
teishitsu-kyuuden-no-minarai-nyokan	2026	RELEASING	
teisou-gyakuten-sekai-de-nariagari-o-mezashite-otoko-kishi-ni-natta-boku	2026	-	
teisou-gyakuten-sekai-de-yuiitsu-no-otoko-kishi-no-ore	2026	-	
teito-ayakashi-yashiki-no-keiyaku-hanayome	2026	RELEASING	
teitokeiyakukekkon-dannasamatowatashinoshiawasenahimitsu	2026	-	
teitonomeidowakoisomuru	2026	-	
tekken-chinmi-legends	2026	RELEASING	
temuparu	2026	-	
ten-tenki	2026	-	
tenbou-daikaku	2026	RELEASING	
tendou-ke-monogatari	2026	RELEASING	
tengai-no-vooruto	2026	-	
tengoku-2-0	2026	-	
tengoku-daimakyou	2026	RELEASING	
tengoku-de-akuma-ga-boku-o-miwaku-suru	2026	RELEASING	
tengu-no-daidokoro	2026	RELEASING	
teni-shitara-dorei-no-chichi-ni-nattakedo-kazoku-toshite-mederu-koto-ni-shita	2026	RELEASING	
tenisaki-wa-yakushi-ga-sukunai-sekai-deshita	2026	RELEASING	
tenjou-renka	2026	FINISHED	2026
tenkabitoninattasaru-isetsutaikoukisengokunosaru-yori	2026	-	
tenkaichi-azuma-2025	2026	RELEASING	
tenkomori-kariage-kun	2026	-	
tenkuu-no-isekai-bisutoro-ten	2026	RELEASING	
tenmaku-no-jaadugar	2026	RELEASING	
tenohira-no-tengoku	2026	-	
tenpai	2026	RELEASING	
tenpuru	2026	RELEASING	
tensai-bishoujo-san-shimai-wa-isourou-ni-dake-choro-kawaii	2026	-	
tensai-madougushi-wa-souki-retired-mezashite-ganbarimasu	2026	RELEASING	
tensai-sagishi-no-isekai-yonaoshi	2026	-	
tensei-akujo-no-kurorekishi	2026	RELEASING	
tensei-akuma-no-saikyou-yuusha-ikusei-keikaku	2026	RELEASING	
tensei-akuyaku-reijou	2026	-	
tensei-ankoku-kishidan-cheriiaji	2026	-	
tensei-arasa-joshi-no-ise-kaikatsu	2026	RELEASING	
tensei-babaa-wa-misugosenai	2026	RELEASING	
tensei-bijo-to-yoru-ga-yajuu-ouji	2026	RELEASING	
tensei-bonjin-no-eiyuu-sakusei-kyoushitsu	2026	-	
tensei-chuushi-no-saishokuki	2026	-	
tensei-daiseijo-no-isekai-nonbiri-kikou	2026	RELEASING	
tensei-goblin-dakedo-shitsumon-aru	2026	RELEASING	
tensei-hokusai-ura-kagyou-yarinagara-mangaka-mezashimasu	2026	-	
tensei-joou-wa-kyou-mo-flag-o-tatakioru	2026	RELEASING	
tensei-kakugeemaa	2026	-	
tensei-kenja-no-isekai-life	2026	RELEASING	
tensei-kenja-no-yarinaoshi	2026	FINISHED	2025
tensei-kishi-danchou-wa-haraguro-saishou-no-shuuchakuai-o-zenryoku-kaihi-shitai	2026	-	
tensei-kizoku-kantei-skill-de-nariagaru	2026	RELEASING	
tensei-kizoku-no-bannou-kaitaku	2026	RELEASING	
tensei-kizoku-no-isekai-boukenroku	2026	RELEASING	
tensei-koroshiamu	2026	RELEASING	
tensei-koujo-wa-reikoku-koutei-heika-ni-dekiai-dekiaisareru-ga-yume-wa-boukensha-desu	2026	-	
tensei-madouou-wa-teihenshoku-no-kuromajutsushi-ga-jitsu-wa-saikyoushoku-da-to-shitteiru	2026	RELEASING	
tensei-majo-no-kimamana-gourmet-tabi	2026	-	
tensei-majo-wa-horobi-o-tsugeru	2026	RELEASING	
tensei-monogusa-oujo-yo-kuccha-ne-life-o-mezase	2026	-	
tensei-nihakobinin-no-isekai-kouryakuhou	2026	RELEASING	
tensei-reijou-to-suukina-jinsei-o	2026	-	
tensei-reijou-vioretta-no-nougyou-kakumei	2026	-	
tensei-reijou-wa-akumei-takai-shishakuke-toushu	2026	RELEASING	
tensei-reijou-wa-boukensha-o-kokorozasu	2026	RELEASING	
tensei-reijou-wa-seirei-ni-aisarete-saikyou-desu	2026	RELEASING	
tensei-renkin-shoujo-no-surooraifu	2026	RELEASING	
tensei-ryouri-kenkyuuka-wa-kyou-mo-maipeesu-ni-ryouri-o-tsukuru	2026	RELEASING	
tensei-ryoushu-no-meiwakuseiwaza-erosu-no-gainen-ga-nai-sekai	2026	-	
tensei-saki-wa-korosareru-hazu-no-mobu-reijou-deshita	2026	-	
tensei-seikishi-wa-nidome-no-jinsei-de-sekai-saikyou-no-makenshi-ni-naru	2026	RELEASING	
tensei-seiyuu-wa-isekai-subete-o-miryou-suru	2026	-	
tensei-shimashita-sarana-kinje-desu-gokigenyou	2026	-	
tensei-shimashite-genzai-wa-jijo-de-gozaimasu	2026	RELEASING	
tensei-shita-dai-seijo-wa-seijo-de-aru-koto-o-hitakakusu-zero	2026	RELEASING	
tensei-shita-daiseijo-wa-seijo-de-aru-koto-o-hitakakusu	2026	-	
tensei-shita-kuukan-mahoutsukai-wa-shoutai-kakushite-medachitai	2026	-	
tensei-shita-moto-dorei-cheat-skill-senpen-banka-de-saikyou-harem-o-tsukuru	2026	RELEASING	
tensei-shita-onna-mafia-wa-isekai-de-heibon-ni-kurashitai	2026	RELEASING	
tensei-shita-saki-wa-jigokudeshita-san-hyakunen-tsuzuku-henkyou-hakuka-no-bouei-	2026	-	
tensei-shita-wakiyaku-heibonna-boku-wa-bikei-dai-ni-ouji-o-yandere-ni-shiteshima	2026	-	
tensei-shitara-dainana-ouji-datta-node-kimama-ni-majutsu-o-kiwamemasu	2026	RELEASING	
tensei-shitara-dragon-no-tamago-datta	2026	RELEASING	
tensei-shitara-heimin-deshita	2026	RELEASING	
tensei-shitara-joban-de-shinu-chuu-bosu-datta	2026	RELEASING	
tensei-shitara-koutei-deshita-umarenagara-no-koutei-wa-konosaki-ikinokoreru-ka-comic	2026	RELEASING	
tensei-shitara-maou-no-musume	2026	-	
tensei-shitara-rasubosu-kei-akujo-datta	2026	-	
tensei-shitara-saiai-no-kazoku-ni-mouichido-deaemashita	2026	RELEASING	
tensei-shitara-saikyoushu-tachi-ga-sumau-shima-deshita	2026	RELEASING	
tensei-shitara-sainou-ga-atta-ken	2026	RELEASING	
tensei-shitara-slime-datta-ken	2026	RELEASING	
tensei-shitara-slime-datta-ken-bishokuden	2026	RELEASING	
tensei-shitara-slime-datta-ken-clayman-revenge	2026	RELEASING	
tensei-shitara-slime-datta-ken-ibun	2026	RELEASING	
tensei-shitara-suteraretaga-hirowarete-tanoshiku-ikite-imasu	2026	RELEASING	
tensei-shitara-winning-eleven-datta-ken	2026	-	
tensei-shite-arayuru-mono-ni-sukarenagara-i-sekai-de-sukinakoto-o-shite-ikiteiku	2026	-	
tensei-shite-hai-elf-ni-narimashita-ga-surooraifu-wa-120-nen-de-akimashita	2026	RELEASING	
tensei-shite-inaka-de-slow-life-o-okuritai	2026	RELEASING	
tensei-shite-inaka-demo-fumo-futo-slow-life-o-okuritai	2026	-	
tensei-shite-kara-40-nen-sorosoro-san-mo-koi-ga-shitai	2026	RELEASING	
tensei-shitemo-jikka-o-oidasareta-node-kondo-wa-jibun-no-ishi-de-ikite-ikimasu	2026	RELEASING	
tensei-shoujo-wa-kyuusei-o-nozomareru	2026	-	
tensei-shoujo-wa-mazu-ippo-kara-hajimetai	2026	RELEASING	
tensei-yakushi-wa-meikyuu-toshi-sodachi	2026	-	
tensei-youjo-wa-aibyou-to-nonbiri-tabi-o-suru	2026	-	
tensei-youjo-wa-akiramenai	2026	RELEASING	
tensei-youjo-wa-onegai-shitai	2026	RELEASING	
tensei-youjo-wa-owabi-cheat-de-isekai-going-my-way	2026	RELEASING	
tensei-youjo-wa-zense-de-tasuketa-seirei-tachi-ni-natsukareru	2026	RELEASING	
tensei-yuusha-no-kimama-tabi	2026	RELEASING	
tensei-yuusha-no-sangen-tonarinchi-no-ore	2026	-	
tensei-yuusha-wa-joshi-joshikousei	2026	RELEASING	
tenseimae-no-chuutoriaru-de-isekai-saikyou-ni-narimashita	2026	RELEASING	
tenseisha-no-watashi-wa-oshikatsu-suru-tame-seijo-ni-narimashita	2026	-	
tenseishitara-ken-deshita	2026	RELEASING	
tenshi-keibi-hoshou-ame-nochi-hare	2026	-	
tenshi-kinryouku-tokyo-chronos	2026	FINISHED	2025
tenshi-to-akuma	2026	RELEASING	
tenshou-kengou-zubababaan	2026	-	
tentacle-hole	2026	RELEASING	
teppen-made-aishi-teageru	2026	-	
teppen-no-ichigo-itsu-taberu	2026	RELEASING	
tera-umare-neko-no-tama-san	2026	-	
terra-formars	2026	RELEASING	
territory-love	2026	-	
terusutaa-86	2026	RELEASING	
tesukatoripoka	2026	RELEASING	
tetotetote	2026	RELEASING	
tetsusabi-to-1000-karatto	2026	RELEASING	
thailand-ijuu-ni-idomu-around-forty-gakeppuchi-joshi-no-kunan	2026	-	
the-backlasher	2026	RELEASING	
the-band	2026	RELEASING	
the-dogfather-dog-father	2026	-	
the-fable-the-third-secret	2026	RELEASING	
the-gamesters	2026	RELEASING	
the-jojolands	2026	RELEASING	
the-kinks	2026	RELEASING	
the-new-gate	2026	RELEASING	
the-siren	2026	-	
three-star	2026	RELEASING	
timetuber-yukari	2026	RELEASING	
tkb-kun-no-o-shigoto	2026	-	
to-nari-no-figure-genkeishi	2026	RELEASING	
toaru-kagaku-no-mental-out	2026	RELEASING	
toaru-machi-de-okita-hyaku-no-kaii-nitsuite	2026	-	
toaru-majutsu-no-index	2026	RELEASING	
toaru-otsu-san-no-buiaaruemuemuoo-katsudouki	2026	RELEASING	
toaru-riiman-mofumofu-tanuki-to-fushigina-inaka-gurashi-o-hajimeru	2026	-	
tobenai-usagi-to-kami-no-shima	2026	RELEASING	
tobidase-tsuzui-san	2026	-	
tochigami-sama-no-sonohigurashi	2026	-	
todoroki-daimaru-no-kikai-taikendan	2026	RELEASING	
togishino-ossan-i-sekai-o-kagayakasu	2026	-	
tokage-hontou-wa-shinryuu-o-shoukan-shita-seijuu-tsukai-ryuu-no-senaka-de-kaitaku-life	2026	RELEASING	
toki-sensei-wa-kigaetai	2026	RELEASING	
toki-watari-reijou-wa-reiketsu-ryuuou-no-chouai-o-towa-ni-kizamu	2026	-	
tokidoki-bosotsu-to-roshiago-de-dereru-tonari-no-aarya-san	2026	RELEASING	
tokimeki-gohan-go-ki-gen-ebi-chiri	2026	-	
tokimeki-gohan-nipponshu-to-o-sushi	2026	-	
tokimeki-tonight-sorekara	2026	RELEASING	
tokitoki-channel	2026	-	
tokiwa-no-mori-to-tsuginohito	2026	-	
tokkyo-ya-buri-no-joou-benrishi-dai-ootori-mirai	2026	-	
tokoton-kuzu-na-watarase-nanoni	2026	RELEASING	
tokubetsu-janaihi-toki-o-musubu-hon	2026	-	
tokugawa-kun-ga-komarasetekuru	2026	RELEASING	
tokuni-aru-hibi	2026	RELEASING	
tokushin-no-kishi	2026	-	
tokushu-seiheki-kyoushitsu-e-youkoso	2026	RELEASING	
tokyo-aliens	2026	RELEASING	
tokyo-ayakashi-street	2026	FINISHED	2025
tokyo-chouseki	2026	RELEASING	
tokyo-hinkon-joshi	2026	RELEASING	
tokyo-kettou-kanjousen	2026	RELEASING	
tokyo-kinoko	2026	-	
tokyo-nyuusei-kanrikyoku	2026	FINISHED	2025
tomodachi-n-chino-neechan-ga-kowaku-te-ii-hito	2026	-	
tomodachi-no-imouto-ga-ore-ni-dake-uzai	2026	-	
tomodachi-no-nee-chan-ni-koi-shita-hanashi	2026	RELEASING	
tomodachiijou-koibitomiman-no-mahoutsukaitachi	2026	-	
tomoshibi	2026	-	
tonari-ha-nani-o-kuu-hito-zo-horoyoi	2026	RELEASING	
tonari-no-daidai	2026	-	
tonari-no-heya-no-jo-kishi-wa-i-sekaijin-de-nomi-tomodachi	2026	-	
tonari-no-hibikun	2026	-	
tonari-no-hyakkai-kenbunroku	2026	RELEASING	
tonari-no-jii-san	2026	RELEASING	
tonari-no-kurokawa-san	2026	RELEASING	
tonari-no-kuuderella-o-amayakashitara-uchi-no-aikagi-o-watasu-koto-ni-natta	2026	RELEASING	
tonari-no-kyuutei-ryourinin	2026	RELEASING	
tonari-no-moto-kare-kun	2026	RELEASING	
tonari-no-neko-to-koishirazu	2026	RELEASING	
tonari-no-otoko-wa-zuruku-te-amai	2026	-	
tonari-no-seki-no-fukami-kun-ga-idol-ni-naru-kamo-shirenai	2026	-	
tonari-no-seki-no-inkya-joshi-ga-oshi-utaite-datta	2026	RELEASING	
tonari-no-seki-no-yankee-shimizu-san-ga-kami-o-kuroku-sometekita	2026	RELEASING	
tonari-no-seki-no-yatsu-ga-souiu-me-de-mitekuru	2026	RELEASING	
tonari-no-stella	2026	RELEASING	
tonari-wa-futsuu-no-nijika-chan	2026	FINISHED	2025
tonariai-tesoro	2026	-	
tondemo-skill-kaze-ga-fukeba-okeya-ga-moukaru-no-okage-de-ore-no-isekai-life-wa-mamanaranai-yoi-imi	2026	-	
tongari-boushi-no-atelier	2026	RELEASING	
tonikaku-kawaii	2026	RELEASING	
tono-to-inu	2026	RELEASING	
tonosama-bugeichou-ichi	2026	-	
tonton-no-soudanmeshi-no-yoake-zeyo	2026	-	
toohai-shoujo	2026	FINISHED	2026
tookyoo-seoul-ravu	2026	-	
toppuu-gp	2026	RELEASING	
toppuu-to-beat	2026	RELEASING	
tora-kun-wa-kyou-mo-ojou-sama-ni-tamesareru	2026	RELEASING	
tora-mimi-onna-ni-nattatote	2026	-	
tora-ni-yotsumeya	2026	RELEASING	
tora-wa-ryuu-o-mada-tabenai	2026	RELEASING	
toradora	2026	RELEASING	
toraou-no-hanayome-san	2026	RELEASING	
toraware-no-otome-no-inori	2026	-	
torawareta-joou-wa-nido-shiawase-na-yume-o-miru	2026	-	
torima-torimasu	2026	RELEASING	
toripan	2026	RELEASING	
toripuru-happy-wedding	2026	-	
toro-wa-furuuru-wa-uso-o-tsuku	2026	-	
torokeru-kuchibiru-raise	2026	-	
torokeru-yume-o-meshiagare-nejirase-doujin-sakka-to-ochikobore-muma-no-outotsu-l	2026	-	
toru-ni-taranai	2026	RELEASING	
toshi-densetsu-kaitai-center-parallel-file	2026	RELEASING	
toshi-densetsu-seisouin	2026	-	
toshi-densetsu-senpai	2026	RELEASING	
toshidensetsunohanakosan	2026	-	
toshinosa-juugo-no-danna-sama	2026	-	
toshishita-osananajimi-ni-dekiai-sare-temasu	2026	-	
toshishitaaidorukunwawagamamadeshittobukai	2026	-	
toshiue-heika-no-bukiyouna-chouai	2026	-	
toshokan-no-daimajutsushi	2026	RELEASING	
totonou-oto	2026	-	
totsugasareta-saki-wa-shirobuta-koushaku-no-hazu-desu-ga	2026	-	
totte-kuwanaide-tokiwa-kun	2026	-	
totteoki-doraemon	2026	-	
tou-no-kanri-o-shitemiyou	2026	RELEASING	
toubou-kenja-no-burari-tabi-shoukan-saremashitaga-nigedashite-annei-no	2026	-	
touchoutou-to-chousa-no-3-wa-kaiidearu	2026	-	
toudai-no-sanshimai	2026	RELEASING	
toudaimori-to-kamome-no-ko	2026	RELEASING	
toudoukunchi-no-maid-shota	2026	RELEASING	
toudousan-to-jinaichan	2026	-	
tougen-anki	2026	RELEASING	
tougen-anki-gaiden-tsuki-to-sakura-no-kyousoukyoku	2026	-	
tougeoni	2026	RELEASING	
tough-dai-2-shou	2026	-	
touhai-koorudo-girl	2026	-	
toujima-tanzaburou-wa-kamen-rider-ni-naritai	2026	RELEASING	
touken-ranbu-autodoa-ibun-touken-yaei	2026	RELEASING	
toukutsuou	2026	-	
toukyou-touhikou	2026	-	
toumei-otoko-to-ningen-onna	2026	RELEASING	
touranki	2026	-	
tousan-wa-kaasan-wa-boku-wa	2026	-	
toutatsu-no-akuta	2026	RELEASING	
touten-no-shishi	2026	RELEASING	
toutoi-5-saijitachi-ga-watashi-ni-kekkon-aite-o-assen-shitekimasu-sute	2026	-	
tower-dungeon	2026	RELEASING	
triage-x	2026	RELEASING	
ts-eiseihei-san-no-senjou-nikki	2026	RELEASING	
tsuchikaburi-no-elena-hime	2026	RELEASING	
tsue-to-tsurugi-no-wistoria	2026	RELEASING	
tsugi-no-kuuhaku-o-umeyo	2026	FINISHED	2026
tsugi-no-topikkusu-wa-omae-da	2026	RELEASING	
tsugi-wa-iiyone-senpai	2026	RELEASING	
tsugu-nao-wa-zettai-ryouomoi	2026	-	
tsugumomo	2026	RELEASING	
tsui-no-hanayome	2026	RELEASING	
tsui-no-taimashi-endaagaisutaa	2026	RELEASING	
tsuihou-reijou-craft-shi-nagara-camping-car-de-i-sekai-o-tabi-shimasu	2026	-	
tsuihou-sareta-boukenshatachi-wa-batsubatsubatsu-na-dungeon	2026	-	
tsuihou-sareta-danshaku-shisoku-no-kareinaru-ryouchi-kaikaku-kuzu-oyaji-ni-munou	2026	-	
tsuihou-sareta-dragon-suki-reijou-wa-hoppou-henkyou-haku-no-ai-ni-kizukanai	2026	-	
tsuihou-sareta-teihenshoku-touzoku-wa-game-chishiki-de-musou-suru	2026	-	
tsuihou-souryo-no-kenja-taimu	2026	-	
tsuihou-yotei-kibou-no-akuyaku-reijou-ni-tensei-shita	2026	-	
tsuihousareta-akuyaku-reijou-no-danna-sama	2026	RELEASING	
tsuihousareta-dekiaisareru-tabi-2-skill-o-te-ni-ireta-ore-ga-100-no-isekai-de-nishuume-musou	2026	RELEASING	
tsuihousareta-guild-guild-shokuin-wa-sekai-saikyou-no-comic	2026	RELEASING	
tsuihousareta-kizoku-wa-hazure-skill-kodai-shoukan-de-eireitachi-to-henkyou-ryouchi-o-saikou-suru	2026	RELEASING	
tsuihousareta-koushaku-dungeon-o-touha-suru	2026	-	
tsuihousareta-kusushi-amerii	2026	RELEASING	
tsuihousareta-no-kenja-sekai-o-shiru	2026	RELEASING	
tsuihousareta-reijou-kara-no-tegami	2026	-	
tsuihousareta-sarenakatta-otoko	2026	FINISHED	2026
tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	2026	RELEASING	
tsuihousareta-sareta-esukyuu-kanteishi-wa-saikyou-no-guild-o-tsukuru	2026	RELEASING	
tsuihousareta-sareta-fuguushoku-irozukai-ga-sekai-o-nurikaeru-made	2026	RELEASING	
tsuihousareta-sareta-fuyo-mahoutsukai-no-nariagari	2026	RELEASING	
tsuihousareta-sareta-jogenshi-no-guild-keiei	2026	-	
tsuihousareta-sareta-kajishi-wa-cheat-skill-de-densetsu-o-tsukurimakuru	2026	RELEASING	
tsuihousareta-sareta-kishi-zuki-seijo-wa-kyou-mo-shiawase	2026	RELEASING	
tsuihousareta-sareta-koori-no-seijo-wa-bouen-no-ouji-ni-metorareru	2026	-	
tsuihousareta-sareta-koushaku-reijou-viruherumiina-ga-shiawase-ni-naru-made	2026	-	
tsuihousareta-sareta-otsu-san-kajishi-naze-densetsu-no-daimeikou-ni-naru	2026	RELEASING	
tsuihousareta-sareta-renkinjutsushi-adaruto-guzzu-de-sekai-o-sukuu	2026	RELEASING	
tsuihousareta-sareta-seijo-desu-jitsu-wa-kunijuu-kara-aisare-sugitete-kowaindesukedo	2026	-	
tsuihousareta-sareta-tensei-juukishi-wa-game-chishiki-de-musou-suru	2026	RELEASING	
tsuihousareta-sareta-tensei-kizoku-hazure-skill-de-naisei-musou	2026	RELEASING	
tsuihousareta-sareta-tensei-koushaku-wa-henkyou-de-nonbiri-to-hatake-o-tagayashitakatta	2026	RELEASING	
