isbn	reason	adult	title	base	vol	brand	pub	date
9784199500121	no_creator		ぷよぷよ天国	ぷよぷよ天国	1	MANGA BOYS COMICS SPECIAL	徳間書店	1995-05-25
9784334804381	no_creator		ぷよぷよ　4コマギャグバトル	ぷよぷよ　4コマギャグバトル		Shounenoh comics	光文社	1998-11-10
9784757746046	no_creator		ペルソナ4　4コマアンソロジーコミック	ペルソナ4　4コマアンソロジーコミック		Bros.comics EX	エンターブレイン	2008-12
9784757738485	no_creator		ペルソナ3フェス　4コマアンソロジーコミック	ペルソナ3フェス　4コマアンソロジーコミック		Bros.comics EX	エンターブレイン	2007-11
9784757509603	no_creator		真・女神転生3-nocturne 4コママンガ劇場	真・女神転生3-nocturne 4コママンガ劇場			スクウェア・エニックス	2003-07
9784775806449	no_creator		コミック真・三國無双5ランブルミッション	コミック真・三國無双5ランブルミッション	v.3	Koei game comics	光栄	2008-04
9784775806432	no_creator		コミック真・三國無双5ランブルミッション	コミック真・三國無双5ランブルミッション	v.2	Koei game comics	光栄	2008-03
9784775806425	no_creator		コミック真・三國無双5ランブルミッション	コミック真・三國無双5ランブルミッション	v.1	Koei game comics	光栄	2008-02
9784775805916	no_creator		コミック真・三國無双シリーズ　4コマBest!	コミック真・三國無双シリーズ　4コマBest!			光栄	2007-03
9784775801932	no_creator		真・三國無双3バトルイリュージョン	真・三國無双3バトルイリュージョン	v.6	Koei game comics	光栄	2004-06
9784775801369	no_creator		真・三國無双3バトルイリュージョン	真・三國無双3バトルイリュージョン	v.5	Koei game comics	光栄	2004-02
9784775801352	no_creator		真・三國無双3バトルイリュージョン	真・三國無双3バトルイリュージョン	v.4	Koei game comics	光栄	2003-12
9784775801109	no_creator		真・三國無双3バトルイリュージョン	真・三國無双3バトルイリュージョン	v.3	Koei game comics	光栄	2003-09
9784775800768	no_creator		真・三國無双3バトルイリュージョン	真・三國無双3バトルイリュージョン	v.2	Koei game comics	光栄	2003-08
9784775800751	no_creator		真・三國無双3バトルイリュージョン	真・三國無双3バトルイリュージョン	v.1	Koei game comics	光栄	2003-05
9784877199999	no_creator		コミック真・三國無双2エキストラステージ	コミック真・三國無双2エキストラステージ	v.1	Koei game comics	光栄	2002-08
9784775800362	no_creator		コミック真・三國無双2エキストラステージ	コミック真・三國無双2エキストラステージ	v.3	Koei game comics	光栄	2003-03
9784775800294	no_creator		コミック真・三國無双2エキストラステージ	コミック真・三國無双2エキストラステージ	v.2	Koei game comics	光栄	2002-12
9784758000451	no_creator		ブラックマトリクスII 4コマKINGS	ブラックマトリクスII 4コマKINGS		DNAメディアコミックス	スタジオDNA	2002-06
9784921066154	no_creator		ブラックマトリクス　4コマKINGS	ブラックマトリクス　4コマKINGS	v.2	DNAメディアコミックス	スタジオDNA	1999-07
9784921066109	no_creator		ブラックマトリクス　4コマKINGS	ブラックマトリクス　4コマKINGS		DNAメディアコミックス	スタジオDNA	1999-04
9784870258495	no_creator		MOTHER2ギーグの逆襲4コママンガ劇場	MOTHER2ギーグの逆襲4コママンガ劇場	2	ゲーム4コママンガシリーズ	エニックス	1995-11-13
9784870257948	no_creator		Mother2ギーグの逆襲4コママンガ劇場	Mother2ギーグの逆襲4コママンガ劇場	1		エニックス	1995-02-20
9784797301250	no_creator		Battle arena にとうしんでん　4コマDX	Battle arena にとうしんでん　4コマDX		Softbank comics	ソフトバンク出版事業部	1996-12
9784870257177	no_creator		ゼルダの伝説 4コママンガ劇場	ゼルダの伝説 4コママンガ劇場	3		エニックス	1993-08
9784900527942	no_creator		ゼルダの伝説 4コママンガ劇場	ゼルダの伝説 4コママンガ劇場	1		エニックス	1992-06-25
9784757509610	no_creator		星のカービィ夢の泉デラックス 4コママンガ劇場	星のカービィ夢の泉デラックス 4コママンガ劇場			スクウェア・エニックス	2003-07
9784758000635	no_creator		ギルティギアイグゼクスthe midnight carnival 4コマKINGS	ギルティギアイグゼクスthe midnight carnival 4コマKINGS		DNAメディアコミックス	スタジオDNA	2002-09
9784921066741	no_creator		ギルティギアX 4コマKINGS	ギルティギアX 4コマKINGS		DNAメディアコミックス	スタジオDNA	2001-04
9784757510685	no_creator		新世紀エヴァンゲリオン鋼鉄のガールフレンド2nd4コママンガ劇場	新世紀エヴァンゲリオン鋼鉄のガールフレンド2nd4コママンガ劇場			スクウェア・エニックス	2003-12
9784758000154	no_creator		ギルティギアX 4コマKINGS	ギルティギアX 4コマKINGS	v.2	DNAメディアコミックス	スタジオDNA	2001-11
9784758000321	no_creator		ギルティ ギアX plus　4コマKINGS	ギルティ ギアX plus　4コマKINGS		DNAメディアコミックス	スタジオDNA	2002-04
9784893930521	no_creator		4コマ倶楽部	4コマ倶楽部		Poe backs	ふゅーじょんぷろだくと	1989-10
9784757512511	no_creator		星のカービィ鏡の大迷宮 4コママンガ劇場	星のカービィ鏡の大迷宮 4コママンガ劇場			スクウェア・エニックス	2004-09
9784924978072	no_creator		笑いのツボ	笑いのツボ			チュンソフト	1997-04
9784870259744	no_creator		星のカービィ4コママンガ劇場	星のカービィ4コママンガ劇場	4	ゲーム4コママンガ劇場シリーズ	エニックス	1997-07-18
9784870259072	no_creator		星のカービィ4コママンガ劇場	星のカービィ4コママンガ劇場	3	ゲーム4コママンガシリーズ	エニックス	1996-08-30
9784870258679	no_creator		星のカービィ4コママンガ劇場	星のカービィ4コママンガ劇場	2	ゲーム4コママンガシリーズ	エニックス	1996-02-26
9784870258310	no_creator		星のカービィ4コママンガ劇場	星のカービィ4コママンガ劇場		ゲーム4コママンガシリーズ	エニックス	1995-08-21
9784921066659	no_creator		ザ・キング・オブ・ファイターズ2000 4コマKINGS	ザ・キング・オブ・ファイターズ2000 4コマKINGS		DNAメディアコミックス	スタジオDNA	2001-01
9784921066390	no_creator		ザ・キング・オブ・ファイターズ'99 4コマKINGS	ザ・キング・オブ・ファイターズ'99 4コマKINGS	round 2	DNAメディアコミックス	スタジオDNA	2000-05
9784921066314	no_creator		ザ・キング・オブ・ファイターズ'99 4コマKINGS	ザ・キング・オブ・ファイターズ'99 4コマKINGS		DNAメディアコミックス	スタジオDNA	2000-01
9784921066086	no_creator		ザ・キング・オブ・ファイターズ＆#39;98 4コマkings	ザ・キング・オブ・ファイターズ＆#39;98 4コマkings		DNAメディアコミックス	スタジオDNA	1999-03
9784896013344	no_creator		めざせ!キング・オブ・ファイターズ	めざせ!キング・オブ・ファイターズ		G-collection	ムービック	1997-12
9784881995525	no_creator		ザ・キング・オブ・ファイターズ'98 dream match never ends　4コマ決定版	ザ・キング・オブ・ファイターズ'98 dream match never ends　4コマ決定版	v.2	ゲーメストコミックス	新声社	1998-12
9784881995402	no_creator		ザ・キング・オブ・ファイターズ'98 dream match never ends　4コマ決定版	ザ・キング・オブ・ファイターズ'98 dream match never ends　4コマ決定版		ゲーメストコミックス	新声社	1998-11
9784758000345	no_creator		ザ・キング・オブ・ファイターズ2001 4コマkings	ザ・キング・オブ・ファイターズ2001 4コマkings		DNAメディアコミックス	スタジオDNA	2002-03
9784334804213	no_creator		ザ・キング・オブ・ファイターズ'97 4コマキャグバトル	ザ・キング・オブ・ファイターズ'97 4コマキャグバトル		火の玉ゲームコミックシリーズ	光文社	1998-05
9784334803056	no_creator		ザ・キング・オブ・ファイターズ'95 4コマギャグバトル	ザ・キング・オブ・ファイターズ'95 4コマギャグバトル		Shounenoh comics	光文社	1996-02
9784334802646	no_creator		ザ・キング・オブ・ファイターズ'94 4コマギャグバトル	ザ・キング・オブ・ファイターズ'94 4コマギャグバトル		少年王コミックス	光文社	1995-05
9784775804476	no_creator		コミックネオアンジェリークカーニバル	コミックネオアンジェリークカーニバル	3	Koei game comics	光栄	2006-08
9784775806401	no_creator		コミック金色のコルダ2アンコールカーニバルDX	コミック金色のコルダ2アンコールカーニバルDX	2	Koei game comics	光栄	2008-02
9784775806395	no_creator		コミック金色のコルダ2アンコールカーニバルDX	コミック金色のコルダ2アンコールカーニバルDX	1	Koei game comics	光栄	2008-02
9784775806012	no_creator		コミック金色のコルダ2カーニバル	コミック金色のコルダ2カーニバル	2	Koei game comics	光栄	2007-07
9784775806005	no_creator		コミック金色のコルダ2カーニバル	コミック金色のコルダ2カーニバル	1	Koei game comics	光栄	2007-06
9784775805954	no_creator		コミック金色のコルダ～primo passo～4コマ協奏曲	コミック金色のコルダ～primo passo～4コマ協奏曲	3		光栄	2007-05
9784775805909	no_creator		コミック金色のコルダ～primo passo～4コマ協奏曲	コミック金色のコルダ～primo passo～4コマ協奏曲	2		光栄	2007-03
9784775805787	no_creator		コミック金色のコルダ～primo passo～4コマ協奏曲	コミック金色のコルダ～primo passo～4コマ協奏曲	1		光栄	2007-03
9784896012521	no_creator		エヴァンゲリオン四コマ新世紀	エヴァンゲリオン四コマ新世紀		ムービックコミックス	ムービック	1996-08
