2006-SPRING	西の善き魔女 Astraea Testament	LIGHT_NOVEL	[{"anilist_id": 51387, "rel": "ADAPTATION", "title": "西の善き魔女"}]
2006-SPRING	ザ・サード 蒼い瞳の少女	LIGHT_NOVEL	[{"anilist_id": 77675, "rel": "ADAPTATION", "title": "ザ・サード"}]
2006-SPRING	神様家族	LIGHT_NOVEL	[{"anilist_id": 41395, "rel": "ADAPTATION", "title": "神様家族"}]
2006-FALL	BLACK BLOOD BROTHERS	LIGHT_NOVEL	[{"anilist_id": 53566, "rel": "ADAPTATION", "title": "BLACK BLOOD BROTHERS"}]
2006-FALL	夜明け前より瑠璃色な -Crescent Love-	VISUAL_NOVEL	[{"anilist_id": 34236, "rel": "ADAPTATION", "title": "夜明け前より瑠璃色な"}]
2006-FALL	ギフト～ eternal rainbow	VISUAL_NOVEL	[{"anilist_id": 40759, "rel": "ADAPTATION", "title": "ギフト ~under the rainbow~"}]
2006-FALL	護くんに女神の祝福を！	LIGHT_NOVEL	[{"anilist_id": 55478, "rel": "ADAPTATION", "title": "護くんに女神の祝福を!"}]
2006-FALL	ギャラクシーエンジェる～ん	ORIGINAL	[{"anilist_id": 30679, "rel": "ADAPTATION", "title": "ギャラクシーエンジェル3rd"}]
2006-FALL	レッド ガーデン	ORIGINAL	[{"anilist_id": 35600, "rel": "ADAPTATION", "title": "レッド ガーデン"}, {"anilist_id": 53403, "rel": "ADAPTATION", "title": "RED GARDEN～深き闇の行方～"}]
2006-FALL	ぷるるんっ！しずくちゃん	MANGA	[]
2007-WINTER	NARUTO -ナルト- 疾風伝	MANGA	[{"anilist_id": 30011, "rel": "ADAPTATION", "title": "NARUTO -ナルト-"}, {"anilist_id": 87232, "rel": "ADAPTATION", "title": "NARUTO -ナルト- 真伝シリーズ"}, {"an
2007-WINTER	Yes! プリキュア5	ORIGINAL	[{"anilist_id": 55925, "rel": "ADAPTATION", "title": "Yes! プリキュア5"}]
2007-WINTER	ロケットガール	LIGHT_NOVEL	[{"anilist_id": 53374, "rel": "ADAPTATION", "title": "ロケットガール"}]
2007-WINTER	一騎当千 Dragon Destiny	MANGA	[]
2007-SPRING	風のスティグマ	LIGHT_NOVEL	[{"anilist_id": 40312, "rel": "ADAPTATION", "title": "風の聖痕"}]
2007-SPRING	彩雲国物語 第2シリーズ	LIGHT_NOVEL	[{"anilist_id": 43495, "rel": "ADAPTATION", "title": "彩雲国物語"}]
2007-SPRING	sola	MANGA	[{"anilist_id": 31665, "rel": "ADAPTATION", "title": "sola"}]
2007-SPRING	DARKER THAN BLACK -黒の契約者-	ORIGINAL	[{"anilist_id": 31016, "rel": "ADAPTATION", "title": "DARKER THAN BLACK -黒の契約者-"}]
2007-SPRING	エル・カザド	ORIGINAL	[{"anilist_id": 33716, "rel": "ADAPTATION", "title": "エル・カザド"}]
2007-SPRING	この青空に約束を― 〜ようこそつぐみ寮へ〜	VISUAL_NOVEL	[{"anilist_id": 40827, "rel": "ADAPTATION", "title": "この青空に約束を melody of the sun and sea"}]
2007-SUMMER	ゼロの使い魔 ～双月の騎士～	LIGHT_NOVEL	[{"anilist_id": 35450, "rel": "ADAPTATION", "title": "ゼロの使い魔"}]
2007-SUMMER	BUZZER BEATER (2007)	MANGA	[]
2007-SUMMER	ぽてまよ	MANGA	[{"anilist_id": 33399, "rel": "ADAPTATION", "title": "ぽてまよ"}]
2007-FALL	灼眼のシャナⅡ(Second)	LIGHT_NOVEL	[{"anilist_id": 33074, "rel": "ADAPTATION", "title": "灼眼のシャナ"}]
2007-FALL	BLUE DROP ～天使達の戯曲～	MANGA	[]
2007-FALL	エレキング The Animation	MANGA	[]
2007-FALL	ぷるるんっ! しずくちゃんあはっ☆	MANGA	[]
2008-WINTER	GUNSLINGER GIRL -IL TEATRINO-	MANGA	[]
2008-WINTER	Mnemosyne－ムネモシュネの娘たち－	ORIGINAL	[{"anilist_id": 42731, "rel": "ADAPTATION", "title": "Mnemosyne-ムネモシュネの娘たち-"}, {"anilist_id": 41657, "rel": "ADAPTATION", "title": "ムネモシュネの娘たち2008"}]
2008-WINTER	PERSONA -trinity soul-	ORIGINAL	[{"anilist_id": 91760, "rel": "ADAPTATION", "title": "ペルソナ～トリニティ・ソウル～novel"}]
2008-WINTER	Yes!プリキュア5GoGo!	ORIGINAL	[{"anilist_id": 55926, "rel": "ADAPTATION", "title": "Yes！プリキュア５GoGo!"}]
2008-SPRING	紅	LIGHT_NOVEL	[{"anilist_id": 47824, "rel": "ADAPTATION", "title": "紅"}]
2008-SPRING	アリソンとリリア	LIGHT_NOVEL	[{"anilist_id": 37086, "rel": "ADAPTATION", "title": "アリソン"}, {"anilist_id": 37091, "rel": "ADAPTATION", "title": "リリアとトレイズ"}]
2008-SPRING	二十面相の娘	MANGA	[{"anilist_id": 38597, "rel": "ADAPTATION", "title": "二十面相の娘"}]
2008-SUMMER	乃木坂春香の秘密	LIGHT_NOVEL	[{"anilist_id": 38847, "rel": "ADAPTATION", "title": "乃木坂春香の秘密"}, {"anilist_id": 39072, "rel": "ADAPTATION", "title": "乃木坂春香の秘密"}]
2008-SUMMER	薬師寺涼子の怪奇事件簿	LIGHT_NOVEL	[{"anilist_id": 80523, "rel": "ADAPTATION", "title": "薬師寺涼子の怪奇事件簿"}]
2008-SUMMER	ゼロの使い魔 ～三美姫（プリンセッセ）の輪舞（ロンド）～	LIGHT_NOVEL	[{"anilist_id": 35450, "rel": "ADAPTATION", "title": "ゼロの使い魔"}]
2008-SUMMER	スレイヤーズ REVOLUTION	LIGHT_NOVEL	[{"anilist_id": 38876, "rel": "ADAPTATION", "title": "スレイヤーズ"}, {"anilist_id": 50869, "rel": "ADAPTATION", "title": "スレイヤーズすぺしゃる"}, {"anilist_id": 386
2008-SUMMER	一騎当千: Great Guardians	MANGA	[]
2008-SUMMER	ワールド・デストラクション ～世界撲滅の六人～	VIDEO_GAME	[{"anilist_id": 41408, "rel": "ADAPTATION", "title": "ワールド・デストラクション ～ふたりの天使～"}]
