slug	title	our_author	src_author(種1/楽天)	誤ISBN数
isekai-nonbiri-nouka	異世界のんびり農家	剣康之	ヤスモ;内藤騎之介	1
isekai-tensei-de-kenja-ni-natte-boukensha-seikatsu	異世界転生で賢者になって冒険者生活	エンド;進行諸島	sbクリエイティブ刊);カット;神名	1
ishi-kuu-otoko	石喰う男	カラスヤサトシ	片岡聰	1
itsuka-suki-to-itte	いつか好きだと言って	石井マユミ	水城セトナ	1
izumisanchi-nofukufuku-kazoku	泉さんちの福福家族	岡エリ	泉福朗	1
j-1994	J	須本壮一	本ソウイチ	1
japan-moto	JAPAN	須本壮一	本ソウイチ	1
japon	JAPON	安野モヨコ	フレデリックボワレ;天野昌直	1
jibetagurashi-ahiru-no-seikatsu	ぢべたぐらし あひるの生活	峰島ナワコ	マツダユカ	1
jigoku-koisuchou	地獄恋すてふ	大宮宮美	オーミヤ	1
jijimetal-jacket	ジジメタルジャケット	ネテル	泉昌之	1
jimiko-san-isekai-itte-gal-debut	地味子さん、異世界いってギャルデビュー	高槻ナギー	nagy	1
jinrou-tensei	人狼転生	函岬誉	瀬口恵子	1
jitsuroku-gekiyaba-kanemouke	実録激やばカネ儲け	阿宮美亜	takumi;テツコ;トモダ秀和	1
jitsuroku-watanabe-yoshinori-yamaguchigumi-godaime-monogatari	実録渡辺芳則山口組五代目物語	村祖俊一	大道智史;如月次郎;月檸一閃	1
joker-1998-2	JOKER	野村アキコ	森谷幸子	1
joker-1998	Joker	河奈マリオ	河野ヤス子	1
joker-yamane-1997	JOKER	山根和俊	上杉可南子;斎田晴子	1
joukyou-monogatari-2003	上京物語	増田剛	ウラマック	1
jubunairu	じゅぶないる	田沼雄一郎	秋緒タカミ	1
jun-1983	Jun	森下裕美	紡木タク	1
junk	JUNK	麻宮騎亜	三上歩;菅原竜	1
k	K	gohands;gora;gorag	高橋ツトム	1
kachou-fuugetsu-1996	花鳥風月	神奈幸子	jet	1
kaede-typhoon	かえで台風	河下水希	桃栗ミカン	1
kaettekita-hitosarai	帰って来たひとさらい	榎本ナリコ	野火ノビタ	1
kaidan-kidan-mamire-no-shikoku-ohenro	怪談奇談まみれの四国お遍路	國津武士	シマタケヒト	1
kaidanshisaniwa	快男子サニワ	小幡文生;狩撫麻礼	フンワリ;土屋ガロン	1
kairanban-no-etchi-na-rule-wa-zettai-desu	回覧板のエッチなルールは絶対です。	大友シュウマ	ラララホリディ	1
kakato-no-rakugaki	踵の落書き	中村慶吾	膝枕カカト	1
kakedashita-cupid	駆けだしたCupid	太田早紀	ホンダチハル	1
kakeru-kun-wake-up	翔くんWake up!!	アサイモトユキ	浅井裕	1
kaleidoscope	カレイドスコープ	野間美由紀	米田仁士	1
kamigami-no-kago-de-sei-san-kakumei	神々の加護で生産革命	トトキハルキ	白木トザクロ;鈴穂ホタル;風来山	1
kamigami-no-karasawagi	神々のからさわぎ	(unknown)	東ユミコ	1
kanabalism	KANABALISM	タナカカナコ	田中加奈子	1
kanan-chao	かなんCiao!	大月悠祐子	カナン	1
kanojo-wa-sore-o-gaman-dekinai	彼女はソレを我慢できない	月島冬二	イワシタシゲユキ	1
kantoku	かんとく	ボッシィ	コージィ城倉	1
kaori-paradise	Kaoriパラダイス	唯登詩樹	加藤雅基	1
kare-no-ryousei-guyuu-matanitei	彼の両性具有妊娠期	mb	カノンチヒロ	1
katte-ni-shiyagare-konno-2002	勝手にしやがれ	紺野ケイ子	黒川アヅサ	1
kayou-manga-daizenshuu	歌謡マンガ大全集	内田美奈子	大友克洋	1
kaze-no-yukue	風の行方	坂井久仁江	国枝彩香	1
kaze-yo-banri-o-kakeyo	風よ、万里を翔けよ	モトムラエリ	秋乃茉莉	1
kazoku-ga-katazukerarenai	家族が片づけられない	小池ミキ	井上能理子	1
kazoku-gokko	家族ごっこ	遠藤淑子	唐沢千晶	1
kedamono-arashi	ケダモノアラシ	園千代子	黒井モリー	1
keeburu-ando-deddopuuru-ao-no-senrei	ケーブル＆デッドプール:青の洗礼	liefeldrob	シェーンロー;ファビアンニシーザ	1
keikoku-sangouki-bousouchuu	警告参号機暴走中	厦門潤	アンソロジー	1
kekkon-no-real	結婚のリアル	亜月裕	島津郷子	1
kenka-dokugaku	喧嘩独学	キムゾンヒョン;パクテジュン	kimjunghyun;paktae	1
ketsudan-inochi-no-itteki	決断命の一滴	須本壮一	本ソウイチ	1
ketsueki-shoujo	血液少女	ニシカワ醇	西川ジュン	1
kimi-dake-no-film	きみだけのフィルム	尾崎未来	井上洋子(漫画家)	1
kimi-eno-josou	君への助走	榎本ナリコ	野火ノビタ	1
kimi-ga-ita-natsu	君がいた夏	片山愁	上野愛	1
kimi-ni-shika-kikoenai	きみにしか聞こえない	乙一;清原紘	都筑セツリ	1
kimi-no-kao-ni-sasu-kage	君の顔に射す影	榎本ナリコ	野火ノビタ	1
kimi-no-naka-de-nemurasete	君の中で眠らせて	カヤマユミ	加山弓	1
kimi-no-shita-wa-dolce	君の舌はドルチェ	春路on	サトミチ	1
kimi-o-mae-ni-shitara-ore-wa-moutsu-nikushokuha-otoko-no-junjouna-yokujou	君を前にしたら俺はもうっ…肉食派男子の純	geradsmitch	crow	1
kimi-wa-pochi-da	キミは「ぽち」だ!	霧嶋珠生	霧島珠樹	1
kinai-again	禁愛again	アマネ水咲	トモチ	1
kindan-no-kajitsu	禁断の果実	古田久恵	エリカスピンドラー;宮城朗子	1
kirishima-kun-wa-ijimetai	桐島くんはいじめたい	晴海ニイナ	アラレチャン	1
kiseijin	寄生人	杉本五郎	ツユキサブロー	1
kiseki-no-hiroshima	キセキのヒロシマ	鵜田良江	コバヤシ将;多田多延子;山田康代	1
kiseki-taiken-anbiribaboo	奇跡体験!アンビリバボー	(unknown)	フジテレビジョン	1
kishimojin	鬼子母神	山岸凉子	ヒロサチヤ;ワタナベマサコ	1
kishou-tenketsu-monogatari	奇笑天傑物語	大羽快	原淳(1976生)	1
kiss-komori-2012	KISS	小森ミッコ	meimu;アキヨシ;イマゼキ	1
kiss-made-no-kyori	キスまでの距離	吉永ユウ	ジェシカスティール;別府チヅ子	1
kisu-kara-hajimete	Kissから始めて!	キララ萌	ヨシカワ哲郎	1
kiyowa-onee-to-kishi-otome-no-love-purosesu	気弱オネェと騎士乙女の恋愛プロセス	濃口kiki	高瀬雛	1
kodomo-shikkaku	子供失格	松山花子	友利卓司	1
kogal-busters	コギャルバスターズ	オキモトシュウ	沖本秀子	1
kohitsuji-wa-yoru-hyouhensuru	子羊は夜、豹変する	フサ十次	カマクラナナ	1
koi-ha-i-na-mono-myou-na-mono	恋は異なもの妙なもの	ツダミキヨ	蔵王大志	1
koi-kara-wa-nigerarenai	恋からは逃げられない	浪咲ユカ	長谷川真也	1
koi-wa-paopao	恋はパオパオ	西川秀明	マミヤコマシ	1
koiseyo-shounen	恋せよ・少年	杉基イクラ	クオン摩緒	1
koisuru-milk-crown	恋するミルククラウン	海灯火	マサキ茉生	1
koji-omoshirobanashi	故事おもしろ話	谷間夢路	出井州忍	1
kokkyou-o-kakeru-ishi-ikoma	国境を駆ける医師イコマ	高野洋	高橋洋	1
kokodake-no-hanashi	ここだけの話	尾崎未来	井上洋子(漫画家)	1
kokoro-natsume-2023	こころ	バラエティアートワークス;吉崎凪	佐々木亮	1
kokou-no-ou-to-yotogi-no-jouai	孤高の王と夜伽の情愛	小池ノクト	高昌ユリ	1
konchuu-no-himitsu	昆虫のひみつ	渡辺潔;熊谷サトシ	林夏介	1
koneko-no-mainichi	仔猫の毎日	稲荷家房之介	九条友淀	1
kono-koi-ni-namida-suru	この恋に涙する!	ヒグチニチホ;吉岡李々子;安西ハナ	オムニバス	1
konya-beddo-de-matte-iro	今夜ベッドで待っていろ	露ガモ子	斉川冬	1
koori-no-joou-2013	氷の女王	真崎春望	リカチ;佐藤千恵	1
kotoba-no-nai-raburetaa	言葉のないラブレター	カワチユカリ	島カオリ	1
koubai-no-purokion	購買のプロキオン	霜風ルミ	フカサクエミ	1
kouei-manga-pack	光栄まんがパック	此路アユミ	イマイカオル	1
koukando-ga-agaranai	好感度が上がらない	マツリ	カナン;文月路亜	1
koukoukyoushimonogatari	高校教師物語	瀬口タカヒロ	マツイモトキ	1
kouryuu-hengen	虹龍変現!!	厦門潤	アモイ潤	1
kousoku-esper-asano-2005	光速エスパー	アサノリジ	浅野利治	1
kouu-1997	項羽	石ノ森章太郎	石森プロ	1
kujibiki-tokushou-musou-haaremuken	くじ引き特賞:無双ハーレム権	長谷見亮	三木ナズナ;瑠奈璃亜	1
kumafuufu	くま夫婦	パンチョ近藤	中央ヤンボル	1
kumi-chan-no-otsukai	くみちゃんのおつかい	吉田フラワ	軽部華子	1
kumo-no-ue-de-kiss-o-shiyou	雲の上でキスをしよう	カヤマユミ	加山弓	1
kureyon-shin-chan-gemu-book	クレヨンしんちゃんゲームブック	土門トキオ	宮部ノボル;臼井儀人	1
kuro-no-shoukanshi	黒の召喚士	天羽銀	ダイエクスト;迷井豆腐;黒銀(dig	1
kuroi-rinjin-shiroi-onzoushi	黒い隣人白い御曹司	山本美希	本崎月子	1
kuroneko-kareshi-no-amaekata	クロネコ彼氏の甘え方	右京アヤネ	左京亜也	1
kuroneko-kareshi-no-asobikata	クロネコ彼氏のアソビ方	右京アヤネ	左京亜也	1
kuroneko-no-sankaku	黒猫の三角	森博嗣;皇名月	皇ナツキ	1
kuroneko-zukan	クロネコ図鑑	右京アヤネ	左京亜也	1
kusuriyubi-ni-himitsu-no-koi	薬指に秘密の恋	極楽院櫻子	サクラアシカ	1
kyochuu-rettou	巨蟲列島	redice	廣瀬周;藤見泰高	1
kyokon-sanshirou	巨根三四郎	林律雄;能田茂	ノダシゲル	1
kyou-kara-anata-wa-boku-no-yome	今日からアナタは僕の嫁	神田ハルカ	カワハラ恋	1
kyou-kara-omae-wa-ore-no-yome-2013	今日からオマエは俺の嫁	神田ハルカ	カワハラ恋	1
kyou-kara-onna-hajimemashita	今日から女、はじめました。	(unknown)	高宮ハイリ	1
kyou-mo-kobamaretemasu	今日も拒まれてます	西条陽	ポレポレ美	1
kyou-wa-ochawan-futaribun	今日はお茶碗ふたりぶん	アマネ水咲	トモチ	1
kyoukai-meikyuu-to-ikai-no-majutsushi	境界迷宮と異界の魔術師	バウ	小野崎エイジ;鍋島テツヒロ	1
kyoukaisen	境界線	函岬誉	瀬口恵子	1
kyoumi-chan-no-iede	京美ちゃんの家出	横山エイジ	東野司	1
last-order-2000	ラストオーダー	高田裕三	カズナリ;松葉サトル;浜松春日	1
laura-ingalls	ローラ・インガルス	後藤ユタカ	服部奈美	1
lemon-chan-saga	レモンちゃんSaGa	赤井里美	紗夢猫	1
lemon-hakusho-1988	レモン白書	(unknown)	富士見書房	1
lena-maria	レーナ・マリア	アベサヨリ	ビヤネール多美子	1
long-distance	ロング・ディスタンス	新條マユ	征城悠馬	1
loss-time-ni-hanamuke-o	ロスタイムに餞を	電子レンジ	ココミ	1
love-idenshi-double-ekkusu	恋愛遺伝子XX	ツダミキヨ	影木栄貴;蔵王大志	1
love-peace	Love ＆ Peace	清野トオル	梅澤春人	1
love-shoujo	恋愛少女	草薙竜樹	水城カナル	1
love-taishitsu	恋愛体質	近藤旭	横山真由美	1
love	LOVE	石渡治	森丘茉莉	1
lovers-high-2000	Lovers high	小宮裕太	御堂明日香	1
luck-master	ラックマスター	mee	スタジオ編集部;ミイクン	1
maajan-tenhoushin-kirinji	麻雀天鳳神キリンジ	ウヒョ助	塚脇永久;渋川難波	1
machi	街	辰巳ヨシヒロ	サイトウタカヲ;久呂田マサミ;佐藤マ	1
madonna-no-hikyuu	マドンナの秘宮	谷間夢路	出井州忍	1
mafia-to-ruaa	マフィアとルアー	tagro	タグロ	1
magi-craft-meister	マギクラフト・マイスター	teamキンダイチ;吉舎和幸	ミユキルリア;秋ギツネ	1
magic-2018	Magic	坂丘ノボル	鴨林源史	1
mahou-to-pantsu-to-ore	魔法とパンツとオレ	黒柾志西	ベンジャミン	1
maid-in-gokudou	冥土in極道	片山誠	カタヤママコト	1
majikyuu-4-koma-maji-de-watashi-ni-koishinasai-s	マジキュー4コマ真剣で私に恋しなさい!S	エンターブレイン	マジキューコミックス編集部	1
majikyuu-4-koma-steins-gate	マジキュー4コマ STEINS;GATE	エンターブレイン	マジキューコミックス編集部	1
mama-tokidoki-kodomo	ママときどき子ども	深見ジュン	森本梢子	1
mamama	マママ	オカヤド	乾武丸	1
manga-de-wakaru-doukouhou	まんがでわかる道交法	武内ツナヨシ	高山俊吉	1
manga-de-yomitoku-nippon-no-rekishi	マンガで読み解く日本の歴史	(unknown)	田代脩	1
manga-fukouna-hito	まんが不幸な人	花生	アンソロジー;オフィスキング;タカミ	1
manga-ga-kataru-sensou	漫画が語る戦争	チバテツヤ;中沢啓治;北条司;山上タ	アベ善太;カワグチカイジ;倉田ヨシミ	1
manga-grimm-douwa-2003	まんがグリム童話	魔木子	竹崎真実	1
mangamuboubiman-ga-yuku	まんが無防備マンが行く!	秋元裕美子	アキモトユミコ	1
maria-no-sumu-ie	マリアの棲む家	鮪オーケストラ	ハセガワm	1
marijun	マリジュン	花津ハナヨ	桜井明子	1
maruchipeinto-de-tanoshimu-manga-no-egakikata	マルチペイントで楽しむマンガの描き方	ドロンパ	愼村タダシ	1
mask	Mask	宮園イヅミ	千葉潔和	1
matte-suki	まって、好き。	冬村蜜柑	オマユ	1
mazin-nuudoru	魔人ヌードル	ヒコチャン	杉谷和彦	1
mazinger-z-tai-transformer	トランスフォーマー:ロボッツ・イン・ディ	barberjohn;coelloi	ジョンバーバー;リビオラモンデッリ	1
megami-sama-no-iutoori-tsuyatsuya-2016	女神さまのいうとおり	艶々	廣瀬良多	1
meiji	明治	(unknown)	小川オサム;日本放送協会	1
meitantei-asami-mitsuhiko-no-file	名探偵浅見光彦の事件簿	内田康夫;碧ユカコ;鳥羽笙子	アサミサトル;池田恵	1
meitantei-nekomaru-senpai-no-file	名探偵猫丸先輩の事件簿	ミサキ速;倉知淳	アンソロジー	1
melodrama	メロドラマ	村上モトカ	深見ジュン	1
mendou-michauyo	メンドウ見ちゃうよ	カヤマユミ	加山弓	1
mermaid-girl-1994	マーメイドガール	アサイモトユキ	浅井裕	1
miagetegoran	見上げてごらん	岩館真理子	成瀬涼子	1
mikkusu-muteki-no-duo	MIX!無敵のデュオ	樹本祐季	中村月人	1
milk-tea-scandal	ミルクティースキャンダル	高槻ナギー	nagy	1
mimitabu-no-wake	耳たぶの理由	坂井久仁江	国枝彩香	1
minakata-kumagusu-1996	南方熊楠	ミヤゾエ郁雄	荒俣宏	1
minna-no-tonio-chan-returns	みんなのトニオちゃんreturns	sota	菅原ソウタ	1
minna-no-tonio-chan	みんなのトニオちゃん	sota	菅原ソウタ	1
miracle-lovely-kandou-no-doubutsu-monogatari	ミラクルラブリー・感動のどうぶつ物語	(unknown)	久木ユヅル;棟保雅子;酒井ダンゴムシ	1
mirai-no-kioku-kaze-no-yukue	未来の記憶風の行方	坂井久仁江	国枝彩香	1
mirai-no-kioku	未来の記憶	坂井久仁江	国枝彩香	1
mitarai-san-to-ishioka-kun-ga-iku	御手洗さんと石岡君が行く	サチミリホ	今井ユキル;島田荘司	1
mitsu-ai	蜜逢い	長谷川潤	香森カズラ	1
mitsuhashi-otsuya-tokuhon	三橋乙揶読本	シバ	三橋乙揶	1
miyazawa-kenji	宮沢賢治	村野守美	畑山博	1
mizuiro-idea	水色イデア	ringo	高梨リンゴ	1
mmr	MMR	石垣ユウキ	マリオ金田	1
mobile-4-gundam-4koma-furontorain	機動戦士ガンダム4コマ最前線	角川書店	ガンダムエース;ガンダムエース編集部	1
mobile-suit-gundam-gihren-ansatsu-keikaku	機動戦士ガンダムギレン暗殺計画	富野由悠季;矢立肇	arkperformance;サンラ	1
model	Model	不破慎理	茶屋町勝呂	1
mofumofu-yashiki-no-neko-to-ore	モフモフ屋敷の猫とオレ	藤野モヤム	桑佳アサ	1
money	マニー	新岡浩美	寿限無	1
monster-faamu-4-koma-manga-gekijou	モンスターファーム 4コママンガ劇場	神田達志	エニックス出版局	1
morishita-tsuushin-kanameeru	森下通信かなめーる	森下要	モリシタカナメ	1
mugen-yawa	夢幻夜話	今市子	アンソロジー	1
mune-no-kodou	胸の鼓動	坂井久仁江	国枝彩香	1
musunde-hiraite	むすんでひらいて	水瀬マユ	日向マヒル	1
nagai-aida-kimi-o-miteita	長い間きみを見ていた	榎本ナリコ	野火ノビタ	1
nagori-no-yuki	名残りの雪	尾崎未来	井上洋子(漫画家)	1
naite-nanka-irarenai	泣いてなんかいられない	尾崎未来	井上洋子(漫画家)	1
naiteru-kimi-ga-1-ban-daisuki	泣いてる君が1番大好き	アマネ水咲	トモチ	1
nakanonchi-no-tameiki	ナカノんちのため息	高橋和希	タカハシカズキ	1
nanakongu	ななコング	山崎紗也夏	沖サヤカ	1
nariagari	成りあがり	キタガワ翔;矢沢永吉	江原良道	1
natsu-jikan	夏時間	坂井久仁江	国枝彩香	1
natsu-made	夏まで	尾崎未来	井上洋子(漫画家)	1
near-death	ニア・デス	イマザキイツキ	伊魔崎斎	1
nega-channel	ネガちゃんねる	神田ハルカ	カワハラ恋	1
neiru-chan-to-fukazume-san	ネイルちゃんと深爪さん。	冬空;藤松盟;香川悠	アンソロジー;ホナミ彩;七坂ナナ	1
neko-no-hon	ねこのほん	右京アヤネ	左京亜也	1
neko-o-hirotta-hanashi	猫を拾った話。	本多八十二	寺田亜太朗	1
neko-puni	ねこぷに	石田貴子	マツウラユウコ;ミナセ真己;福田素子	1
nekoka-kareshi-no-ayashikata	ネコ科彼氏のあやし方	右京アヤネ	左京亜也	1
nekonyan-ninpouchou	猫ニャン忍法帖	谷間夢路	出井州忍	1
nekoteki-seikatsu-12-kagetsu	猫的生活12か月	川崎苑子	北村夏	1
nekozamurai	ネコ侍	松山花子	九州男児	1
nelson-mandela	ネルソン・マンデラ	森田信吾	オヨンシク;オヨンソク;スタジオチョ	1
netsu-shintouritsu	熱浸透率	坂井久仁江	国枝彩香	1
netsuai-shoujo	熱愛少女	草薙竜樹	水城カナル	1
nigiyaka-bunko-3	にぎやか文庫3	ベルネ	belne	1
nihonshi-sasupensu-gekijou	日本史サスペンス劇場	井上大助;安部大代;富沢ミドリ;殿塚	井出智香恵;小川オサム;日本テレビ制	1
niigata-manga-taishou-sakuhinshuu	にいがたマンガ大賞作品集	(unknown)	ガタケット事務局	1
nikkan-tenshoku-panic	日刊転職パニック	宮川総一郎	水谷潤	1
ninpou-juuban-shoubu-shirato	忍法十番勝負	白土三平	一峰大二	1
nobara	野ばら	高田築	雲田ハルコ	1
nobe-wa-naku	野辺は無く	シバ	三橋乙揶	1
noripii-chan	のりピーちゃん	yascorn;サカイノリコ	酒井法子	1
norowareta-chouzou	呪われた彫像	ウサトサヤ;池田悦子	田中雅子(漫画家)	1
