slug	title	authors	matched_title_core(著者の作品)	orig_status
musuko-ga-ijime-no-kagaisha-ni	息子がいじめの加害者に?	大原由軌子	息子ガイジメノ加害者ニ大原サンチノ大ピンチ	NOT_FOUND
musume-to-yakiniku	義娘と焼肉	才谷ウメタロウ;花形怜	義娘ト焼肉2	NOT_FOUND
muteki-no-bannou-yousai-de-kaiteki-surooraifu-o-okurimasu	無敵の万能要塞で快適スローライフをおくります	齋島ユウキ	無敵ノ万能要塞デ快適スロライフヲオクリマスフォトレスライフ1	NOT_FOUND
muteki-shounin-no-isekai-nariagari-monogatari	無敵商人の異世界成り上がり物語	青山有	無敵商人ノ異世界成リ上ガリ物語現代ノ製品ヲ自在ニ取リ寄セルスキルガアルノデ異世界デハ楽勝デス5	NOT_FOUND
mutou-to-satou	むとうとさとう	赤塚大将	ムトウトサトウ4	NOT_FOUND
mutsu-enmeiryuu-ikaiden-shura-no-mon	陸奥圓明流異界伝修羅の紋	川原正敏;甲斐トウシロウ	陸奥圓明流異界伝修羅ノ紋ムツサンハチョ強イ	NOT_FOUND
my-fair-killer	マイ・フェア・キラー	藤栄道彦	マイフェアキラ下	NOT_FOUND
my-little-planet	MY LITTLE PLANET	岩泉舞	mylittleplanet岩泉舞作品集	NOT_FOUND
my-regret	マイ・リグレット	砂糖野シオン	マイリグレット2	NOT_FOUND
nabe-de-naguru-isekai-tensei	鍋で殴る異世界転生	シゲフォンニーダーサイタマ;稲田晃司	鍋デ殴ル異世界転生1	NOT_FOUND
nabe-ni-dangan-o-ukenagara	鍋に弾丸(たま)を受けながら	森山慎;青木潤太朗	鍋ニ弾丸ヲ受ケナガラ4	NOT_FOUND
nadai-tsujisoba-isekai-ten	名代辻そば異世界店	林フミノ;西村西	名代辻ソバ異世界店4	NOT_FOUND
naga-tan-to-ao-to	ながたんと青と	磯谷友紀	ナガタント青トイチカノ料理帖	NOT_FOUND
nageki-no-bourei-wa-intai-shitai	嘆きの亡霊は引退したい	槻影;育田セミ	嘆キノ亡霊ハ引退シタイ最弱ハンタニヨル最強パティ育成術	NOT_FOUND
nagira-kenichi-bachiatari-no-hirumazake	なぎら健壱バチ当たりの昼間酒	ナギラケンイチ;魚乃目三太	ナギラ健壱バチ当タリノ昼間酒浅草ノ焼キソバ編	NOT_FOUND
naguri-tamer-no-isekai-seikatsu	殴りテイマーの異世界生活	mカフェ;クロカタ	殴リテイマノ異世界生活後衛ナノニ前衛デ戦ウ魔物使イ	NOT_FOUND
naiki-komori-no-hikikomogomo-seikatsu	内木小森のひきこもごも生活	険持チヨ	内木小森ノヒキコモゴモ生活1	NOT_FOUND
nainaidou	ないない堂	加藤元浩	ナイナイ堂タヌキ和尚ノ禍事帖	NOT_FOUND
naisho-no-ofutari-sama	ないしょのおふたりさま。	沼チヨ子	ナイショノオフタリサマ1	NOT_FOUND
naitemiro-koutemo-ii	泣いてみろ、乞うてもいい	solche;vanji;横山モヨ	泣イテミロ、乞ウテモイイ2	NOT_FOUND
naka-made-torokeru-mitsuai-massage	ナカまでトロける蜜愛マッサージ	七尾ヱル	ナカマデトロケル蜜愛マッサジ上	NOT_FOUND
nakahara-kun-to-miyata-buchou	中原くんと宮田部長	ヤギリ茂	中原クント宮田部長5	NOT_FOUND
nakashi-shimai-no-heni-kiroku	ナカ●シ姉妹のヘン●イ記録	カゼパナ	ナカ●シ姉妹ノヘン●イ記録1	NOT_FOUND
nakatoori-diary	中通りダイアリー	三月薫	中通リダイアリ1	NOT_FOUND
nakeru-golgo-13	泣ける!ゴルゴ13	サイトウタカヲ;サイトウプロダクション	ゴルゴ13shorty悪魔ノ見エザル手	NOT_FOUND
nakeru-patalliro	泣けるパタリロ	魔夜峰央	パタリロ77	NOT_FOUND
naki-hime	泣姫	タナハラリウラ;マツザキアケミ;六畳間;平井一郎;柳野千;照	泣姫麗シキ涙ニ濡レル姫君タチ号泣傑作選	NOT_FOUND
nakinagara-koi-o-shite	泣きながら恋をして	柴門フミ	bestcollectionvol.2泣キナガラ恋ヲシテ	NOT_FOUND
namaiki-na-gal-ane-o-wakaraseru-hanashi	生意気なギャル姉を解らせる話	江垣沼	生意気ナギャル姉ヲ解ラセル話2	NOT_FOUND
namaiki	生意気。	鹿乃シウコ	生意気完全版	NOT_FOUND
namajime-papa-to-youchien-sensei	生まじめパパと幼稚園先生	松本ユウカ	生マジメパパト幼稚園先生3	NOT_FOUND
namakawa	生皮	中森煙;井上荒野	生皮アルセクシャルハラスメントノ光景	NOT_FOUND
name	ナメ。	林アラタ	ナメ5	NOT_FOUND
nami-o-tadotta-saki-ni	波を辿った先に	鳥谷コウ	波ヲ辿ッタ先ニ1	NOT_FOUND
nami-to-songai-no-teiteisu	浪と損害のティティス	稲田晃司	浪ト損害ノティティスvol	NOT_FOUND
nami	ナミ	尾田栄一郎	onepieceナミ	NOT_FOUND
namida-no-ato-ni-amai-kisu	涙のあとに甘いキス	ゴゴチャン	涙ノアトニ甘イキス上	NOT_FOUND
namida-porori-kandouhen	涙ぽろり感動編	オノエリコ	ミイ子セレクション涙ポロリ感動編	NOT_FOUND
namidako-sama-no-iutoori	涙子さまの言う通り	山本ルンルン	涙子サマノ言ウ通リ第1巻	NOT_FOUND
namidameshi	なみだめし	九十九森;富士沢一矢	ナミダメシ1	NOT_FOUND
namo-naki-hitsujitachi-no-machi	名もなき羊たちの町	笠井スイ	名モナキ羊タチノ町storyofcarocheila	NOT_FOUND
nanairo-raijutsushi-no-eiyuu-tan	ナナイロ雷術師の英雄譚	日之影ソラ;水木シュウ	ナナイロ雷術師ノ英雄譚スベテヲ失ッタ俺、雷魔術ヲ極メテ最強ヘト至ル2	NOT_FOUND
nanami-san-no-obake-seikatsu	七海さんのオバケ生活	ミツツグ;加門七海	七海サンノオバケ生活1	NOT_FOUND
nanami-scramble	七海☆すくらんぶる	北川ミユキ	七海★スクランブル	NOT_FOUND
nananan-kiriko-mishuuroku-sakuhinshuu	魚喃キリコ未収録作品集	魚喃キリコ	魚喃キリコ未収録作品集下	NOT_FOUND
nanashi	ナナシ	片山愁;藤野晴海	ナナシナクシタナニカノサガシカタ	NOT_FOUND
nandemo-iikara-kiete-kure	何でもいいから消えてくれ	ヒナコ	何デモイイカラ消エテクレ4	NOT_FOUND
nando-dakaretatte-suki-ni-nanka-naranaiyo	何度抱かれたって、好きになんかならないよ。	宮越和草	何度抱カレタッテ、好キニナンカナラナイヨ3	NOT_FOUND
nanimo-shiranai-kedo-kimi-ga-suki	何も知らないけど、キミが好き。	キシ晴護	何モ知ラナイケド、キミガ好キ2	NOT_FOUND
naniwa-sugagasa	なにわ菅笠	河村恵利	ナニワ菅笠時代ロマンシリズ17	NOT_FOUND
nankai-trough-kyodai-jishin	南海トラフ巨大地震	biki;ヨシヅキクミチ	南海トラフ巨大地震4	NOT_FOUND
nankou-furaku-no-maoujou-e-youkoso	難攻不落の魔王城へようこそ	アオキタクト;平石六;御鷹穂積	難攻不落ノ魔王城ヘヨウコソデバフハ不要ト勇者パティヲ追イ出サレタ黒魔導士、魔王軍ノ最高幹部ニ迎エラレル	NOT_FOUND
nankyoku-hyouryuuki	南極漂流記	田中ツカサ	南極漂流記エンデュアランス号ノ奇跡	NOT_FOUND
nanokakan-gentei-kanojo	7日間限定彼女	甘崎水菓	7日間限定彼女3	NOT_FOUND
nante-suteki-ni-japanesuku-hitozumahen	なんて素敵にジャパネスク人妻編	山内直実;氷室冴子	ナンテ素敵ニジャパネスク5	NOT_FOUND
nanto-iwareyoutomo-boku-wa-tada-no-kyuutei-shisho-desu	何と言われようとも、僕はただの宮廷司書です。	シマヅ;ナツセミ	何ト言ワレヨウトモ、僕ハタダノ宮廷司書デス2	NOT_FOUND
naoko-san-no-naisho	尚子さんのナイショ❤	ナナミ静	尚子サンノナイショ	NOT_FOUND
narazumono-renbo	ならずもの恋慕	ヤマダハルカ	ナラズモノ恋慕4	NOT_FOUND
narikin-reijou-no-shiawase-na-kekkon	成金令嬢の幸せな結婚	山夜ミイ;猫洲キヨ	成金令嬢ノ幸セナ結婚金ノ亡者ト罵ラレタ令嬢ハ父親ニ売ラレテ辺境ノ豚公爵ト幸セニナル	NOT_FOUND
nariyuki-de-konyaku-o-moushikonda-yowaki-binbou-reijou-desu-naze-jiki-koushaku-sama-ni-dekiai	成り行きで婚約を申し込んだ弱気貧乏令嬢ですが、何故か次期公爵様に溺愛されて囚われています@Comic	琴子;画仁本ニモ	成リ行キデ婚約ヲ申シ込ンダ弱気貧乏令嬢デスガ、何故カ次期公爵様ニ溺愛サレテ囚ワレテイマス@comic第3巻	NOT_FOUND
naruse-wa-tenka-o-tori-ni-iku	成瀬は天下を取りにいく	サカナコウジ;宮島未奈;小畠泪	成瀬ハ天下ヲ取リニイク3	NOT_FOUND
naruto-konoha-shinden	NARUTO-ナルト-木ノ葉新伝	ヒナタショウ;岸本斉史;斎夏生	narutoナルト69	NOT_FOUND
naruto-sasuke-rendetsu	NARUTO-ナルト-サスケ烈伝	岸本斉史;木村慎吾	narutoナルト69	NOT_FOUND
nasakenaize-mouri	なさけないぜ毛利	上戸マエ	ナサケナイゼ毛利4	NOT_FOUND
natsu-no-shuuten	夏の終点	西尾拓也	夏ノ終点下	NOT_FOUND
natsu-o-shiranai-kodomotachi	夏を知らない子供たち	山本和音	夏ヲ知ラナイ子供タチ=childrendon'tknowaboutsummer.山本和音作品集	NOT_FOUND
natsukashi-meshi-shokudou	なつかしメシ食堂	ラズウェル細木;堀田アキオ;田口始	ナツカシメシ食堂陽ダマリノ味	AUTHOR_MISMATCH
natsume-meguru-no-sei-de-nemurenai	夏目巡のせいで眠れない	江唯ミジ子	夏目巡ノセイデ眠レナイ3	NOT_FOUND
navigatoria-oshiishi-2024	ナヴィガトリア	押石和佳	ナヴィガトリア2	NOT_FOUND
navillera	ナビレラ	hun;jimmypub2023	ナビレラ3	NOT_FOUND
naze-esu-s-bijo-tachi-no-wadai-ni-ore-ga-agaru-ken	なぜかS級美女達の話題に俺があがる件	ジョn;脇岡コナツ	ナゼカs級美女達ノ話題ニ俺ガアガル件1	NOT_FOUND
nebou-suru-otoko	寝坊する男	阿黒巧熙	寝坊スル男2	NOT_FOUND
necromancer-wa-tentekomai	ネクロマンサーはてんてこまい!!	水清十朗	ネクロマンサハテンテコマイ1	NOT_FOUND
neeting-life	NEETING LIFE	筒井哲也	neetinglifeニティングライフ下	NOT_FOUND
nega-kun-to-poji-chan	ネガくんとポジちゃん	森田俊平	ネガクントポジチャン3	NOT_FOUND
negai-ai	ねがいあい	クロセイム	ネガイアイ4ハジメテ同士ノハジライ遊戯	NOT_FOUND
negai-no-astro	願いのアストロ	和久井健	願イノアストロ1	NOT_FOUND
negai-o-kanaete-moraou-to-akuma-o-shoukan-shita-kedo-kawaikatta-node-kekkon-shimashita	願いを叶えてもらおうと悪魔を召喚したけど、可愛かったので結婚しました	shiryu;トナリケル	願イヲ叶エテモラオウト悪魔ヲ召喚シタケド、可愛カッタノデ結婚シマシタ悪魔ノ新妻	NOT_FOUND
nekkyo-kanfuu-club	熱挙カンフークラブ	魚戸オサム	熱拳カンフクラブ	NOT_FOUND
neko-ga-4-hiki-iru-kurashi	猫が4匹いる暮らし	カワサキカオリ	猫ガ4匹イル暮ラシ3個性的ニ成長シタ猫タチトノトビキリニギヤカナ日常	NOT_FOUND
neko-ga-gotoku	猫が如く	澄田佑貴	猫ガ如ク2	NOT_FOUND
neko-ga-kaitakute-shikatanai-hito	猫が飼いたくて仕方ない人	オシドリサヤ	猫ガ飼イタクテ仕方ナイ人2	NOT_FOUND
neko-inu-mangakaki	ねこいぬ漫画かき	西原理恵子	ネコイヌ漫画カキ1	NOT_FOUND
neko-mikku	猫-ミック-	トダ勝之	猫	NOT_FOUND
neko-ni-tensei-shita-oji-san	ねこに転生したおじさん	ヤジマ	ネコニ転生シタオジサン2	NOT_FOUND
neko-ni-wagamama	猫にワガママ	藤原ヒロ	猫ニワガママ1	NOT_FOUND
neko-niwa-neko-no-neko-gohan	猫には猫の猫ごはん。	御木ミギリ	猫ニハ猫ノ猫ゴハン4	NOT_FOUND
neko-no-manimani	猫のまにまに	宇島葉	猫ノマニマニ1	NOT_FOUND
neko-no-yume-hito-no-yume	ねこの夢ひとの夢	波津彬子	波津彬子短編集ネコノ夢ヒトノ夢	NOT_FOUND
neko-sensei-kyuukan-desu	ねこ先生、急患です!	仲マミ太	ネコ先生、急患デス3	NOT_FOUND
neko-tan-2025	ネコたん!	zenzo;カルカン	ネコタン猫町怪異奇譚1	AUTHOR_MISMATCH
neko-wa-neko-rashiku-are	ねこはねこらしくあれ	トキタホノジ	ネコハネコラシクアレ5	NOT_FOUND
neko-youkai-gorogoro	ねこようかいゴロゴロ	パンダニア	ネコヨウカイ	NOT_FOUND
neko-youkai-mugyutsu	ねこようかいムギュッ!	パンダニア	ネコヨウカイ	NOT_FOUND
nekodamashi	ネコダマシ	アベマン	ネコダマシ2	NOT_FOUND
nekokaburi-encore	ネコかぶりアンコール!	オクリゴマ	ネコカブリアンコル3	NOT_FOUND
nekokaburi-no-ohime-sama	猫かぶりのお姫様	naro;村井ナギサ;渋谷フナ	猫カブリノオ姫様2	NOT_FOUND
nekokaburi-reijou-aria-no-koubou	猫かぶり令嬢アリアの攻防	中村颯希	猫カブリ令嬢アリアノ攻防3	NOT_FOUND
nekokatsu-hajimemashita	ねこ活はじめました	オキエイコ	ネコ活ハジメマシタカワイイ愛シイダカラ知ッテオキタイ保護猫ノトリセツ	NOT_FOUND
nekokatsu-otoko	ねこ活男子!	葛井美鳥	ネコ活男子保護猫ト暮ラシタイダケナノニ1	NOT_FOUND
nekomesou-no-makanai-gohan	猫目荘のまかないごはん	伽古屋圭市;夏見コマ	猫目荘ノマカナイゴハン1	NOT_FOUND
nekomura-san-to-hoshi-yoriko	猫村さんとほしよりこ	ホシヨリコ	猫村サントホシヨリコ完全版thesuperhousekeepercat	NOT_FOUND
nekoneko-nihonshi-hero-ando-heroine-rendetsu	ねこねこ日本史ヒーロー&ヒロイン列伝	ソニシケンジ	ネコネコ日本史	NOT_FOUND
nekoneko-youjo-no-aijou-gohan	ねこねこ幼女の愛情ごはん	園太デイ;葉月クロル	ネコネコ幼女ノ愛情ゴハン異世界デモフモフ達ニ料理ヲ作リマス1	NOT_FOUND
nemu-chan-no-sei-de-nemurenaitsu	ネムちゃんのせいで眠れないっ!	モコヤマ仁	ネムチャンノセイデ眠レナイッ2	NOT_FOUND
nemurenai-ookami	眠れないオオカミ	シタラ領	眠レナイオオカミ下	NOT_FOUND
nenchuu-gyouji-kinenbi-365-nichi-no-himitsu	年中行事記念日365日のひみつ	ヨシダ忠;山田エイシ;飯塚ヨシ照	年中行事記念日365日ノヒミツ新訂版	NOT_FOUND
nene-no-kekkon	寧々の結婚	金森ケイタ	寧々ノ結婚望マレヌ花嫁ハ幸セヲ願ウ	NOT_FOUND
nero	ネロ	宮脇明子	ネロnoir	NOT_FOUND
neru-bugei-doukou	NERU-武芸道行-	比良賀ミン也	neru武芸道行3	NOT_FOUND
neru-neru-nerune	寝る寝るネルネ	ノノモトムムム	寝ル寝ルネルネvol2	NOT_FOUND
net-idol-no-haishin-o-tetsudatteita-manager-no-ore-naze-bazutte-shimau	ネットアイドルの配信を手伝っていたマネージャーの俺、なぜかバズってしまう	ベニ時雨;木嶋隆太;許端峰	ネットアイドルノ配信ヲ手伝ッテイタマネジャノ俺、ナゼカバズッテシマウ1	NOT_FOUND
net-no-oshi-to-real-no-oshi-ga-tonari-ni-hikkoshitekita	ネットの『推し』とリアルの『推し』が隣に引っ越してきた	カタケイ;遥透子	ネットノ『推シ』トリアルノ『推シ』ガ隣ニ引ッ越シテキタ3	NOT_FOUND
netakyara-tensei-toka-anmari-da	ネタキャラ転生とかあんまりだ!	アマネカムラギ;タック	ネタキャラ転生トカアンマリダthecomic	NOT_FOUND
netooku-otoko-no-tanoshii-isekai-boueki	ネトオク男の楽しい異世界貿易	星崎崑	ネトオク男ノ楽シイ異世界貿易1	NOT_FOUND
netorare-ai	寝とられあい	矢吹	寝トラレアイ3	NOT_FOUND
netorare-reijou-no-ouji-sama	寝取られ令嬢の王子様	キクチクラゲ;高宮咲	寝取ラレ令嬢ノ王子様1	NOT_FOUND
netori-mahoutsukai-no-bouken	寝取り魔法使いの冒険	マジカリ;糸杉柾宏	寝取リ魔法使イノ冒険1	NOT_FOUND
neverland-no-shirakawa-san	ネバーランドの白川さん	コトノハ紬	ネバランドノ白川サン2	NOT_FOUND
nezu-san-no-ongaeshi	根津さんの恩返し	ハマサキ	根津サンノ恩返シ1	NOT_FOUND
nibante-no-onna	二番手の女	ヒイロ莎々;大菊小菊	二番手ノ女歌姫トシテノ誇リヲ胸ニ、最後ノゴ奉公ヲイタシマス	NOT_FOUND
nice-prison	NICE PRISON	スガヌマタツヤ	niceprison2	NOT_FOUND
nichi-nichi-sora-no-tayori	日・日・天(そら)のたより	夢路行	アノ山越エテ日日天ノタヨリ4	NOT_FOUND
nichiasa-igai-wa-yattemasu	ニチアサ以外はやってます!	猫ニャン	ニチアサ以外ハヤッテマス2	NOT_FOUND
nichijou-lock	日常ロック	トラゾー;松並香葉	日常ロック10	NOT_FOUND
nick-to-lever	ニックとレバー	ミヤタキョウゴロウ	ニックトレバ1	NOT_FOUND
nido-tensei-shounen-wa-s-rank-boukensha-to-shite-heion-ni-sugosu	二度転生した少年はSランク冒険者として平穏に過ごす	garneyron;ガオウ;舞嶋大	二度転生シタ少年ハsランク冒険者トシテ平穏ニ過ゴス前世ガ賢者デ英雄ダッタボクハ来世デハ地味ニ生キル	NOT_FOUND
nido-to-ie-niwa-kaerimasen	二度と家には帰りません!	遊喜ジロウ	二度ト家ニハ帰リマセン1	NOT_FOUND
nidome-no-isekai-shounen-datta-kare-wa-toshiue-kishi-ni-nari-dekiai-shitekuru	二度目の異世界、少年だった彼は年上騎士になり溺愛してくる	琴子;綾月モカ	二度目ノ異世界、少年ダッタ彼ハ年上騎士ニナリ溺愛シテクル2	NOT_FOUND
nidome-no-koi-wa-hayami-kun-to	二度目の恋は、早水くんと	藍川サキ	二度目ノ恋ハ、早水クント3	NOT_FOUND
nidome-no-propose	二度目のプロポーズ	ミヅキ水脈;坂井志緒	二度目ノプロポズ元カレ社長ニホダサレテ1	NOT_FOUND
nie-no-seijo-to-kyuusai-no-chigiri	贄の聖女と救済の契り	マリモ璃茉;村田天	贄ノ聖女ト救済ノ契リ不良魔法士ト綴ル二度目ノ恋1	NOT_FOUND
niehime-no-konin	贄姫の婚姻	上田アキ;宮之ミヤコ	贄姫ノ婚姻身代ワリ王女ハ帝国デ最愛トナル	NOT_FOUND
nigasanai	逃がさない。	日高玲	「逃ガサナイ」ワケアリ御曹司トセックスカラ始マル契約結婚	NOT_FOUND
nigashiya-grizzlies	逃がし屋グリズリーズ	民谷剛	逃ガシ屋グリズリズ1	NOT_FOUND
nigennayo-oku-san	逃げんなよ、奥さん。	藍沢ミキ	逃ゲンナヨ、奥サンカラダデ繋ガル、ウソ婚夫婦2	NOT_FOUND
nigero-matsumoto	逃げろ松本	オクスツネハル	逃ゲロ松本3	NOT_FOUND
night-light-hounds	ナイトライトハウンズ	中田春彌	ナイトライトハウンズ3	NOT_FOUND
