slug	title	edition	vol	isbn	rakuten_title
4p-tanaka-kun	4P田中くん	standard	40	9784253050807	4P田中くん（40）
4p-tanaka-kun	4P田中くん	standard	41	9784253050814	4P田中くん（41）
4p-tanaka-kun	4P田中くん	standard	42	9784253050821	4P田中くん（42）
4p-tanaka-kun	4P田中くん	standard	43	9784253050838	4P田中くん（43）
4p-tanaka-kun	4P田中くん	standard	44	9784253050845	4P田中くん（44）
4p-tanaka-kun	4P田中くん	standard	45	9784253050852	4P田中くん（45）
4p-tanaka-kun	4P田中くん	standard	46	9784253050869	4P田中くん（46）
4p-tanaka-kun	4P田中くん	standard	47	9784253050876	4P田中くん（47）
4p-tanaka-kun	4P田中くん	standard	48	9784253050883	4P田中くん（48）
4p-tanaka-kun	4P田中くん	standard	49	9784253050890	4P田中くん（49）
4p-tanaka-kun	4P田中くん	standard	50	9784253050906	4P田中くん（50）
4p-tanaka-kun	4P田中くん	standard	51	9784253051507	4P田中くん（51）
4spirits	4SPIRITS	standard	1	9784785945305	4　spirits（1）
4spirits	4SPIRITS	standard	2	9784785945411	4　spirits（2）
4spirits	4SPIRITS	standard	3	9784785945510	4　spirits（3）
4spirits	4SPIRITS	standard	4	9784785945657	4　spirits（4）
4spirits	4SPIRITS	standard	5	9784785945787	4　spirits（5）
4spirits	4SPIRITS	standard	6	9784785945893	4　spirits（6）
4spirits	4SPIRITS	standard	7	9784785946081	4　spirits（7）
4spirits	4SPIRITS	standard	8	9784785946289	4　spirits（8）
5-00pm-revolution	>5:00PM REVOLUTION	standard	1	9784049240085	＞5：00P．M．REVOLUTION　1
5-00pm-revolution	>5:00PM REVOLUTION	standard	2	9784049240115	＞5：00p．m．REVOLUTION　2
5-00pm-revolution	>5:00PM REVOLUTION	standard	3	9784049240283	＞5：00p．m．REV0LUTION　3
5-00pm-revolution	>5:00PM REVOLUTION	standard	4	9784049240375	＜5：00p．m．REV0LUTION　4
5-00pm-revolution	>5:00PM REVOLUTION	standard	5	9784049240498	＞5：00PM　REVOLUTION　5
5-2000	5	standard	1	9784886533685	SF★ファイブ
5-bangai-de-tsukamaete	5番街でつかまえて!	standard	1	9784061761155	5番街でつかまえて！（1）
5-bangai-de-tsukamaete	5番街でつかまえて!	standard	2	9784061761162	5番街でつかまえて！（2）
5-bankan-e-youkoso	5番館へようこそ	standard	1	9784408431321	5番館へようこそ（第1巻）
5-bankan-e-youkoso	5番館へようこそ	standard	2	9784408431499	5番館へようこそ（第2巻）
5-bankan-e-youkoso	5番館へようこそ	standard	3	9784408431611	5番館へようこそ（第3巻）
5-bankan-e-youkoso	5番館へようこそ	standard	4	9784408431765	5番館へようこそ（第4巻）
5-nenme-no-u-turn	5年めのUターン	standard	1	9784088620053	五年目のUターン
5-noryuu	5五の龍	aizoban	1	9784120017902	5五の竜（上巻）
5-noryuu	5五の龍	aizoban	2	9784120018169	5五の竜（下巻）
5-noryuu	5五の龍	bunkobon	1	9784122024816	5五の竜（1）
5-noryuu	5五の龍	bunkobon	2	9784122024823	5五の竜（2）
5-noryuu	5五の龍	bunkobon	3	9784122024830	5五の竜（3）
5-noryuu	5五の龍	bunkobon	4	9784122025066	5五の竜（4）
5-noryuu	5五の龍	bunkobon	5	9784122025073	5五の竜（5）
5-noryuu	5五の龍	bunkobon	6	9784122025080	5五の竜（6）
5	5	standard	1	9784088615257	マッド★ブル34（5）
5000-kounen-no-tora	5000光年の虎	standard	1	9784049210293	5000光年の虎
56ji-no-koushinkyoku	56時の行進曲	standard	1	9784088508450	56時の行進曲
5banme-no-meruhen	5番目のめるへん	standard	1	9784061097735	5番街のめるへん
5byou-mae	5秒前	standard	2	9784063190106	5秒前（2）
5byou-mae	5秒前	standard	3	9784063190212	5秒前（3）
5byou-mae	5秒前	standard	4	9784063190342	5秒前（4）
5gatsu-5-iin	5月クィーン	standard	1	9784253072328	5月クィーン
5gatsu-no-fushigi	5月の不思議	standard	1	9784061064386	5月の不思議
5ji-kara-0ji-made	5時から0時まで	standard	1	9784088620169	
5nenme-no-kekkon-kinenbi	5年目の結婚記念日	standard	1	9784575819656	五年目の結婚記念日
5nenme-no-piitaa-pan	5年めのピーターパン	standard	1	9784061753754	五年目のピーターパン
5nin-irutsu	5人いるっ!?	standard	1	9784048672795	5人いるっ！？
5nin-irutsu	5人いるっ!?	standard	2	9784048679688	5人いるっ！？（2）
6-banmenoniji	6番めの虹	standard	1	9784063173833	6番目の虹
6-byou-no-9-gatsu	6秒の9月	standard	1	9784091314314	6秒の9月
6	6	standard	1	9784088615264	マッド★ブル34（6）
621-redooria-621nen	クレドーリア621年	standard	1	9784061760882	クレドーリア621年
666-satan	666～サタン～	standard	1	9784757505971	666〜サタン〜（1）
666-satan	666～サタン～	standard	2	9784757506978	666〜サタン〜（2）
666-satan	666～サタン～	standard	3	9784757508101	666〜サタン〜（3）
6banme-no-sekai	6番目の世界	standard	1	9784757713840	6番目の世界
7-ninme-wa-warau	7人目は笑う	standard	1	9784592127260	7人目は笑う
7-nwairudo7	新ワイルド7	standard	3	9784197885503	新ワイルド7（3）
7-nwairudo7	新ワイルド7	standard	8	9784197890507	新ワイルド7（8）
7-nwairudo7	新ワイルド7	standard	9	9784197891009	新ワイルド7（9）
7-nwairudo7	新ワイルド7	standard	10	9784197800117	新ワイルド7（10）
7-nwairudo7	新ワイルド7	standard	11	9784197800124	新ワイルド7（11）
7-nwairudo7	新ワイルド7	standard	12	9784197800407	新ワイルド7（12）
7200-byou-no-romance	7200秒のロマンス	standard	1	9784061762718	7200秒のロマンス（1）
7200-byou-no-romance	7200秒のロマンス	standard	3	9784061762732	7200秒のロマンス（3）
77-rubaa-77	シルバー77	standard	1	9784775911754	シルバー77
7banme-no-7-younen	7番目の少年	standard	1	9784872872057	7番目の少年
7nin-no-iria	7人のイリア	standard	1	9784056010664	7人のイリア（1）
7nin-no-iria	7人のイリア	standard	2	9784056011890	7人のイリア（2）
8-1988	8	standard	1	9784088615288	マッド★ブル34（8）
8-beat-no-riizuntachi	8ビートのリーズンたち	standard	1	9784334921651	8ビートのリーズンたち
8	8マン	standard	6	9784871200851	8マン（6巻）
8	8マン	standard	7	9784871200868	8マン（7巻）
8	8マン	bunkobon	1	9784594017231	8（エイト）マン
8	8マン	bunkobon	2	9784594018009	8（エイト）マン（2）
8	8マン	bunkobon	3	9784594018108	8（エイト）マン（3）
8	8マン	bunkobon	4	9784594018412	8（エイト）マン（4）
8	8マン	bunkobon	5	9784594018818	8（エイト）マン（5）
8	8マン	bunkobon	6	9784594018986	8（エイト）マン（6）
80-bunch-no-inu	80番地の犬	standard	1	9784796286398	80番地の犬（1）
80-bunch-no-inu	80番地の犬	standard	2	9784796286589	80番地の犬（2）
80-bunch-no-inu	80番地の犬	standard	3	9784796286855	80番地の犬（3）
80-bunch-no-inu	80番地の犬	standard	4	9784796286992	80番地の犬（4）
80-bunch-no-inu	80番地の犬	standard	5	9784796287043	80番地の犬（5）
80-bunch-no-inu	80番地の犬	standard	6	9784873171661	81番地の犬（6）
81-bunch-no-inu	81番地の犬	standard	2	9784796288590	81番地の犬（2）
81-bunch-no-inu	81番地の犬	standard	3	9784796288880	81番地の犬（3）
81-bunch-no-inu	81番地の犬	standard	4	9784873170602	81番地の犬（4）
81-bunch-no-inu	81番地の犬	standard	5	9784873171296	81番地の犬（5）
81-bunch-no-inu	81番地の犬	standard	6	9784796287203	80番地の犬（6）
82-bunch-no-inu	82番地の犬	standard	1	9784873171968	82番地の犬（1）
82-bunch-no-inu	82番地の犬	standard	2	9784873172156	82番地の犬（2）
88-no-natsuyasumi	88の夏休み	standard	1	9784047135840	88の夏休み
8gatsu-19nichi-no-8-sou	8月19日の戦争	standard	1	9784418061273	8月19日の戦争
9-de-ware	9で割れ!!	standard	1	9784124104479	9で割れ！！（第1巻）
9-de-ware	9で割れ!!	standard	2	9784124104516	9で割れ！！（第2巻）
9-de-ware	9で割れ!!	standard	3	9784124104547	9で割れ！！（第3巻）
9-de-ware	9で割れ!!	standard	4	9784124104578	9で割れ！！（第4巻）
9	9	standard	1	9784088615295	マッド★ブル34（9）
999-dokutaa	999ドクター	standard	1	9784408164243	999ドクター（第1巻）
999-dokutaa	999ドクター	standard	2	9784408164359	999ドクター（第2巻）
999-dokutaa	999ドクター	standard	3	9784408164496	999ドクター（第3巻）
999-dokutaa	999ドクター	standard	4	9784408164588	999ドクター（第4巻）
999-dokutaa	999ドクター	standard	5	9784408164755	999ドクター（第5巻）
999-dokutaa	999ドクター	standard	6	9784408164892	999ドクター（第6巻）
9to-koi-5to-ai	9to恋5to愛	standard	1	9784882711247	9to恋5to愛（1）
9to-koi-5to-ai	9to恋5to愛	standard	2	9784882712107	9to恋5to愛（2）
a-boy	A・Boy	standard	1	9784091253910	A・boy（1）
a-boy	A・Boy	standard	2	9784091253927	A・boy（2）
a-boy	A・Boy	standard	3	9784091253934	A・boy（3）
a-bu-na-i-danjo-kousai	あ・ぶ・な・い男女交際	standard	1	9784091320933	あぶない男女交際
a-d-o-g-s	A.-D.O.G.S.	standard	1	9784253201988	A．-D．O．G．S．（1）
a-d-o-g-s	A.-D.O.G.S.	standard	2	9784253201995	A．-D．O．G．S．（2）
a-d-o-g-s	A.-D.O.G.S.	standard	3	9784253202008	A．-D．O．G．S．（3）
a-homance	ア・ホーマンス	standard	1	9784575930559	ア・ホーマンス
a-i-revolution	A・Iレボリューション	standard	1	9784253079297	A・Iレボリューション（1）
a-i-revolution	A・Iレボリューション	standard	2	9784253079303	A・Iレボリューション（2）
a-i-revolution	A・Iレボリューション	standard	3	9784253079310	A・Iレボリューション（3）
a-i-revolution	A・Iレボリューション	standard	4	9784253079327	A・Iレボリューション（4）
a-i-revolution	A・Iレボリューション	standard	5	9784253079334	A・Iレボリューション（5）
a-i-revolution	A・Iレボリューション	standard	6	9784253079549	A・Iレボリューション（6）
a-i-revolution	A・Iレボリューション	standard	7	9784253079556	A・Iレボリューション（7）
a-i-revolution	A・Iレボリューション	standard	8	9784253079563	A・Iレボリューション（8）
a-i-revolution	A・Iレボリューション	standard	9	9784253079600	A・Iレボリューション（9）
a-i-revolution	A・Iレボリューション	standard	10	9784253079617	A・Iレボリューション（10）
a-i-revolution	A・Iレボリューション	standard	11	9784253079624	A・Iレボリューション（11）
a-i-revolution	A・Iレボリューション	standard	12	9784253079631	A・Iレボリューション（12）
a-i-revolution	A・Iレボリューション	standard	13	9784253079648	A・Iレボリューション（13）
a-i-revolution	A・Iレボリューション	standard	14	9784253192040	A・Iレボリューション（14）
a-i-revolution	A・Iレボリューション	standard	15	9784253192057	A・Iレボリューション（15）
a-little-dragon	ア・リトル・ドラゴン	standard	1	9784073079392	ア・リトル・ドラゴン（1）
a-little-dragon	ア・リトル・ドラゴン	standard	2	9784073097204	ア・リトル・ドラゴン（2）
a-little-dragon	ア・リトル・ドラゴン	standard	3	9784073110422	ア・リトル・ドラゴン（3）
a-little-dragon	ア・リトル・ドラゴン	standard	4	9784840212595	ア・リトル・ドラゴン（4）
a-little-dragon	ア・リトル・ドラゴン	standard	5	9784840213790	ア・リトル・ドラゴン（5）
a-little-heaven	A little heaven	standard	1	9784915901034	A　little　heaven
a-no-higeki	Aの悲劇	standard	1	9784061785212	Aの悲劇
a-or-abc	A or ABC	standard	1	9784882719083	A　or　ABC
a-or-abc	A or ABC	standard	2	9784835210339	A　or　ABC（2）
a-ressha-de-ikou	A列車でいこう	standard	1	9784061761780	A列車でいこう
a-su	ア○ス	standard	1	9784921181390	ア○ス
a-to-z	A to z	standard	1	9784887415416	
a-to-z	A to z	standard	2	9784887415706	
a-to-z	A to z	standard	3	9784887415867	
aa-ato-ga-nai	ああ!!あとがない	standard	1	9784792603717	ああ！！あとがない
aa-bishamon-koukou	嗚呼!!毘沙門高校	bunkobon	1	9784086127066	嗚呼！！毘沙門高校（1）
aa-bishamon-koukou	嗚呼!!毘沙門高校	bunkobon	2	9784086127073	嗚呼！！毘沙門高校（2）
aa-bishamon-koukou	嗚呼!!毘沙門高校	bunkobon	3	9784086127080	嗚呼！！毘沙門高校（3）
aa-harimanada	ああ播磨灘	standard	1	9784061027428	ああ播磨灘（1）
aa-harimanada	ああ播磨灘	standard	2	9784061027473	ああ播磨灘（2）
aa-harimanada	ああ播磨灘	standard	3	9784061027527	ああ播磨灘（3）
aa-harimanada	ああ播磨灘	standard	4	9784061027633	ああ播磨灘（4）
aa-harimanada	ああ播磨灘	standard	5	9784061027732	ああ播磨灘（5）
aa-harimanada	ああ播磨灘	standard	6	9784061027800	ああ播磨灘（6）
aa-harimanada	ああ播磨灘	standard	7	9784061027909	ああ播磨灘（7）
aa-harimanada	ああ播磨灘	standard	8	9784061027985	ああ播磨灘（8）
aa-harimanada	ああ播磨灘	standard	9	9784063283082	ああ播磨灘（9）
aa-harimanada	ああ播磨灘	standard	10	9784063283174	ああ播磨灘（10）
aa-harimanada	ああ播磨灘	standard	11	9784063283266	ああ播磨灘（11）
aa-harimanada	ああ播磨灘	standard	12	9784063283365	ああ播磨灘（12）
aa-harimanada	ああ播磨灘	standard	13	9784063283464	ああ播磨灘（13）
aa-harimanada	ああ播磨灘	standard	14	9784063283556	ああ播磨灘（14）
aa-harimanada	ああ播磨灘	standard	15	9784063283679	ああ播磨灘（15）
aa-harimanada	ああ播磨灘	standard	16	9784063283808	ああ播磨灘（16）
aa-harimanada	ああ播磨灘	standard	17	9784063283952	ああ播磨灘（17）
aa-harimanada	ああ播磨灘	standard	18	9784063284041	ああ播磨灘（18）
aa-harimanada	ああ播磨灘	standard	19	9784063284102	ああ播磨灘（19）
aa-harimanada	ああ播磨灘	standard	20	9784063284171	ああ播磨灘（20）
aa-harimanada	ああ播磨灘	standard	22	9784063284379	ああ播磨灘（22）
aa-harimanada	ああ播磨灘	standard	23	9784063284508	ああ播磨灘（23）
aa-harimanada	ああ播磨灘	standard	24	9784063284607	ああ播磨灘（24）
aa-harimanada	ああ播磨灘	standard	25	9784063284713	ああ播磨灘（25）
aa-harimanada	ああ播磨灘	standard	26	9784063284812	ああ播磨灘（26）
aa-harimanada	ああ播磨灘	standard	28	9784063284935	ああ播磨灘（28）
aa-nippon-katsudou-daishashin	嗚呼ニッポン活動大写真	standard	1	9784838708659	嗚呼ニッポン活動大写真（阪妻と大河内伝次郎の巻）
aa-nippon-katsudou-daishashin	嗚呼ニッポン活動大写真	standard	2	9784838710263	嗚呼ニッポン活動大写真（2）
aa-seishun-no-kyuushinryou	嗚呼青春の球心寮	standard	1	9784253050319	嗚呼青春の球心寮（1）
aa-seishun-no-kyuushinryou	嗚呼青春の球心寮	standard	2	9784253050326	嗚呼青春の球心寮（2）
aa-yuutenjike	嗚呼!祐天寺家	standard	1	9784063150414	嗚呼！祐天寺家（1）
aa-yuutenjike	嗚呼!祐天寺家	standard	2	9784063150513	嗚呼！祐天寺家（2）
aa-yuutenjike	嗚呼!祐天寺家	standard	3	9784063150537	嗚呼！祐天寺家（3）
aa-yuutenjike	嗚呼!祐天寺家	standard	4	9784063150551	嗚呼！祐天寺家（4）
aa-yuutenjike	嗚呼!祐天寺家	standard	5	9784063150575	嗚呼！祐天寺家（5）
aaban-gensou	アーバン幻想	standard	1	9784061754041	アーバン幻想
aahananoouendan	嗚呼!!花の応援団	deluxe	1	9784575815801	嗚呼！！花の応援団（DX版）（1）
aakeedogeemaafubuki	アーケードゲーマーふぶき	standard	1	9784757207684	
aakeidia	アーケイディア	standard	1	9784592123965	アーケイディア　1
aakeidia	アーケイディア	standard	2	9784592123972	アーケイディア　2
aan-kremlin-iq200-no-soap-story	あぁん・クレムリン　IQ200のソープ・ストーリー	standard	1	9784845813889	あぁん・クレムリン（1）
aan-kremlin-iq200-no-soap-story	あぁん・クレムリン　IQ200のソープ・ストーリー	standard	3	9784845813629	あぁん・クレムリン（3）
aan-kremlin-iq200-no-soap-story	あぁん・クレムリン　IQ200のソープ・ストーリー	standard	5	9784845813902	あぁん・クレムリン（5）
aan-kremlin-iq200-no-soap-story	あぁん・クレムリン　IQ200のソープ・ストーリー	standard	6	9784845813919	あぁん・クレムリン（6）
