sid	title	signals	n_authors	confidence
130885	Cara pace	巻内多作家	4	低(要確認)
130895	Charlotte	巻内多作家	4	低(要確認)
130904	Chomet, Chevillard.	巻内多作家	4	低(要確認)
130941	Corteggiani, Mitton.	巻内多作家	4	低(要確認)
130951	Cristina Dur「A」an, Miguel A. Giner Bou.	巻内多作家	4	低(要確認)
130952	Cristina Lastrego, Francesco Testa.	巻内多作家	4	低(要確認)
130971	D. Kox, Cauvin.	巻内多作家	4	低(要確認)
130982	DAHLIA THE VAMPIRE	巻内多作家	4	低(要確認)
130997	DESTINY CHILD	巻内多作家	4	低(要確認)
131021	DOUBLE DECKER!	巻内多作家	4	低(要確認)
131022	DOUBLE DECKER!	巻内多作家	4	低(要確認)
131028	DRAGON BALL Z 復活の「F」	編+巻内多作家	4	低(要確認)
131037	DUNGEONS & DRAGONSダークエルフ物語	巻内多作家	4	低(要確認)
131038	DUNGEONS & DRAGONSドラゴンランス〈英雄ヒューマの伝説〉	巻内多作家	4	低(要確認)
131065	De Cr「A」ecy, Chomet ; lettrage, Pomme ve	巻内多作家	4	低(要確認)
131113	Doctor-X外科医・大門未知子	巻内多作家	4	低(要確認)
131122	Dominique de Saint Mars ; [illustration]	巻内多作家	4	低(要確認)
131186	Eksplosiv ho「/」jspae「＆」nding	巻内多作家	4	低(要確認)
131189	El juego de la luna	巻内多作家	4	低(要確認)
131205	Ever17 A promise we once made ＆ to the p	巻内多作家	4	低(要確認)
131303	Floc'h ＆ Rivi「G」ere.	巻内多作家	4	低(要確認)
131315	Fourmi?	巻内多作家	4	低(要確認)
131318	Freda	巻内多作家	4	低(要確認)
131387	GUNDAM EXA	巻内多作家	4	低(要確認)
131422	Get truth太陽の牙ダグラム	巻内多作家	4	低(要確認)
131460	Good as Lily	巻内多作家	4	低(要確認)
131462	Good job	編+巻内多作家	4	低(要確認)
131512	Hal「A」o, tady 「H」cty「H」rl「A」istek	巻内多作家	4	低(要確認)
131513	Hammer	巻内多作家	4	低(要確認)
131604	Icare	巻内多作家	4	低(要確認)
131608	Il raconte bien, mon p「A」ep「A」e!	巻内多作家	4	低(要確認)
131615	Inese Zandere, Kristians 「H」Sics.	巻内多作家	4	低(要確認)
131624	It was a dark and silly night--	巻内多作家	4	低(要確認)
131634	JIN	巻内多作家	4	低(要確認)
131635	JIN 仁	巻内多作家	4	低(要確認)
131636	JIN　仁	巻内多作家	4	低(要確認)
131648	Jakob	巻内多作家	4	低(要確認)
131653	Jean Van Hamme, Ted Benoit ; couleurs, M	巻内多作家	4	低(要確認)
131654	Jean-Yves Ferri ＆ Manu Larcenet ; couleu	巻内多作家	4	低(要確認)
131662	Jin	巻内多作家	4	低(要確認)
131664	Joann Sfar ＆ Emmanuel Guibert ; translat	巻内多作家	4	低(要確認)
131674	K	巻内多作家	4	低(要確認)
131680	K-Lost Small World-	巻内多作家	4	低(要確認)
131687	KEITAI★ガーディアン	巻内多作家	4	低(要確認)
131712	Kaptein Puma og den store kometen	巻内多作家	4	低(要確認)
131748	L'「A」elu	巻内多作家	4	低(要確認)
131750	L'「A」etang qui r「A」etr「A」ecissait	巻内多作家	4	低(要確認)
131764	LOVE IN VAIN	巻内多作家	4	低(要確認)
131781	La couronne d'Ogota「E」i	巻内多作家	4	低(要確認)
131782	La fabuleuse histoire d'Achille l'indoci	巻内多作家	4	低(要確認)
131784	La fille du professeur	巻内多作家	4	低(要確認)
131798	Las tres mellizas y el Flautista de Hame	巻内多作家	4	低(要確認)
131806	Le avventure di Ulisse	巻内多作家	4	低(要確認)
131814	Le monstre	巻内多作家	4	低(要確認)
131816	Le silence de Malka	巻内多作家	4	低(要確認)
131817	Le veneur noir	巻内多作家	4	低(要確認)
131818	Le voyage des enfants	巻内多作家	4	低(要確認)
131820	Les archers	巻内多作家	4	低(要確認)
131828	Les pionniers de l'esp「A」erance	巻内多作家	4	低(要確認)
131858	Ljuba 「H」St「A」iplov「A」a ; [nakreslili] J	巻内多作家	4	低(要確認)
131867	Louvre no. 9	巻内多作家	4	低(要確認)
131900	M.M. Mulokozi ; michoro, C. Mdachi.	巻内多作家	4	低(要確認)
131911	MARCH	巻内多作家	4	低(要確認)
131913	MATSUMOTO	巻内多作家	4	低(要確認)
131926	MILGRAM	巻内多作家	4	低(要確認)
132016	Ms.マーベル	巻内多作家	4	低(要確認)
132018	Mumintrollet	巻内多作家	4	低(要確認)
132049	NHKプロフェッショナル仕事の流儀 「信念」の男たち	巻内多作家	4	低(要確認)
132050	NHKプロフェッショナル仕事の流儀 「勝負」に挑む者たち	巻内多作家	4	低(要確認)
132051	NHKプロフェッショナル仕事の流儀 「医療」の現場に立つ者たち	巻内多作家	4	低(要確認)
132052	NHKプロフェッショナル仕事の流儀 「技」を極める者たち	巻内多作家	4	低(要確認)
132053	NHKプロフェッショナル仕事の流儀 「食」の追求者たち	巻内多作家	4	低(要確認)
132068	Na zadne「B」i parte	巻内多作家	4	低(要確認)
132140	Oleg Orlov ; [khudozhnik Boris Aleksandr	巻内多作家	4	低(要確認)
132145	One moreマシュマロ通信	編+巻内多作家	4	低(要確認)
132150	Opa laat zijn tenen zien en andere strip	巻内多作家	4	低(要確認)
132189	PROJECT SCARD～獣たちの正義～	巻内多作家	4	低(要確認)
132198	Paddock	巻内多作家	4	低(要確認)
132207	Paradox Live stage battle comic	巻内多作家	4	低(要確認)
132230	Pia・キャロットへようこそ!!G.O.	巻内多作家	4	低(要確認)
132252	Prise d'otages	巻内多作家	4	低(要確認)
132318	Rapunzel's revenge	巻内多作家	4	低(要確認)
132425	SDガンダム三国伝brave battle warriors創世記	巻内多作家	4	低(要確認)
132428	SDガンダム外伝騎士ガンダム 機甲神伝説	巻内多作家	4	低(要確認)
132561	Six saisons sur Ilo	巻内多作家	4	低(要確認)
132562	Skim	巻内多作家	4	低(要確認)
132568	Slovensk「A」e obr「A」azkov「A」e povesti	巻内多作家	4	低(要確認)
132579	Some swell pup, or, Are you sure you wan	巻内多作家	4	低(要確認)
132606	Strange stories for strange kids	巻内多作家	4	低(要確認)
132620	Superman for tomorrow	巻内多作家	4	低(要確認)
132672	THE BEST STAGEガールフレンド♪～Side MOMOKO～	巻内多作家	4	低(要確認)
132678	THE KING OF FANTASY八神庵の異世界無双	巻内多作家	4	低(要確認)
132694	TIGER & BUNNY 2	巻内多作家	4	低(要確認)
132724	Tapak Sakti	巻内多作家	4	低(要確認)
132776	The seven Mthombothi beads	巻内多作家	4	低(要確認)
132780	The unsolved	巻内多作家	4	低(要確認)
132812	Tokyo Mew Mew	巻内多作家	4	低(要確認)
132822	Toxic-a-Holicトキシカホリック	巻内多作家	4	低(要確認)
132828	Trick the comic	巻内多作家	4	低(要確認)
132831	Trolls de Troy	巻内多作家	4	低(要確認)
132842	ULTRAMAN×AVENGERS	巻内多作家	4	低(要確認)
132864	VITAセクスアリス	巻内多作家	4	低(要確認)
132923	WORST外伝サブロクサンタ	巻内多作家	4	低(要確認)
132924	WORST外伝サブロクサンタ	巻内多作家	4	低(要確認)
132949	Winter Love Songs	巻内多作家	4	低(要確認)
132953	Without a silver spoon in cartoon	巻内多作家	4	低(要確認)
132983	X-men	巻内多作家	4	低(要確認)
133007	Yu-Gi-Oh!	巻内多作家	4	低(要確認)
133066	master keaton	巻内多作家	4	低(要確認)
133087	takt op	巻内多作家	4	低(要確認)
133089	takt op.	巻内多作家	4	低(要確認)
133186	「お前には才能がない」と告げられた少女、怪物と評される才能の持ち主だった@COM	巻内多作家	4	低(要確認)
133308	あかがみんは脱出できない	巻内多作家	4	低(要確認)
133497	あなたの隣りにある呪いスペシャル	巻内多作家	4	低(要確認)
133531	あの乙女ゲーは俺たちに厳しい世界です	巻内多作家	4	低(要確認)
133625	あやかし極道「鬼灯組」に嫁入りします	巻内多作家	4	低(要確認)
133627	あやかし浮世絵導師	巻内多作家	4	低(要確認)
133808	いちばん残酷なまんがグリム童話	巻内多作家	4	低(要確認)
134122	えろ・めるへんラプンツェル	編+巻内多作家	4	低(要確認)
134132	おあとがよろしいようで	巻内多作家	4	低(要確認)
134206	おさゆく	巻内多作家	4	低(要確認)
134545	お姉チャンバラ紅	巻内多作家	4	低(要確認)
134738	かくりよの宿飯	巻内多作家	4	低(要確認)
134795	かまって新卒ちゃんが毎回誘ってくる.	巻内多作家	4	低(要確認)
134877	があるふれんど（かり）	巻内多作家	4	低(要確認)
135196	こちらラスボス魔王城前「教会」	巻内多作家	4	低(要確認)
135311	この新人がスゴイ!! 2011	巻内多作家	4	低(要確認)
135312	この新人がスゴイ!! 2012	巻内多作家	4	低(要確認)
135313	この新人がスゴイ!! 2013	巻内多作家	4	低(要確認)
135392	これはゾンビですか?	巻内多作家	4	低(要確認)
135394	これはゾンビですか? はい、アナタの嫁です	巻内多作家	4	低(要確認)
135430	ごくちゅう!	巻内多作家	4	低(要確認)
135496	さかさま世界	編+巻内多作家	4	低(要確認)
135585	されど罪人は竜と踊る輪舞	巻内多作家	4	低(要確認)
135586	されど罪人は竜と踊る輪舞	巻内多作家	4	低(要確認)
135793	せっかく公爵令嬢に転生したんだから長生きしたい.	巻内多作家	4	低(要確認)
135802	ぜったい両思いになれる告白	巻内多作家	4	低(要確認)
135803	ぜったい夢がかなうキューティー・ラブ	巻内多作家	4	低(要確認)
136282	とある偶像(アイドル)の一方通行(アクセラレータ)さま	巻内多作家	4	低(要確認)
136283	とある偶像の一方通行さま	巻内多作家	4	低(要確認)
136286	とある暗部の少女共棲	巻内多作家	4	低(要確認)
136417	とれなくなったおにの面	編+巻内多作家	4	低(要確認)
136566	なでしこのキセキ 川澄奈穂美物語	巻内多作家	4	低(要確認)
136567	なでしこジャパン物語	巻内多作家	4	低(要確認)
136706	のえる・evolution	巻内多作家	4	低(要確認)
136712	のたり松太郎	巻内多作家	4	低(要確認)
136762	はじまりの本	巻内多作家	4	低(要確認)
136780	はじめての日本の歴史	巻内多作家	4	低(要確認)
136781	はじめての日本の歴史	巻内多作家	4	低(要確認)
136782	はじめての日本の歴史	巻内多作家	4	低(要確認)
136783	はじめての日本の歴史	巻内多作家	4	低(要確認)
136881	はれた日は学校をやすんで	編+巻内多作家	4	低(要確認)
136969	ひとには言えないここだけの内緒ばなし	巻内多作家	4	低(要確認)
137064	ひらけいく宇宙	巻内多作家	4	低(要確認)
137473	まじかるぽっと	巻内多作家	4	低(要確認)
137576	まんが がんばれ!!タブチくん!!	巻内多作家	4	低(要確認)
137620	まんがでイッキ読み!浅見光彦冴えわたる名推理SP	巻内多作家	4	低(要確認)
137622	まんがでイッキ読み!浅見光彦名推理は正義!SP	巻内多作家	4	低(要確認)
137628	まんがでイッキ読み!浅見光彦邪欲の呪いSP	巻内多作家	4	低(要確認)
137631	まんがで読む平家物語	巻内多作家	4	低(要確認)
137633	まんがで読む源氏物語	巻内多作家	4	低(要確認)
137676	まんが黄帝内経	巻内多作家	4	低(要確認)
137893	もしロールプレイングゲームの世界にSNSがあったら	巻内多作家	4	低(要確認)
138020	やっと人に話せるあの時の内緒ばなし	巻内多作家	4	低(要確認)
138183	よんこますたぁらいと	巻内多作家	4	低(要確認)
138210	りゅうの入った小箱	編+巻内多作家	4	低(要確認)
138216	るるいえはいすくーる	巻内多作家	4	低(要確認)
138263	わけあって絶滅しました。ビューティフル	巻内多作家	4	低(要確認)
138373	アイアンマッスル	巻内多作家	4	低(要確認)
138434	アイランド	巻内多作家	4	低(要確認)
138436	アインシュタイン 痛快!宇宙論	巻内多作家	4	低(要確認)
138477	アキチ探偵事務所	巻内多作家	4	低(要確認)
138486	アクア・ステップ・アップ	巻内多作家	4	低(要確認)
138487	アクア･ステップ･アップ	巻内多作家	4	低(要確認)
138489	アクエリアンエイジキングスブレイカー	巻内多作家	4	低(要確認)
138537	アストロシティ:ライフ・イン・ザ・ビッグシティ	巻内多作家	4	低(要確認)
138658	アベンジャーズ アベンジャーズ・ワールド	巻内多作家	4	低(要確認)
138685	アメイジング・スパイダーマン	巻内多作家	4	低(要確認)
138686	アメイジング・スパイダーマン	巻内多作家	4	低(要確認)
138765	アルティメット・スパイダーマン	巻内多作家	4	低(要確認)
138780	アルプスの少女ハイジ	巻内多作家	4	低(要確認)
138782	アルペジオ・トリニティ	巻内多作家	4	低(要確認)
138798	アンキャニィ・アベンジャーズ:レッドシャドウ	巻内多作家	4	低(要確認)
138840	アンネの日記	編+巻内多作家	4	低(要確認)
138859	アヴリル・ラヴィーン5つの願いごと	巻内多作家	4	低(要確認)
139005	イルカをボコる5つの理由	巻内多作家	4	低(要確認)
139045	インフォーマ-INFORMA-	巻内多作家	4	低(要確認)
139072	ウィル様は今日も魔法で遊んでいます。ねくすと!	巻内多作家	4	低(要確認)
139080	ウインナコーヒー・タイム	巻内多作家	4	低(要確認)
139086	ウェディングピーチ	巻内多作家	4	低(要確認)
139122	ウジョとソナ	巻内多作家	4	低(要確認)
139156	ウルは空色魔女	巻内多作家	4	低(要確認)
139168	ウルトラマンA	巻内多作家	4	低(要確認)
139172	ウルトラマンタロウ	巻内多作家	4	低(要確認)
139192	エイリアン	巻内多作家	4	低(要確認)
139195	エイリアン3	巻内多作家	4	低(要確認)
139231	エスパー少女隊	巻内多作家	4	低(要確認)
139239	エチオピアの季節	巻内多作家	4	低(要確認)
139264	エピキュア・ルアラ	巻内多作家	4	低(要確認)
139374	エンゼル・シャーベット・タイム	巻内多作家	4	低(要確認)
