isbn13	date	publisher	series	volume	title	kana	creators	creators_roled
9784049167320	2025.12	KADOKAWA	電撃コミックスNEXT ; N586-03	3	金属スライムを倒しまくった俺が〈黒鋼の王〉と呼ばれるまで = SLIME SLAYER:FROM ZERO TO BLACK STEEL KING. 3	キンゾクスライムオタオシマクッタオレガクロガネノオウトヨバレルマデ	藤屋, いずこ/温泉カピバラ	藤屋いずこ:著/温泉カピバラ:原作/山椒魚:キャラクター原案
9784048997942	2025.12	ブシロードワークス	ブシロードコミックス		逆境に立つ令嬢ですが、諦めず幸せを掴みます! : アンソロジーコミック	ギャッキョウニタツレイジョウデスガアキラメズシアワセオツカミマス:アンソロジーコ		
9784098543892	2025.12	小学館	サンデーうぇぶり少年サンデーコミックス	1	#ギャルとギャルの百合. 1	ギャルトギャルノユリ	イノウエ	イノウエ:著
9784088940434	2025.12	集英社	ヤングジャンプコミックス	34	銀河英雄伝説. 34	ギンガエイユウデンセツ	田中, 芳樹, 1952-/藤崎, 竜, 1971-	田中芳樹:原作/藤崎竜:漫画
9784087921038	2025.12	集英社		9	銀太郎さんお頼み申す. 9	ギンタロウサンオタノミモウス	東村, アキコ, 1975-	東村アキコ:著
9784040761893	2025.12	KADOKAWA	ドラゴンコミックスエイジ	7	くらいあの子としたいこと. 7	クライアノコトシタイコト	碇, マナツ	碇マナツ [著]:
9784575422931	2025.12	双葉社	モンスターコミックス	12	クラス転移で俺だけハブられたので、同級生ハーレム作ることにした. 12	クラステンイデオレダケハブラレタノデドウキュウセイハーレムツクルコトニシタ	もりたか, たかし/新双ロリス	もりたかたかし:漫画/新双ロリス:原作/夏彦:キャラクター原案
9784040761855	2025.12	KADOKAWA	ドラゴンコミックスエイジ	5	クラスメイトの元アイドルが、とにかく挙動不審なんです。 = My classmate SHION SAEGUSA was idol,but she is unsure of behavior in front of me. 5	クラスメイトノモトアイドルガトニカクキョドウフシンナンデス	こりんさん/となりける	こりんさん:原作/となりける:作画/kr木:キャラクター原案
9784065419762	2025.12	講談社	イブニングKC	6	クラッシャージョウREBIRTH. 6	クラッシャージョウリバース	高千穂, 遥, 1951-/針井, 佑	高千穂遙:原作/安彦良和:キャラクター原案/針井佑:漫画
9784040762197	2025.12	KADOKAWA	ドラゴンコミックスエイジ	2	黒幕ゲーム. 2	クロマクゲーム	久追, 遥希/八角, シキミ	久追遥希:原作/八角シキミ:作画/たかやKi:キャラクター原案
9784575339956	2025.12	双葉社	JOUR COMICS	18	グランマの憂鬱 = Grandmother&#39;s Melancholy. 18	グランマノユウウツ	高口, 里純	高口里純:著
9784088938585	2025.12	集英社	ヤングジャンプコミックス	2	共飯グルメ! 2	グルグルメ	スガワラ, エスコ	スガワラエスコ:著
9784046854612	2025.12	KADOKAWA	フロースコミック	5	結婚商売 = Marriage of Convenience. 5	ケッコンショウバイ	Antstudio/KEN, pub. 2023	Antstudio:漫画/KEN:原作
9784575423174	2025.12	双葉社	モンスターコミックス	8	剣聖の幼馴染がパワハラで俺につらく当たるので、絶縁して辺境で魔剣士として出直すことにした。. 8	ケンセイノオサナナジミガパワハラデオレニツラクアタルノデゼツエンシテヘンキョウデ	あおい, ゆみ/シンギョウ, ガク	あおいゆみ:漫画/シンギョウガク:原作/ふーみ:キャラクター原案
9784040761978	2025.12	KADOKAWA	ドラゴンコミックスエイジ	11	ゲーセン少女と異文化交流. 11	ゲーセンショウジョトイブンカコウリュウ	安原, 宏和	安原宏和 [著]:
9784098637379	2025.12	小学館	BIG SUPERIOR COMICS SPEC	8	劇光仮面. 8	ゲキコウカメン	山口, 貴由	山口貴由:著
9784800016799	2025.12	マッグガーデン	MGC. Web comic beat&#39;	1	激闘!異世界警察24時 : 最前線スペシャル!the comic. 1	ゲキトウ!イセカイケイサツ24ジ:サイゼンセンスペシャル!thecomic	片栗粉/高寛	片栗粉:原作/高寛:漫画
9784088941103	2025.12	集英社	ヤングジャンプコミックス	2	ゲキドウ. 2	ゲキドウ	ココカコ/三澄, スミ	ココカコ, 三澄スミ:著
9784408559803	2025.12	実業之日本社	実業之日本社文庫 ; む1-2		ゲゲゲの女房 : 人生は……終わりよければ、すべてよし!!	ゲゲゲノニョウボウ:ジンセイワオワリヨケレバスベテヨシ	武良, 布枝	武良布枝:著
9784302110766	2026.1	ハーパーコリンズ・ジャパン	ハーレクインコミックス・パール ; ミ15-02		愛を運ぶウエイトレス = Waitress carrying love	アイオハコブウエイトレス	海青/Bevarly, Elizabeth	海青:著/エリザベス・ベヴァリー:原作
9784867782088	2026.1	秋水社	SDC	3	アイネクライネをうたって. 3	アイネクライネオウタッテ	片山, 愁/ヨダカ, ケイ	片山愁:/ヨダカケイ:原作
9784799221242	2026.1	キルタイムコミュニケーション	ヴァルキリーコミックス	5	アストロキング : 召喚勇者だけど下級認定されたのでメイドハーレムを作ります! 5	アストロキング:ショウカンユウシャダケドカキュウニンテイサレタノデメイドハーレム	GEN/竜庭, ケンジ	GEN:漫画/竜庭ケンジ:原作/ギザン:キャラクター原案
9784823609756	2026.1	ジーオーティー	GOT COMICS		あなたとわたしの恋色模様	アナタトワタシノコイイロモヨウ	かたせなの 著	かたせなの:著
9784785981068	2026.1	少年画報社	YKコミックス	1	異世界水族館のつくりかた = How to make the isekai aquarium : モンスター娘たちと無人島で楽園創造スローライフ! 1	イセカイスイゾクカンノツクリカタ	もくはち	もくはち:著
9784758088503	2026.1	一迅社	IDコミックス. Lake		異世界の執着攻めが俺をどろどろに愛し尽くすアンソロジー	イセカイノシュウチャクゼメガオレオドロドロニアイシツクスアンソロジー		
9784799221228	2026.1	キルタイムコミュニケーション	ヴァルキリーコミックス	7	異世界魔術師は魔法を唱えない : THE COMIC. 7	イセカイマジュツシワマホウオトナエナイ:ザコミック	こっぱむ/もち, pub. 2015	こっぱむ:漫画/もち:原作
9784868051435	2026.1	ヒーローズ	HCヒーローズコミックス	5	異世界メタラー = isekai metaller. 5	イセカイメタラー	かすが, 龍	かすが龍。:著
9784868120858	2026.1	ワニマガジン社	WANIMAGAZINE COMICS SPEC		陰キャ同士のセックスが一番エロいよね	インキャドウシノセックスガイチバンエロイヨネ	どじろー 著	どじろー:著
9784785980993	2026.1	少年画報社	YKコミックス	2	いんびりの村 : 顔の同じ男たち. 2	インビリノムラ:カオノオナジオトコタチ	佐藤, 啓	佐藤啓:著
9784866539379	2026.1	コアマガジン	メガストアコミックスシリーズ ; No.838		うしちちガールズ	ウシチチガールズ	ちるまくろ 著	ちるまくろ:著
9784785981037	2026.1	少年画報社	思い出食堂コミックス	4	海の見える台所. 4	ウミノミエルダイドコロ	福丸, やすこ	福丸やすこ:著
9784868120797	2026.1	ワニマガジン社	WANIMAGAZINE COMICS SPEC		エロ漫研とかにようこそ!	エロマンケントカニヨウコソ	きづかかずき 著	きづかかずき:著
9784867208472	2026.1	コアミックス	ゼノンコミックス	3	狼少年真神くん. 3	オオカミショウネンマガミクン	青井, ぬゐ	青井ぬゐ:
9784065421383	2026.1	講談社	ヤンマガKC	2	大きいムキムキ小さいむちむち = BIG MUKIMUKI SMALL MUCHIMUCHI. 2	オオキイムキムキチイサイムチムチ	檜原, フキ	檜原フキ:著
9784758088909	2026.1	一迅社		2	大きな声では言えませんが。. 2	オオキナコエデワイエマセンガ	皆月, つなみ	皆月つなみ:著
9784758088916	2026.1	一迅社		3	大きな声では言えませんが。. 3	オオキナコエデワイエマセンガ	皆月, つなみ	皆月つなみ:著
9784434366871	2026.1	ブラスト出版	occupai	[8]	おーばーふろぉ. [8]	オーバーフロォ	かいづか 著	かいづか:著
9784758089036	2026.1	一迅社	IDコミックス. Zero-sum comics	4	お飾り妻は冷酷旦那様と離縁したい! : 実は溺愛されていたなんて知りません : アンソロジーコミック. 4	オカザリズマワレイコクダンナサマトリエンシタイ!:ジツワデキアイサレテイタナンテ		
9784758089050	2026.1	一迅社	LAKE	1	奥様に捨てられた伯爵様 = The oppressed wife finds happiness by separating from her husband. : 虐げられてきた奥様は、思い切りよく第二の人生に向かいます! 1	オクサマニステラレタハクシャクサマ	セメント食べ太郎/三輪, 有利佳	セメント食べ太郎:漫画/三輪有利佳:原作
9784866539485	2026.1	コアマガジン	メガストアコミックスシリーズ ; No.836		おしりで性処理はセックスでは、ない	オシリデセイショリワセックスデワナイ	愉快田うちお 著	愉快田うちお:著
9784785981129	2026.1	少年画報社	YKコミックス	2	おへんろちゃん! 2	オヘンロチャン	近藤, るるる	近藤るるる:著
9784758089067	2026.1	一迅社	LAKE	1	思い上がりも程々に。 = Be moderate in your hubris. : 地味令嬢アメリアの幸せな婚約. 1	オモイアガリモホドホドニ	ヒビキ/ごろごろみかん, 2000-	ヒビキ:漫画/ごろごろみかん。:原作
9784785981020	2026.1	少年画報社	思い出食堂コミックス	2	家政婦美幸のときめきレシピ. 2	カセイフミユキノトキメキレシピ	華麗, るう	華麗るう:著
9784785981099	2026.1	少年画報社	YKコミックス	10	株式会社神かくし. 10	カブシキガイシャカミカクシ	片山, 陽介	片山陽介:著
9784868051442	2026.1	ヒーローズ	HCヒーローズコミックス	29	仮面ライダークウガ = Masked Rider KUUGA. 29	カメンライダークウガ	石ノ森, 章太郎, 1938-1998/井上, 敏樹, 1959-/横島, 一	石ノ森章太郎:原作/井上敏樹:脚本/横島一:作画
9784867782095	2026.1	秋水社	Shusui digital comics BL	2	可愛いあなたを壊したい : 幼馴染キュートアグレッション. 2	カワイイアナタオコワシタイ:オサナナジミキュートアグレッション	上川, きち	上川きち:
9784758089074	2026.1	一迅社		3	カワイイ恋は着飾らない = DON&#39;T DRESS UP MY SWEET SWEET LOVE. 3	カワイイコイワキカザラナイ	直, 正也	直正也:著
9784867168851	2026.1	マイクロマガジン社	Ride Comics	13	ガチャを回して仲間を増やす最強の美少女軍団を作り上げろ = You increase families and make beautiful girl army corps,and put it up : THE COMIC. 13	ガチャオマワシテナカマオフヤスサイキョウノビショウジョグンダンオツクリアゲロ	晴野, しゅー/ちんくるり	晴野しゅー:漫画/ちんくるり:原作/イセ川ヤスタカ:キャラクター原案
9784785981013	2026.1	少年画報社	ねこぱんちコミックス	28	キジトラ猫の小梅さん. 28	キジトラネコノコウメサン	ほしの, なつみ	ほしのなつみ:著
9784866539249	2026.1	コアマガジン	メガストアコミックスシリーズ ; No.834		君のえっちな弱点	キミノエッチナジャクテン	旅口工路 著	旅口工路:著
9784868051510	2026.1	ヒーローズ	HCヒーローズコミックス	26	キリングバイツ = KILLING BITES. 26	キリングバイツ	村田, 真哉/隅田, かずあさ	村田真哉:原作/隅田かずあさ:作画
9784785980900	2026.1	少年画報社	YKコミックス	第1巻	キリン. 第1巻	キリン	東本, 昌平	東本昌平:著
9784785980917	2026.1	少年画報社	YKコミックス	第2巻	キリン. 第2巻	キリン	東本, 昌平	東本昌平:著
9784785980924	2026.1	少年画報社	YKコミックス	第3巻	キリン. 第3巻	キリン	東本, 昌平	東本昌平:著
9784046855183	2026.1	KADOKAWA	フロースコミック		ギャップ萌え男子が沼すぎる!アンソロジーコミック	ギャップモエダンシガヌマスギルアンソロジーコミック		
9784758088893	2026.1	一迅社	IDコミックス. Rex comics	3	ギャルがオタクの家に入り浸ってエッチに沼るアンソロジーコミック. 3	ギャルガオタクノイエニイリビタッテエッチニヌマルアンソロジーコミック		
9784868120865	2026.1	ワニマガジン社	WANIMAGAZINE COMICS SPEC		ギャルすこパコる	ギャルスコパコル	旅烏 著	旅烏:著
9784785980931	2026.1	少年画報社	YKコミックス	2	クジラの葬列 = fauna of Killer falls. 2	クジラノソウレツ	矢木, 直樹	矢木直樹:著
9784823609879	2026.1	ジーオーティー	NOiPA COMiCS	1	クズ女子が本気の恋に落ちるまで-NOiPA編-. 1	クズジョシガホンキノコイニオチルマデノイパヘン	櫻井, 亜矢子	櫻井亜矢子:著
9784867168899	2026.1	マイクロマガジン社	Ride Comics	1	クソゲー悪役令嬢 = The KUSOGE Villainess : 滅亡エンドしかない世界に転生したけど、しぶとく生き残ってやりますわ! 1	クソゲーアクヤクレイジョウ	美琴, アヤ/タカば	美琴アヤ:漫画/タカば:原作/四葉凪:キャラクター原案
9784799221280	2026.1	キルタイムコミュニケーション	二次元ドリームコミックス ; 785		黒獣外伝淫慾の大娼館THE COMIC	クロイヌガイデンインヨクノダイショウカンザコミック	ジンナイ 著/Liquid 原作	ジンナイ:著/Liquid:原作
9784910582672	2026.1	ジュネット	ジュネットコミックス ; 470. ピアスシリー		黒革と悪人	クロカワトアクニン	りりく旅行	りりく旅行:著
9784758089043	2026.1	一迅社	ベビードールCOMICS	1	黒豹殿下、フェロモンがダダ漏れです! : 淫紋持ち神子ですが、毎晩迫ってこられても困ります. 1	クロヒョウデンカフェロモンガダダモレデス:インモンモチミコデスガマイバンセマッテ	猫田, れお/竹輪	猫田れお:漫画/竹輪:原作
9784799221273	2026.1	キルタイムコミュニケーション	二次元ドリームコミックス ; 784		軍属麗奴ツバキ淫れ散る三戦華THE COMIC	グンゾクレイドツバキミダレチルサンセンカザコミック	からすま弐式 著/高岡智空 原作	からすま弐式:著/高岡智空:原作
9784867782057	2026.1	秋水社	SDC	3	結婚、のち恋愛。 : 冷徹御曹司と身代わり結婚. 3	ケッコン、ノチレンアイ。:レイテツオンゾウシトミガワリケッコン	蘇我, 空木/朔也	蘇我空木:原作/朔也:
9784785980979	2026.1	少年画報社		2	孤独モラトリアム. 2	コドクモラトリアム	佐倉, イサミ	佐倉イサミ:著
9784910019222	2026.1	クラーケンコミックス		6	金色のガッシュ!!2 = Konjiki no GASH!!2. 6	コンジキノガッシュニ	雷句, 誠	雷句誠:著
9784823609749	2026.1	ジーオーティー	GOT COMICS		極楽温泉物語	ゴクラクオンセンモノガタリ	赤木リオ 著	赤木リオ:著
9784537173444	2026.1	Amazia	マンガbangコミックス	2	ゴブリンアイランド. 2	ゴブリンアイランド	埃, 太郎/しき, シキ	埃太郎:漫画/しきシキ:原作
9784049169140	2026.1	KADOKAWA	Dengeki Comics EX ; DE29	6	サーシャちゃんとクラスメイトオタクくん = Саша и ее одноклассник Отаку. 6	サーシャチャントクラスメイトオタククン	はぐはぐ	はぐはぐ:著
9784799221204	2026.1	キルタイムコミュニケーション	ヴァルキリーコミックス	1	最強魔王は無双してたのに : 女体化解除のカギは人助けの旅でした. 1	サイキョウマオウワムソウシテタノニ:ニョタイカカイジョノカギワヒトダスケノタビデ	ワス	ワス:著
9784537173406	2026.1	日本文芸社	NICHIBUN COMICS	58	酒のほそ道 : 酒と肴の歳時記. 58	サケノホソミチ:サケトサカナノサイジキ	ラズウェル細木, 1956-	ラズウェル細木:著
