title	a_romaji	a_id	key
グラップラー刃牙 最大トーナメント編	Grappler Baki	154358	qid:Q3045424|name:グラップラー刃牙 最大トーナメント編
グラップラー刃牙 幼年編	Grappler Baki	154358	qid:Q3045424|name:グラップラー刃牙 幼年編
グラップラー刃牙	Grappler Baki	154358	qid:Q3045424|name:グラップラー刃牙|sub:アンコール出版
呪いのワンピース	Noroi no One Piece	183896	qid:Q3081347|name:呪いのワンピース
ドラゴンクエスト	Dragon Quest: Dai no Daibouken	30871	qid:Q3082793|name:ドラゴンクエスト|sub:ダイの大冒険
プリンセスルシア	Princess Lucia	49489	qid:Q3089616|name:プリンセスルシア
ないしょごと	Fechi Koi!: Gojisare Fetish JK to Seishun	181404	qid:Q30929609|name:ないしょごと
キュピコ!	Kyupiko!: Fushimatsu Tenshi no Mismanagement	91284	qid:Q30938327|name:キュピコ!
ピースオブケイク 番外編	Piece of Cake - Bangai-hen	155239	qid:Q3101401|name:ピースオブケイク 番外編
金色ジャパネスク	Kiniro Japanesque: Yokohama Karentan	104958	qid:Q3109142|name:金色ジャパネスク
ぶっちぎりCA	Bucchigiri Cabin Attendant	52151	qid:Q3135260|name:ぶっちぎりCA
魔神冒険譚 ランプ・ランプ	Arabian Majin Boukentan Lamp Lamp	45303	qid:Q313703|name:魔神冒険譚 ランプ・ランプ
ESC.ape	Tokubetsu na Mainichi	86971	qid:Q3138661|name:ESC.ape
エンバーミング	Embalming: THE ANOTHER TALE OF FRANKENSTEIN	33099	qid:Q316970|name:エンバーミング
アプローズ	Bruges: Applause	41863	qid:Q3201020|name:アプローズ
ブルージュ	Bruges: Applause	41863	qid:Q3201020|name:ブルージュ
ひまわり!!	Doukyuusei Kareshi ni Jirasaretemasu.	194948	qid:Q3272992|name:ひまわり!!
俺で満たしていいですか?	Ore de Mitashite Ii Desu ka?: Toshishita Joush	211929	qid:Q3311510|name:俺で満たしていいですか?
ポーラとミシェル	ACCA: 13-ku Kansatsu-ka Gaiden: Paula to Miche	113557	qid:Q3337062|name:ポーラとミシェル
Rec	Hatsujou Method	94042	qid:Q3412279|name:Rec
バタフライキス	Butterfly Kiss Blade	45677	qid:Q3515914|name:バタフライキス
ロックアップ	Lock Up: Warera Akatsuki Puroresu-dan	89611	qid:Q3519218|name:ロックアップ
ラファエロ	Raffaello: Sono Ai	107318	qid:Q3776935|name:ラファエロ
ハイウェイスター	Highway★Star	94704	qid:Q378710|name:ハイウェイスター
バブル	Bubble: Chicano KEI - Kabukichou Kettou-hen  	144529	qid:Q3811956|name:バブル
アーサーブライト	Arthur Bright	109539	qid:Q3812501|name:アーサーブライト
マイ・フェア・ネイバー	My Fair Neighbor	87348	qid:Q38277282|name:マイ・フェア・ネイバー
ロスマリンの伝説	Rosmarin no Densetsu 	133601	qid:Q40039813|name:ロスマリンの伝説
ボスレノマ	Boss Renoma: Shuujin Riku Gaiden	107964	qid:Q40044109|name:ボスレノマ|sub:囚人リク外伝
ラヴァーズ・キス	Lovers' Kiss	71753	qid:Q418449|name:ラヴァーズ・キス
ナイティング+ナイト	Knighting Knight	33385	qid:Q429228|name:ナイティング+ナイト
宇宙海賊キャプテンハーロック	Uchuu Kaizoku Captain Harlock	35115	qid:Q431443|name:宇宙海賊キャプテンハーロック
空の王者ゼロ戦	Sora no Ouja Zerosen: Kessaku Senki Manga Shuu	181643	qid:Q431443|name:空の王者ゼロ戦
ラブ★コン	Lovely★Complex	30031	qid:Q434041|name:ラブ★コン
ゴッドハンド輝	Godhand Teru: Chinmoku no Corona 2020	120274	qid:Q43423991|name:ゴッドハンド輝
ホリデイラブ	Holiday Love: Fuufukan Renai	87120	qid:Q43425398|name:ホリデイラブ
ドッグデイズ	Ginga Shounen Densetsu: Dog Days - Roku to Bok	154749	qid:Q4348970|name:ドッグデイズ|sub:銀牙少年伝説 : ロクとボクの一番熱かった日々
薔薇のジョゼフィーヌ	Bara no Josephine	70311	qid:Q437849|name:薔薇のジョゼフィーヌ
はぴぷり	Happy Pretty	34627	qid:Q438220|name:はぴぷり
ゴージャス・カラット	Gorgeous Carat: Kurayami no Bitoku	31170	qid:Q441692|name:ゴージャス・カラット
プリンセス・レダリア	Princess Ledalia: Bara no Kaizoku	111603	qid:Q441692|name:プリンセス・レダリア
ヴァンパイアセイヴァー	Vampire Savior: Tamashii no Mayoigo	40697	qid:Q445265|name:ヴァンパイアセイヴァー
楠勝平コレクション	Kusunoki Shouhei Collection: Yamagishi Ryouko 	210418	qid:Q445827|name:楠勝平コレクション|sub:山岸凉子と読む
D・N・〔A^2〕	DNA²: Dokoka de Nakushita Aitsu no Aitsu	30683	qid:Q452246|name:D・N・〔A^2〕
D・N・A²	DNA²: Dokoka de Nakushita Aitsu no Aitsu	30683	qid:Q452246|name:D・N・A²
Tactics	Akuma wa Hohoemu	49638	qid:Q457637|name:Tactics
魔探偵ロキ RAGNAROK	Matantei Loki Ragnarok: Shinsekai no Kamigami	57111	qid:Q457637|name:魔探偵ロキ RAGNAROK
淫楽に囚われたグリム童話	Manga Grimm Douwa: Inraku ni Torawareta Grimm 	57485	qid:Q45819841|name:淫楽に囚われたグリム童話
D. Gray-man	Zone	35147	qid:Q464351|name:D. Gray-man
ちぇんじ!	Change!: Chigau Watashi ni Nareta Nara	47590	qid:Q465369|name:ちぇんじ!
チワワちゃん	Chihuahua-chan	112549	qid:Q465645|name:チワワちゃん
チェーザレ	Cesare: Hakai no Souzousha	31067	qid:Q469923|name:チェーザレ
グリム艶童話	Grimm Tsuya Douwa: Koi wo Hoshigaru Ohimesama-	175566	qid:Q4700602|name:グリム艶童話
純情クレイジーフルーツ	Junjou Crazy Fruits 21 Seiki Hen: Mou Ichido Y	176122	qid:Q4700602|name:純情クレイジーフルーツ
放課後は恋のレッスンを	Houkago wa Koi no Lesson wo / Kimi wa Saikou n	175523	qid:Q4700602|name:放課後は恋のレッスンを
水の中の月	Mizu no Naka no Tsuki: Kyouseitanshou	160899	qid:Q4700966|name:水の中の月
Girls	Juicy (Genteiban)	68551	qid:Q471103|name:Girls
サイボーグ009	Cyborg 009	31639	qid:Q471103|name:サイボーグ009
ジュン	Jun: Shotaro no Fantasy World	82343	qid:Q471103|name:ジュン
スカルマン	The Skull Man	34617	qid:Q471103|name:スカルマン
ゼルダの伝説	Zelda no Densetsu: Kamigami no Triforce	35939	qid:Q471103|name:ゼルダの伝説
ミュータント・サブ	Mutant Sabu	198023	qid:Q471103|name:ミュータント・サブ
仮面ライダー	Kamen Rider	34751	qid:Q471103|name:仮面ライダー
仮面ライダー龍騎	Kamen Rider Ryuki: 13 RIDERS THE COMIC	153661	qid:Q471103|name:仮面ライダー龍騎
GRジャイアントロボ	Giant Robo: Chikyuu no Moetsukiru Hi	34538	qid:Q471133|name:GRジャイアントロボ
ジャイアントロボ	Giant Robo	150265	qid:Q471133|name:ジャイアントロボ
魔法使いサリー	Mahoutsukai Sally	42461	qid:Q471133|name:魔法使いサリー
ワトソンの陰謀	Watson no Inbou: Sherlock Holmes Ibun 	133909	qid:Q4721168|name:ワトソンの陰謀
恋のメビウス	Koi no Moebius: Kare to no Shujuu wa Genei no 	198851	qid:Q48743892|name:恋のメビウス
薔薇はシュラバで生まれる	Bara wa Shuraba de Umareru: 70-nendai Shoujo M	115665	qid:Q48761878|name:薔薇はシュラバで生まれる|sub:70年代少女漫画アシスタント奮闘記
ザ・ウームズ・アイズ	The Womb's Eyes	167696	qid:Q48762224|name:ザ・ウームズ・アイズ
スカーレットオーダー	Scarlet Order: Dance in the Vampire Bund 2	87537	qid:Q50041|name:スカーレットオーダー
ハード・ナード・ダディ	Hard Nerd Daddy: Hatarake! Otaku!!	88060	qid:Q50041|name:ハード・ナード・ダディ
スノウホワイト	Grimm no You na Monogatari: Snow White	86091	qid:Q5209147|name:スノウホワイト
トゥルーデおばさん	Trude Oba-san: Grimm no Youna Monogatari	117487	qid:Q5209147|name:トゥルーデおばさん
天元突破グレンラガン	Tengen Toppa Gurren Lagann: Otoko Ippiki-hen	92265	qid:Q5276666|name:天元突破グレンラガン
ばっかつ!	Bakkatsu! Bakushu Kassai	109967	qid:Q5362351|name:ばっかつ!|sub:麦酒喝采
with LOVE	Mochizuki-san no Koibumi	90386	qid:Q5362703|name:with LOVE
ギャリズム	Galism: Renai Joutou 3 Shimai	32574	qid:Q537063|name:ギャリズム
スウィートHR	Sweet HR: Minami-sensei no Himitsu no Houkago	94339	qid:Q537063|name:スウィートHR
転生ギャル勇者と囚われの姫	Tensei Gyaru Yuusha to Toraware no Hime: Morah	197555	qid:Q537063|name:転生ギャル勇者と囚われの姫|sub:モラハラ義実家を攻略せよ
異世界ちゃんこ	Isekai Chanko: Yokozuna Mokuzen ni Shoukan sar	112630	qid:Q5508584|name:異世界ちゃんこ|sub:横綱目前に召喚されたんだが
地球へ…	Terra e... ~Aoki Koubou no Keith~	31743	qid:Q5508584|name:地球へ…
キューティーハニー	Cutey Honey	86168	qid:Q551359|name:キューティーハニー
ゲッターロボ	Getter Robo	169943	qid:Q551359|name:ゲッターロボ
ゲッターロボ飛焔	Getter Robo Hien: THE EARTH SUICIDE	36891	qid:Q551359|name:ゲッターロボ飛焔
サラーキア	Salacia: Waga Hakugin no Mermaid	108839	qid:Q551359|name:サラーキア
ダイナミックヒーローズ	Nagai Go Manga Gaiden: Dynamic Heroes	129525	qid:Q551359|name:ダイナミックヒーローズ
デビルマン	Devilman	151564	qid:Q551359|name:デビルマン
デビルマン外伝	Devilman Gaiden: Ningen Senki	160544	qid:Q551359|name:デビルマン外伝|sub:人間戦記
デビルマン対闇の帝王	Devilman Tai Yami no Teiou: DEVILMAN vs HADES	92226	qid:Q551359|name:デビルマン対闇の帝王
バイオレンスジャック	Violence Jack	31442	qid:Q551359|name:バイオレンスジャック
マジンガーZ	Mazinger Z	129528	qid:Q551359|name:マジンガーZ
新デビルマン	Shin Devilman	43753	qid:Q551359|name:新デビルマン
エンジンルーム	Engine Room: Ketsureishiki Nainen Kikanshitsu	53714	qid:Q553105|name:エンジンルーム
ロッカメルト	Rokka Melt: Fiancé wa Yukiotoko	85551	qid:Q5713473|name:ロッカメルト
リターナーズ	Returners: Aka no Kikansha	48001	qid:Q576756|name:リターナーズ
果て戻る異世界転生	Hate Modoru Isekai Tensei: Nankaiyattemo Osana	197040	qid:Q59779594|name:果て戻る異世界転生
果て戻る異世界転生	Hate Modoru Isekai Tensei: Nankaiyattemo Osana	197040	qid:Q59779594|name:果て戻る異世界転生|sub:何回やっても幼馴染に辿り着けない
ゲッターロボG	Getter Robo G	37759	qid:Q600384|name:ゲッターロボG
ディアバディ	Dear Buddy: Kizuna Doubutsu Byouin	136313	qid:Q60627546|name:ディアバディ
ママハン	Mom Hunter: Toshishita ni Karareru Onna-tachi	132653	qid:Q60627551|name:ママハン|sub:年下に狩られる女たち
Gift	Tadaima Full-House♥	123199	qid:Q60627555|name:Gift
クレバテス	Clevatess: Majuu no Ou to Akago to Kabane no Y	122693	qid:Q610576|name:クレバテス
殉国のアルファ	Junkoku no Alpha: Omega Versailles	139364	qid:Q6139009|name:殉国のアルファ|sub:オメガ・ベルサイユ
メンズ校	Men's Kou	119697	qid:Q6139039|name:メンズ校
ミスター味っ子	Mister Ajikko	39797	qid:Q618883|name:ミスター味っ子
8!～エイト～	8! Eight	147480	qid:Q6364240|name:8!～エイト～
黄金の翼	Legend of Galactic Heroes Gaiden: Golden Wings	43633	qid:Q6378134|name:黄金の翼
ラミア	Jashin Densetsu	97079	qid:Q6392014|name:ラミア
ブラッディ・ブライド	Bloody Bride: Kyuuketsuki no Konkatsu	114952	qid:Q6426183|name:ブラッディ・ブライド
新機動戦記ガンダムW	Shin Kidou Senki Gundam Wing: ENDLESS WALTZ	31936	qid:Q6455142|name:新機動戦記ガンダムW
ギャグマンガ日和	Masuda Kousuke Gekijou: Gag Manga Biyori	38584	qid:Q6455305|name:ギャグマンガ日和
エモーショナル赤ちゃん期	Emotional Aka-chan-ki: Ningen wo 2-nen Sodatet	190347	qid:Q64760092|name:エモーショナル赤ちゃん期
私はゲゲゲ	Watashi wa Gegege - Shinpika Mizuki Shigeru De	52142	qid:Q669049|name:私はゲゲゲ
水木しげる	Boku no Isshou wa Gegege no Rakuen da: Manga M	105488	qid:Q669049|name:水木しげる
賢者は眠る	Kenja wa Nemuru: Shinjou Mimei no Houseki Jike	33494	qid:Q6838451|name:賢者は眠る
シンデレラ	Cinderella: Sekaiichi Utsukushii Zankoku Douwa	36084	qid:Q6858005|name:シンデレラ
ミリモス・サーガ	Millimos Saga: Battei Ouji no Tensei Senki	147620	qid:Q6862804|name:ミリモス・サーガ|sub:末弟王子の転生戦記
レディーQ	Tensai Choukoushi Houjou Mika	180590	qid:Q6883357|name:レディーQ
F	I Am John Cantlie	173558	qid:Q7046075|name:F
ゴーマニズム宣言	Shin Goumanism Sengen SPECIAL: Taiwan Ron	42366	qid:Q707783|name:ゴーマニズム宣言
新・ゴーマニズム宣言	Shin Goumanism Sengen SPECIAL: Sensouron	42364	qid:Q707783|name:新・ゴーマニズム宣言
ジョジョの奇妙な冒険	JoJo no Kimyou na Bouken: Stardust Crusaders	30872	qid:Q719354|name:ジョジョの奇妙な冒険
ジョジョリオン	JoJo no Kimyou na Bouken: JoJolion	55515	qid:Q719354|name:ジョジョリオン
ブランカ	Blanca	56132	qid:Q723853|name:ブランカ
サイレントメビウス	Silent Möbius	30228	qid:Q731579|name:サイレントメビウス
ノーにゃんこノーライフ	No Nyanko No Life: Bokura no Chiiikineko Keika	147319	qid:Q7334539|name:ノーにゃんこノーライフ
スカイウォーカー	Sky Walker	165390	qid:Q7385253|name:スカイウォーカー
太陽が見ている かもしれないから	Taiyou ga Mite Iru (Kamo Shirenai kara)	102959	qid:Q7385253|name:太陽が見ている かもしれないから
バドガール	Badminton Girl	38530	qid:Q739836|name:バドガール
ポケットモンスターspecial	Pocket Monsters SPECIAL: HeartGold & SoulSilve	121165	qid:Q7426424|name:ポケットモンスターspecial
ポケットモンスターSPECIAL	Pocket Monsters SPECIAL: Ruby & Sapphire	121146	qid:Q7426424|name:ポケットモンスターSPECIAL
Sleeping beauty	Hime Hajime	83959	qid:Q7446825|name:Sleeping beauty
ラチェット＆クランク	Ratchet & Clank - Gagaga! Ginga no Gakeppuchi 	42714	qid:Q7497278|name:ラチェット＆クランク
プラタナスの実	Platanas no Mi: Shounikairyou Channel	124212	qid:Q76283512|name:プラタナスの実
サイバー桃太郎	Magen Senki: Cyber Momotarou	49049	qid:Q7677523|name:サイバー桃太郎
笑ゥせぇるすまん	Warau Salesman	93662	qid:Q7784543|name:笑ゥせぇるすまん
Wake up!	Kazoku no Inzou: Katei wa Seido-tachi no Ori	94612	qid:Q7813586|name:Wake up!
ベルンシュタイン	Yume no Ishibumi: Bernstein	167918	qid:Q7827649|name:ベルンシュタイン
タイムスリッパー	Time Slipper: Yuki no Choujikuu	81501	qid:Q7827779|name:タイムスリッパー
MSジェネレーション	Mobile Suit Gundam: MS Generation	48003	qid:Q8019333|name:MSジェネレーション
智代アフター	CLANNAD: Tomoyo After - Dear Shining Memories	33941	qid:Q8060717|name:智代アフター
逆襲のギガンティス	Mobile Suit Vs. Giant God: Gigantis' Counterat	58007	qid:Q8140707|name:逆襲のギガンティス
オレ×ヨメ	Ore x Yome: Cupid no Itazura	54873	qid:Q8193635|name:オレ×ヨメ
月に溺れるかぐや姫	Tsuki ni Oboreru Kaguya-hime: Anata no Moto e 	109961	qid:Q8193635|name:月に溺れるかぐや姫
GS美神	Ghost Sweeper Mikami	33822	qid:Q8193642|name:GS美神
ジャッジ	Yami no Shihosha Judge	78247	qid:Q841020|name:ジャッジ
僕は妹に恋をする	Boku wa Imouto ni Koi wo Suru: Secret Sweethea	33127	qid:Q859232|name:僕は妹に恋をする
エンゼルバンク	Angel Bank: Dragon Zakura Gaiden	39406	qid:Q871684|name:エンゼルバンク
Dear	Girls Syndrome	92599	qid:Q873283|name:Dear
君に花飾り	Kimi ni Hanakazari: Seikimatsu Teppen BOY	36270	qid:Q9019844|name:君に花飾り
キョウハクDOG'S	Kyouhaku DOG’s: Another Secret	100205	qid:Q9036048|name:キョウハクDOG'S
妖精国(アルフヘイム)の騎士Ballad	Alfheim no Kishi Ballad: Kinryoku no Tani ni N	136106	qid:Q9099435|name:妖精国(アルフヘイム)の騎士Ballad|sub:金緑の谷に眠る竜
妖精国の騎士Ballad～継ぐ視の守護者～	Alfheim no Kishi Ballad	112883	qid:Q9099435|name:妖精国の騎士Ballad～継ぐ視の守護者～
シューカツ!!	Shuukatsu!!: Kimi ni Naitei	41324	qid:Q9118315|name:シューカツ!!
テイルズオブデスティニー	Tales of Destiny: Kami no Me wo Meguru Yabou	52600	qid:Q9122912|name:テイルズオブデスティニー
恋降るカラフル	Koi Furu Colorful: Zenbu Kimi to Hajimete	99048	qid:Q9301128|name:恋降るカラフル
銀砂糖師と黒の妖精	Ginzatoushi to Kuro no Yousei: Sugar Apple Fai	75968	qid:Q9321741|name:銀砂糖師と黒の妖精
レイヤー×レイアー	Layer x Layer	92282	qid:Q9333909|name:レイヤー×レイアー
魔法少女リリカルなのは The 1st	Original Chronicle Mahou Shoujo Lyrical Nanoha	89876	qid:Q9355827|name:魔法少女リリカルなのは The 1st
魔法少女リリカルなのはThe 1st	Original Chronicle Mahou Shoujo Lyrical Nanoha	89876	qid:Q9355827|name:魔法少女リリカルなのはThe 1st
キャプテン翼 ワールドユース編	Captain Tsubasa: World Youth-hen	31790	qid:Q958269|name:キャプテン翼 ワールドユース編
黒い雨にうたれて	Kuroi Ame ni Utarete	60239	qid:Q959193|name:黒い雨にうたれて
中沢啓治平和マンガ作品集	Heiwa no Kane Series	90980	qid:Q959193|name:中沢啓治平和マンガ作品集
フィンランディア	Finlandia: Santa Yousei Gakkou	55475	qid:Q96312382|name:フィンランディア|sub:サンタ養成学校
エリアの騎士外伝	Area no Kishi Gaiden: Enokou Early Days	90232	qid:Q966701|name:エリアの騎士外伝
マリアージュ	Marriage: Kami no Shizuku Saishuushou	123495	qid:Q966701|name:マリアージュ
